"l1","l2","cult.dist","domain","numCultVars"
"Latvian","Ndonga",0.599000000000001,"Housing",10
"Vepsian","Ndonga",0.619000000000001,"Housing",10
"Czech","Ndonga",0.651,"Housing",10
"Meadow Mari","Ndonga",0.493,"Housing",10
"Bulgarian","Ndonga",0.686,"Housing",10
"Belarusian","Ndonga",0.521,"Housing",10
"Ukrainian","Ndonga",0.619,"Housing",10
"Hungarian","Ndonga",0.652000000000001,"Housing",10
"Lithuanian","Ndonga",0.633,"Housing",10
"Kalmyk","Ndonga",0.613000000000001,"Housing",10
"Armenian","Ndonga",0.703,"Housing",10
"Kurdish (Sorani)","Ndonga",0.716,"Housing",10
"Abkhazian","Ndonga",0.482,"Housing",10
"Kabardian","Ndonga",0.592,"Housing",10
"Turkish","Ndonga",0.634,"Housing",10
"Ossetian","Ndonga",0.713,"Housing",10
"Hebrew","Ndonga",0.727,"Housing",10
"Sindhi","Ndonga",0.621,"Housing",10
"Eastern Punjabi","Ndonga",0.783999999999999,"Housing",10
"Kazakh","Ndonga",0.655000000000001,"Housing",10
"Sakha","Ndonga",0.848,"Housing",10
"Korean","Ndonga",0.676000000000001,"Housing",10
"Chinese","Ndonga",0.556,"Housing",10
"Nuosu","Ndonga",0.599,"Housing",10
"Japanese","Ndonga",0.516,"Housing",10
"Tibetan","Ndonga",0.724,"Housing",10
"Bengali","Ndonga",0.821,"Housing",10
"Kashmiri","Ndonga",0.734,"Housing",10
"Gujarati","Ndonga",0.621,"Housing",10
"Telugu","Ndonga",0.615000000000001,"Housing",10
"Tamil","Ndonga",0.611000000000001,"Housing",10
"Malayalam","Ndonga",0.821,"Housing",10
"Sinhalese","Ndonga",0.604000000000001,"Housing",10
"Burmese","Ndonga",0.613000000000001,"Housing",10
"Vietnamese","Ndonga",0.867,"Housing",10
"Khmer","Ndonga",0.604,"Housing",10
"Malay","Ndonga",0.686,"Housing",10
"Thai","Ndonga",0.611000000000001,"Housing",10
"Cebuano","Ndonga",0.622,"Housing",10
"Banyumasan","Ndonga",0.613000000000001,"Housing",10
"Minangkabau","Ndonga",0.559,"Housing",10
"Tetum","Ndonga",0.496,"Housing",10
"Nauruan","Ndonga",0.579,"Housing",10
"Chamorro","Ndonga",0.623000000000001,"Housing",10
"Samoan","Ndonga",0.709,"Housing",10
"Tongan","Ndonga",0.68,"Housing",10
"Maori","Ndonga",0.610000000000001,"Housing",10
"Hawaiian","Ndonga",0.737,"Housing",10
"Tahitian","Ndonga",0.630000000000001,"Housing",10
"Inupiak","Ndonga",0.646000000000001,"Housing",10
"Greenlandic","Ndonga",0.607000000000001,"Housing",10
"Cheyenne","Ndonga",0.514,"Housing",10
"Choctaw","Ndonga",0.423,"Housing",10
"Muscogee","Ndonga",0.656000000000001,"Housing",10
"Cherokee","Ndonga",0.731,"Housing",10
"Navajo","Ndonga",0.594000000000001,"Housing",10
"Haitian","Ndonga",0.609000000000001,"Housing",10
"Aymara","Ndonga",0.582,"Housing",10
"Guarani","Ndonga",0.598,"Housing",10
"Herero","Swati",0.345,"Housing",10
"Zulu","Swati",0.158,"Housing",10
"Tswana","Swati",0.406,"Housing",10
"Shona","Swati",0.426,"Housing",10
"Ndonga","Swati",0.456,"Housing",10
"Swati","Swati",0,"Housing",10
"Tsonga","Swati",0.396,"Housing",10
"Venda","Swati",0.419,"Housing",10
"Kongo","Swati",0.700000000000001,"Housing",10
"Tumbuka","Swati",0.415,"Housing",10
"Kikuyu","Swati",0.399999999999999,"Housing",10
"Luganda","Swati",0.173,"Housing",10
"Kinyarwanda","Swati",0.204,"Housing",10
"Lingala","Swati",0.700000000000001,"Housing",10
"Kirundi","Swati",0.209,"Housing",10
"Igbo","Swati",0.518,"Housing",10
"Bambara","Swati",0.5,"Housing",10
"Tigrinya","Swati",0.464,"Housing",10
"Afar","Swati",0.399999999999999,"Housing",10
"Amharic","Swati",0.539,"Housing",10
"Kanuri","Swati",0.3,"Housing",10
"Wolof","Swati",0.464,"Housing",10
"Egyptian Arabic","Swati",0.702,"Housing",10
"Kabyle","Swati",0.671,"Housing",10
"Albanian","Swati",1,"Housing",10
"Latin","Swati",0.829,"Housing",10
"Neapolitan","Swati",0.900000000000001,"Housing",10
"Spanish","Swati",0.861,"Housing",10
"Greek","Swati",0.766,"Housing",10
"English","Swati",0.902,"Housing",10
"French","Swati",0.869,"Housing",10
"Dutch","Swati",0.895,"Housing",10
"Icelandic","Swati",0.79,"Housing",10
"Irish","Swati",0.665,"Housing",10
"Northern Sami","Swati",0.696,"Housing",10
"Serbian","Swati",0.87,"Housing",10
"Russian","Swati",0.799999999999998,"Housing",10
"Bashkir","Swati",0.700000000000001,"Housing",10
"Chuvash","Swati",0.600000000000001,"Housing",10
"Erzya","Swati",0.799999999999998,"Housing",10
"Estonian","Swati",0.65,"Housing",10
"Gagauz","Swati",0.700000000000001,"Housing",10
"Tatar","Swati",0.799999999999998,"Housing",10
"Latvian","Swati",0.799999999999998,"Housing",10
"Vepsian","Swati",0.799999999999998,"Housing",10
"Czech","Swati",0.729,"Housing",10
"Meadow Mari","Swati",0.596,"Housing",10
"Bulgarian","Swati",0.722,"Housing",10
"Belarusian","Swati",0.647000000000001,"Housing",10
"Ukrainian","Swati",0.672,"Housing",10
"Hungarian","Swati",0.689,"Housing",10
"Lithuanian","Swati",0.707,"Housing",10
"Kalmyk","Swati",0.589000000000001,"Housing",10
"Armenian","Swati",0.712,"Housing",10
"Kurdish (Sorani)","Swati",0.799999999999998,"Housing",10
"Abkhazian","Swati",0.587,"Housing",10
"Kabardian","Swati",0.598,"Housing",10
"Turkish","Swati",0.659,"Housing",10
"Ossetian","Swati",0.663,"Housing",10
"Hebrew","Swati",0.694,"Housing",10
"Sindhi","Swati",0.63,"Housing",10
"Eastern Punjabi","Swati",0.799999999999998,"Housing",10
"Kazakh","Swati",0.700000000000001,"Housing",10
"Sakha","Swati",0.600000000000001,"Housing",10
"Korean","Swati",0.799999999999998,"Housing",10
"Chinese","Swati",0.645,"Housing",10
"Nuosu","Swati",0.7,"Housing",10
"Japanese","Swati",0.700000000000001,"Housing",10
"Tibetan","Swati",0.718,"Housing",10
"Bengali","Swati",0.900000000000001,"Housing",10
"Kashmiri","Swati",0.765,"Housing",10
"Gujarati","Swati",0.646,"Housing",10
"Telugu","Swati",0.700000000000001,"Housing",10
"Tamil","Swati",0.618000000000001,"Housing",10
"Malayalam","Swati",0.900000000000001,"Housing",10
"Sinhalese","Swati",0.700000000000001,"Housing",10
"Burmese","Swati",0.741,"Housing",10
"Vietnamese","Swati",0.900000000000001,"Housing",10
"Khmer","Swati",0.741999999999999,"Housing",10
"Malay","Swati",0.706,"Housing",10
"Thai","Swati",0.799999999999998,"Housing",10
"Cebuano","Swati",0.773,"Housing",10
"Banyumasan","Swati",0.598,"Housing",10
"Minangkabau","Swati",0.71,"Housing",10
"Tetum","Swati",0.622000000000001,"Housing",10
"Nauruan","Swati",0.587000000000001,"Housing",10
"Chamorro","Swati",0.734,"Housing",10
"Samoan","Swati",0.752,"Housing",10
"Tongan","Swati",0.676,"Housing",10
"Maori","Swati",0.606000000000001,"Housing",10
"Hawaiian","Swati",0.799999999999998,"Housing",10
"Tahitian","Swati",0.616000000000001,"Housing",10
"Inupiak","Swati",0.600000000000001,"Housing",10
"Greenlandic","Swati",0.799999999999998,"Housing",10
"Cheyenne","Swati",0.463,"Housing",10
"Choctaw","Swati",0.576000000000001,"Housing",10
"Muscogee","Swati",0.399999999999999,"Housing",10
"Cherokee","Swati",0.600000000000001,"Housing",10
"Navajo","Swati",0.479,"Housing",10
"Haitian","Swati",0.640000000000001,"Housing",10
"Aymara","Swati",0.579,"Housing",10
"Guarani","Swati",0.564,"Housing",10
"Herero","Tsonga",0.571,"Housing",10
"Zulu","Tsonga",0.436,"Housing",10
"Tswana","Tsonga",0.344,"Housing",10
"Shona","Tsonga",0.298,"Housing",10
"Ndonga","Tsonga",0.353,"Housing",10
"Swati","Tsonga",0.396,"Housing",10
"Tsonga","Tsonga",0,"Housing",10
"Venda","Tsonga",0.236,"Housing",10
"Kongo","Tsonga",0.612000000000001,"Housing",10
"Tumbuka","Tsonga",0.292,"Housing",10
"Kikuyu","Tsonga",0.595,"Housing",10
"Luganda","Tsonga",0.425,"Housing",10
"Kinyarwanda","Tsonga",0.45,"Housing",10
"Lingala","Tsonga",0.613000000000001,"Housing",10
"Kirundi","Tsonga",0.454,"Housing",10
"Igbo","Tsonga",0.445,"Housing",10
"Bambara","Tsonga",0.648000000000001,"Housing",10
"Tigrinya","Tsonga",0.359,"Housing",10
"Afar","Tsonga",0.514,"Housing",10
"Amharic","Tsonga",0.308,"Housing",10
"Kanuri","Tsonga",0.356,"Housing",10
"Wolof","Tsonga",0.367,"Housing",10
"Egyptian Arabic","Tsonga",0.682,"Housing",10
"Kabyle","Tsonga",0.566,"Housing",10
"Albanian","Tsonga",0.899,"Housing",10
"Latin","Tsonga",0.817,"Housing",10
"Neapolitan","Tsonga",0.832,"Housing",10
"Spanish","Tsonga",0.821,"Housing",10
"Greek","Tsonga",0.705,"Housing",10
"English","Tsonga",0.846,"Housing",10
"French","Tsonga",0.822,"Housing",10
"Dutch","Tsonga",0.835,"Housing",10
"Icelandic","Tsonga",0.774,"Housing",10
"Irish","Tsonga",0.610000000000001,"Housing",10
"Northern Sami","Tsonga",0.74,"Housing",10
"Serbian","Tsonga",0.734,"Housing",10
"Russian","Tsonga",0.697,"Housing",10
"Bashkir","Tsonga",0.769,"Housing",10
"Chuvash","Tsonga",0.529,"Housing",10
"Erzya","Tsonga",0.725,"Housing",10
"Estonian","Tsonga",0.602,"Housing",10
"Gagauz","Tsonga",0.565000000000001,"Housing",10
"Tatar","Tsonga",0.712,"Housing",10
"Latvian","Tsonga",0.716,"Housing",10
"Vepsian","Tsonga",0.714,"Housing",10
"Czech","Tsonga",0.672,"Housing",10
"Meadow Mari","Tsonga",0.582,"Housing",10
"Bulgarian","Tsonga",0.689,"Housing",10
"Belarusian","Tsonga",0.609,"Housing",10
"Ukrainian","Tsonga",0.618,"Housing",10
"Hungarian","Tsonga",0.641,"Housing",10
"Lithuanian","Tsonga",0.657,"Housing",10
"Kalmyk","Tsonga",0.606000000000001,"Housing",10
"Armenian","Tsonga",0.687,"Housing",10
"Kurdish (Sorani)","Tsonga",0.706,"Housing",10
"Abkhazian","Tsonga",0.484,"Housing",10
"Kabardian","Tsonga",0.473,"Housing",10
"Turkish","Tsonga",0.63,"Housing",10
"Ossetian","Tsonga",0.69,"Housing",10
"Hebrew","Tsonga",0.716,"Housing",10
"Sindhi","Tsonga",0.604,"Housing",10
"Eastern Punjabi","Tsonga",0.696000000000001,"Housing",10
"Kazakh","Tsonga",0.682000000000001,"Housing",10
"Sakha","Tsonga",0.835,"Housing",10
"Korean","Tsonga",0.788999999999999,"Housing",10
"Chinese","Tsonga",0.622,"Housing",10
"Nuosu","Tsonga",0.692,"Housing",10
"Japanese","Tsonga",0.625000000000001,"Housing",10
"Tibetan","Tsonga",0.717,"Housing",10
"Bengali","Tsonga",0.806,"Housing",10
"Kashmiri","Tsonga",0.712,"Housing",10
"Gujarati","Tsonga",0.603,"Housing",10
"Telugu","Tsonga",0.503,"Housing",10
"Tamil","Tsonga",0.486,"Housing",10
"Malayalam","Tsonga",0.806,"Housing",10
"Sinhalese","Tsonga",0.496,"Housing",10
"Burmese","Tsonga",0.707,"Housing",10
"Vietnamese","Tsonga",0.762999999999999,"Housing",10
"Khmer","Tsonga",0.713,"Housing",10
"Malay","Tsonga",0.675,"Housing",10
"Thai","Tsonga",0.709,"Housing",10
"Cebuano","Tsonga",0.735,"Housing",10
"Banyumasan","Tsonga",0.597000000000001,"Housing",10
"Minangkabau","Tsonga",0.672,"Housing",10
"Tetum","Tsonga",0.602,"Housing",10
"Nauruan","Tsonga",0.595,"Housing",10
"Chamorro","Tsonga",0.701,"Housing",10
"Samoan","Tsonga",0.697,"Housing",10
"Tongan","Tsonga",0.661000000000001,"Housing",10
"Maori","Tsonga",0.591000000000001,"Housing",10
"Hawaiian","Tsonga",0.728,"Housing",10
"Tahitian","Tsonga",0.606000000000001,"Housing",10
"Inupiak","Tsonga",0.654000000000001,"Housing",10
"Greenlandic","Tsonga",0.697,"Housing",10
"Cheyenne","Tsonga",0.523,"Housing",10
"Choctaw","Tsonga",0.303,"Housing",10
"Muscogee","Tsonga",0.496,"Housing",10
"Cherokee","Tsonga",0.629000000000001,"Housing",10
"Navajo","Tsonga",0.590000000000001,"Housing",10
"Haitian","Tsonga",0.502,"Housing",10
"Aymara","Tsonga",0.582,"Housing",10
"Guarani","Tsonga",0.475,"Housing",10
"Herero","Venda",0.592,"Housing",10
"Zulu","Venda",0.455,"Housing",10
"Tswana","Venda",0.358,"Housing",10
"Shona","Venda",0.303,"Housing",10
"Ndonga","Venda",0.373,"Housing",10
"Swati","Venda",0.419,"Housing",10
"Tsonga","Venda",0.236,"Housing",10
"Venda","Venda",0,"Housing",10
"Kongo","Venda",0.632000000000001,"Housing",10
"Tumbuka","Venda",0.3,"Housing",10
"Kikuyu","Venda",0.618,"Housing",10
"Luganda","Venda",0.432,"Housing",10
"Kinyarwanda","Venda",0.452,"Housing",10
"Lingala","Venda",0.634000000000001,"Housing",10
"Kirundi","Venda",0.458,"Housing",10
"Igbo","Venda",0.448,"Housing",10
"Bambara","Venda",0.667000000000001,"Housing",10
"Tigrinya","Venda",0.368,"Housing",10
"Afar","Venda",0.531,"Housing",10
"Amharic","Venda",0.294,"Housing",10
"Kanuri","Venda",0.376,"Housing",10
"Wolof","Venda",0.387,"Housing",10
"Egyptian Arabic","Venda",0.701,"Housing",10
"Kabyle","Venda",0.575,"Housing",10
"Albanian","Venda",0.905,"Housing",10
"Latin","Venda",0.819999999999999,"Housing",10
"Neapolitan","Venda",0.81,"Housing",10
"Spanish","Venda",0.824,"Housing",10
"Greek","Venda",0.73,"Housing",10
"English","Venda",0.846,"Housing",10
"French","Venda",0.849,"Housing",10
"Dutch","Venda",0.857,"Housing",10
"Icelandic","Venda",0.795,"Housing",10
"Irish","Venda",0.627000000000001,"Housing",10
"Northern Sami","Venda",0.733,"Housing",10
"Serbian","Venda",0.745,"Housing",10
"Russian","Venda",0.712,"Housing",10
"Bashkir","Venda",0.775999999999999,"Housing",10
"Chuvash","Venda",0.548,"Housing",10
"Erzya","Venda",0.74,"Housing",10
"Estonian","Venda",0.629,"Housing",10
"Gagauz","Venda",0.55,"Housing",10
"Tatar","Venda",0.719,"Housing",10
"Latvian","Venda",0.725,"Housing",10
"Vepsian","Venda",0.741,"Housing",10
"Czech","Venda",0.69,"Housing",10
"Meadow Mari","Venda",0.589000000000001,"Housing",10
"Bulgarian","Venda",0.704,"Housing",10
"Belarusian","Venda",0.631000000000001,"Housing",10
"Ukrainian","Venda",0.648,"Housing",10
"Hungarian","Venda",0.654,"Housing",10
"Lithuanian","Venda",0.662,"Housing",10
"Kalmyk","Venda",0.601000000000001,"Housing",10
"Armenian","Venda",0.686,"Housing",10
"Kurdish (Sorani)","Venda",0.719,"Housing",10
"Abkhazian","Venda",0.495,"Housing",10
"Kabardian","Venda",0.483,"Housing",10
"Turkish","Venda",0.624,"Housing",10
"Ossetian","Venda",0.716,"Housing",10
"Hebrew","Venda",0.712,"Housing",10
"Sindhi","Venda",0.606,"Housing",10
"Eastern Punjabi","Venda",0.667000000000001,"Housing",10
"Kazakh","Venda",0.650000000000001,"Housing",10
"Sakha","Venda",0.847,"Housing",10
"Korean","Venda",0.797999999999999,"Housing",10
"Chinese","Venda",0.628000000000001,"Housing",10
"Nuosu","Venda",0.703,"Housing",10
"Japanese","Venda",0.642000000000001,"Housing",10
"Tibetan","Venda",0.716,"Housing",10
"Bengali","Venda",0.827,"Housing",10
"Kashmiri","Venda",0.741,"Housing",10
"Gujarati","Venda",0.591,"Housing",10
"Telugu","Venda",0.511,"Housing",10
"Tamil","Venda",0.486,"Housing",10
"Malayalam","Venda",0.827,"Housing",10
"Sinhalese","Venda",0.508,"Housing",10
"Burmese","Venda",0.716,"Housing",10
"Vietnamese","Venda",0.761,"Housing",10
"Khmer","Venda",0.73,"Housing",10
"Malay","Venda",0.687,"Housing",10
"Thai","Venda",0.733,"Housing",10
"Cebuano","Venda",0.744,"Housing",10
"Banyumasan","Venda",0.611000000000001,"Housing",10
"Minangkabau","Venda",0.676,"Housing",10
"Tetum","Venda",0.616000000000001,"Housing",10
"Nauruan","Venda",0.614,"Housing",10
"Chamorro","Venda",0.717,"Housing",10
"Samoan","Venda",0.727,"Housing",10
"Tongan","Venda",0.692,"Housing",10
"Maori","Venda",0.613,"Housing",10
"Hawaiian","Venda",0.737,"Housing",10
"Tahitian","Venda",0.627,"Housing",10
"Inupiak","Venda",0.659000000000001,"Housing",10
"Greenlandic","Venda",0.715,"Housing",10
"Cheyenne","Venda",0.529,"Housing",10
"Choctaw","Venda",0.325,"Housing",10
"Muscogee","Venda",0.519,"Housing",10
"Cherokee","Venda",0.636000000000001,"Housing",10
"Navajo","Venda",0.601000000000001,"Housing",10
"Haitian","Venda",0.507,"Housing",10
"Aymara","Venda",0.587,"Housing",10
"Guarani","Venda",0.492,"Housing",10
"Herero","Kongo",0.752,"Housing",10
"Zulu","Kongo",0.646000000000001,"Housing",10
"Tswana","Kongo",0.653000000000001,"Housing",10
"Shona","Kongo",0.625,"Housing",10
"Ndonga","Kongo",0.621000000000001,"Housing",10
"Swati","Kongo",0.700000000000001,"Housing",10
"Tsonga","Kongo",0.612000000000001,"Housing",10
"Venda","Kongo",0.632000000000001,"Housing",10
"Kongo","Kongo",0,"Housing",10
"Tumbuka","Kongo",0.608,"Housing",10
"Kikuyu","Kongo",0.700000000000001,"Housing",10
"Luganda","Kongo",0.625,"Housing",10
"Kinyarwanda","Kongo",0.643000000000001,"Housing",10
"Lingala","Kongo",0.0999999999999998,"Housing",10
"Kirundi","Kongo",0.639000000000001,"Housing",10
"Igbo","Kongo",0.421,"Housing",10
"Bambara","Kongo",0.799999999999998,"Housing",10
"Tigrinya","Kongo",0.647000000000001,"Housing",10
"Afar","Kongo",0.700000000000001,"Housing",10
"Amharic","Kongo",0.629,"Housing",10
"Kanuri","Kongo",0.700000000000001,"Housing",10
"Wolof","Kongo",0.568000000000001,"Housing",10
"Egyptian Arabic","Kongo",0.647000000000001,"Housing",10
"Kabyle","Kongo",0.532,"Housing",10
"Albanian","Kongo",0.600000000000001,"Housing",10
"Latin","Kongo",0.646,"Housing",10
"Neapolitan","Kongo",0.799999999999998,"Housing",10
"Spanish","Kongo",0.617,"Housing",10
"Greek","Kongo",0.617000000000001,"Housing",10
"English","Kongo",0.606,"Housing",10
"French","Kongo",0.602,"Housing",10
"Dutch","Kongo",0.616000000000001,"Housing",10
"Icelandic","Kongo",0.635,"Housing",10
"Irish","Kongo",0.429,"Housing",10
"Northern Sami","Kongo",0.590000000000001,"Housing",10
"Serbian","Kongo",0.83,"Housing",10
"Russian","Kongo",0.5,"Housing",10
"Bashkir","Kongo",0.700000000000001,"Housing",10
"Chuvash","Kongo",0.399999999999999,"Housing",10
"Erzya","Kongo",0.600000000000001,"Housing",10
"Estonian","Kongo",0.539,"Housing",10
"Gagauz","Kongo",0.600000000000001,"Housing",10
"Tatar","Kongo",0.5,"Housing",10
"Latvian","Kongo",0.600000000000001,"Housing",10
"Vepsian","Kongo",0.5,"Housing",10
"Czech","Kongo",0.521,"Housing",10
"Meadow Mari","Kongo",0.415,"Housing",10
"Bulgarian","Kongo",0.595,"Housing",10
"Belarusian","Kongo",0.417,"Housing",10
"Ukrainian","Kongo",0.504,"Housing",10
"Hungarian","Kongo",0.521,"Housing",10
"Lithuanian","Kongo",0.523,"Housing",10
"Kalmyk","Kongo",0.776,"Housing",10
"Armenian","Kongo",0.629000000000001,"Housing",10
"Kurdish (Sorani)","Kongo",0.600000000000001,"Housing",10
"Abkhazian","Kongo",0.426,"Housing",10
"Kabardian","Kongo",0.477,"Housing",10
"Turkish","Kongo",0.468,"Housing",10
"Ossetian","Kongo",0.773,"Housing",10
"Hebrew","Kongo",0.666,"Housing",10
"Sindhi","Kongo",0.478,"Housing",10
"Eastern Punjabi","Kongo",0.900000000000001,"Housing",10
"Kazakh","Kongo",0.900000000000001,"Housing",10
"Sakha","Kongo",0.900000000000001,"Housing",10
"Korean","Kongo",0.700000000000001,"Housing",10
"Chinese","Kongo",0.467,"Housing",10
"Nuosu","Kongo",0.565,"Housing",10
"Japanese","Kongo",0.5,"Housing",10
"Tibetan","Kongo",0.639,"Housing",10
"Bengali","Kongo",0.600000000000001,"Housing",10
"Kashmiri","Kongo",0.515,"Housing",10
"Gujarati","Kongo",0.471,"Housing",10
"Telugu","Kongo",0.399999999999999,"Housing",10
"Tamil","Kongo",0.434,"Housing",10
"Malayalam","Kongo",0.600000000000001,"Housing",10
"Sinhalese","Kongo",0.399999999999999,"Housing",10
"Burmese","Kongo",0.538,"Housing",10
"Vietnamese","Kongo",0.700000000000001,"Housing",10
"Khmer","Kongo",0.507,"Housing",10
"Malay","Kongo",0.372,"Housing",10
"Thai","Kongo",0.3,"Housing",10
"Cebuano","Kongo",0.468,"Housing",10
"Banyumasan","Kongo",0.327,"Housing",10
"Minangkabau","Kongo",0.473,"Housing",10
"Tetum","Kongo",0.357,"Housing",10
"Nauruan","Kongo",0.472,"Housing",10
"Chamorro","Kongo",0.452,"Housing",10
"Samoan","Kongo",0.432,"Housing",10
"Tongan","Kongo",0.47,"Housing",10
"Maori","Kongo",0.459,"Housing",10
"Hawaiian","Kongo",0.5,"Housing",10
"Tahitian","Kongo",0.363,"Housing",10
"Inupiak","Kongo",0.900000000000001,"Housing",10
"Greenlandic","Kongo",0.5,"Housing",10
"Cheyenne","Kongo",0.823,"Housing",10
"Choctaw","Kongo",0.590000000000001,"Housing",10
"Muscogee","Kongo",0.600000000000001,"Housing",10
"Cherokee","Kongo",0.700000000000001,"Housing",10
"Navajo","Kongo",0.765,"Housing",10
"Haitian","Kongo",0.416,"Housing",10
"Aymara","Kongo",0.421,"Housing",10
"Guarani","Kongo",0.432,"Housing",10
"Herero","Tumbuka",0.592,"Housing",10
"Zulu","Tumbuka",0.457,"Housing",10
"Tswana","Tumbuka",0.336,"Housing",10
"Shona","Tumbuka",0.325,"Housing",10
"Ndonga","Tumbuka",0.352,"Housing",10
"Swati","Tumbuka",0.415,"Housing",10
"Tsonga","Tumbuka",0.292,"Housing",10
"Venda","Tumbuka",0.3,"Housing",10
"Kongo","Tumbuka",0.608,"Housing",10
"Tumbuka","Tumbuka",0,"Housing",10
"Kikuyu","Tumbuka",0.618,"Housing",10
"Luganda","Tumbuka",0.44,"Housing",10
"Kinyarwanda","Tumbuka",0.471,"Housing",10
"Lingala","Tumbuka",0.610000000000001,"Housing",10
"Kirundi","Tumbuka",0.459,"Housing",10
"Igbo","Tumbuka",0.505,"Housing",10
"Bambara","Tumbuka",0.617000000000001,"Housing",10
"Tigrinya","Tumbuka",0.353,"Housing",10
"Afar","Tumbuka",0.521,"Housing",10
"Amharic","Tumbuka",0.389,"Housing",10
"Kanuri","Tumbuka",0.33,"Housing",10
"Wolof","Tumbuka",0.389,"Housing",10
"Egyptian Arabic","Tumbuka",0.71,"Housing",10
"Kabyle","Tumbuka",0.619,"Housing",10
"Albanian","Tumbuka",0.899,"Housing",10
"Latin","Tumbuka",0.806,"Housing",10
"Neapolitan","Tumbuka",0.841,"Housing",10
"Spanish","Tumbuka",0.832,"Housing",10
"Greek","Tumbuka",0.733,"Housing",10
"English","Tumbuka",0.843,"Housing",10
"French","Tumbuka",0.829,"Housing",10
"Dutch","Tumbuka",0.858,"Housing",10
"Icelandic","Tumbuka",0.783,"Housing",10
"Irish","Tumbuka",0.621,"Housing",10
"Northern Sami","Tumbuka",0.723,"Housing",10
"Serbian","Tumbuka",0.811,"Housing",10
"Russian","Tumbuka",0.693000000000001,"Housing",10
"Bashkir","Tumbuka",0.764999999999999,"Housing",10
"Chuvash","Tumbuka",0.55,"Housing",10
"Erzya","Tumbuka",0.739,"Housing",10
"Estonian","Tumbuka",0.618,"Housing",10
"Gagauz","Tumbuka",0.631000000000001,"Housing",10
"Tatar","Tumbuka",0.72,"Housing",10
"Latvian","Tumbuka",0.732,"Housing",10
"Vepsian","Tumbuka",0.723,"Housing",10
"Czech","Tumbuka",0.683,"Housing",10
"Meadow Mari","Tumbuka",0.597000000000001,"Housing",10
"Bulgarian","Tumbuka",0.653000000000001,"Housing",10
"Belarusian","Tumbuka",0.611,"Housing",10
"Ukrainian","Tumbuka",0.646,"Housing",10
"Hungarian","Tumbuka",0.65,"Housing",10
"Lithuanian","Tumbuka",0.669,"Housing",10
"Kalmyk","Tumbuka",0.589000000000001,"Housing",10
"Armenian","Tumbuka",0.701,"Housing",10
"Kurdish (Sorani)","Tumbuka",0.719,"Housing",10
"Abkhazian","Tumbuka",0.496,"Housing",10
"Kabardian","Tumbuka",0.54,"Housing",10
"Turkish","Tumbuka",0.649,"Housing",10
"Ossetian","Tumbuka",0.692,"Housing",10
"Hebrew","Tumbuka",0.717,"Housing",10
"Sindhi","Tumbuka",0.581,"Housing",10
"Eastern Punjabi","Tumbuka",0.741,"Housing",10
"Kazakh","Tumbuka",0.662000000000001,"Housing",10
"Sakha","Tumbuka",0.831000000000001,"Housing",10
"Korean","Tumbuka",0.787999999999999,"Housing",10
"Chinese","Tumbuka",0.632,"Housing",10
"Nuosu","Tumbuka",0.701,"Housing",10
"Japanese","Tumbuka",0.638000000000001,"Housing",10
"Tibetan","Tumbuka",0.717,"Housing",10
"Bengali","Tumbuka",0.78,"Housing",10
"Kashmiri","Tumbuka",0.728,"Housing",10
"Gujarati","Tumbuka",0.618,"Housing",10
"Telugu","Tumbuka",0.567,"Housing",10
"Tamil","Tumbuka",0.546,"Housing",10
"Malayalam","Tumbuka",0.78,"Housing",10
"Sinhalese","Tumbuka",0.55,"Housing",10
"Burmese","Tumbuka",0.709,"Housing",10
"Vietnamese","Tumbuka",0.805,"Housing",10
"Khmer","Tumbuka",0.71,"Housing",10
"Malay","Tumbuka",0.65,"Housing",10
"Thai","Tumbuka",0.708,"Housing",10
"Cebuano","Tumbuka",0.73,"Housing",10
"Banyumasan","Tumbuka",0.588,"Housing",10
"Minangkabau","Tumbuka",0.662,"Housing",10
"Tetum","Tumbuka",0.602,"Housing",10
"Nauruan","Tumbuka",0.601,"Housing",10
"Chamorro","Tumbuka",0.711,"Housing",10
"Samoan","Tumbuka",0.71,"Housing",10
"Tongan","Tumbuka",0.671,"Housing",10
"Maori","Tumbuka",0.595000000000001,"Housing",10
"Hawaiian","Tumbuka",0.743,"Housing",10
"Tahitian","Tumbuka",0.598,"Housing",10
"Inupiak","Tumbuka",0.653000000000001,"Housing",10
"Greenlandic","Tumbuka",0.706,"Housing",10
"Cheyenne","Tumbuka",0.512,"Housing",10
"Choctaw","Tumbuka",0.372,"Housing",10
"Muscogee","Tumbuka",0.568,"Housing",10
"Cherokee","Tumbuka",0.676,"Housing",10
"Navajo","Tumbuka",0.592,"Housing",10
"Haitian","Tumbuka",0.563,"Housing",10
"Aymara","Tumbuka",0.565,"Housing",10
"Guarani","Tumbuka",0.537,"Housing",10
"Herero","Kikuyu",0.645000000000001,"Housing",10
"Zulu","Kikuyu",0.558,"Housing",10
"Tswana","Kikuyu",0.594,"Housing",10
"Shona","Kikuyu",0.626000000000001,"Housing",10
"Ndonga","Kikuyu",0.656000000000001,"Housing",10
"Swati","Kikuyu",0.399999999999999,"Housing",10
"Tsonga","Kikuyu",0.595,"Housing",10
"Venda","Kikuyu",0.618,"Housing",10
"Kongo","Kikuyu",0.700000000000001,"Housing",10
"Tumbuka","Kikuyu",0.618,"Housing",10
"Kikuyu","Kikuyu",0,"Housing",10
