l1,l2,IDS_SEMANTICFIELD_l1,local_alignment
nl,az,Kinship,0.4776873266052115
nl,az,Miscellaneous function words,0.28496749225178497
nl,az,Modern world,0.23483984169417305
nl,az,Motion,0.18333297654337538
nl,az,Possession,0.25664569481495675
nl,az,Quantity,0.5336877119524418
nl,az,Sense perception,0.30540883022703463
nl,az,Social and political relations,0.23335611473693335
nl,az,Spatial relations,0.2775289954162009
nl,az,Speech and language,0.2765656357633565
nl,az,The body,0.25948440887362223
nl,az,The house,0.21288423043572033
nl,az,The physical world,0.2814455225186386
nl,az,Time,0.33878630847278896
nl,ba,Agriculture and vegetation,0.18114124453294256
nl,ba,Animals,0.2744307257853853
nl,ba,Basic actions and technology,0.21781447068999135
nl,ba,Clothing and grooming,0.1842451304852038
nl,ba,Cognition,0.23962098332772824
nl,ba,Emotions and values,0.22934810653586082
nl,ba,Food and drink,0.22865116377994776
nl,ba,Kinship,0.36320266192431105
nl,ba,Miscellaneous function words,0.2132495222175766
nl,ba,Modern world,0.19887477817048954
nl,ba,Motion,0.17018493078046126
nl,ba,Possession,0.20767473830100378
nl,ba,Quantity,0.36820587262746074
nl,ba,Sense perception,0.24397929652558395
nl,ba,Social and political relations,0.15453497879637856
nl,ba,Spatial relations,0.22737642055357415
nl,ba,Speech and language,0.2528291033978868
nl,ba,The body,0.24884920046651404
nl,ba,The house,0.16509739081542227
nl,ba,The physical world,0.20662060197176707
nl,ba,Time,0.4046240981542841
nl,br,Agriculture and vegetation,0.12384173113729044
nl,br,Animals,0.16971825533109644
nl,br,Basic actions and technology,0.16592957240017395
nl,br,Clothing and grooming,0.2442401939673648
nl,br,Cognition,0.31559260809057316
nl,br,Emotions and values,0.22589379617428945
nl,br,Food and drink,0.21801704081999823
nl,br,Kinship,0.3944666580097356
nl,br,Miscellaneous function words,0.18095041056935326
nl,br,Modern world,0.25282957005045714
nl,br,Motion,0.2104505366871305
nl,br,Possession,0.25431108202253133
nl,br,Quantity,0.47619517185875737
nl,br,Sense perception,0.27953843477137313
nl,br,Social and political relations,0.24017810967249617
nl,br,Spatial relations,0.24428181136592722
nl,br,Speech and language,0.23550891678106745
nl,br,The body,0.24119821295917077
nl,br,The house,0.18581957062118093
nl,br,The physical world,0.24269034279461937
nl,br,Time,0.3706856052620225
nl,ca,Agriculture and vegetation,0.3383141379133309
nl,ca,Animals,0.3335122458825471
nl,ca,Basic actions and technology,0.2777568492985042
nl,ca,Clothing and grooming,0.30056523309799144
nl,ca,Cognition,0.3098592963532747
nl,ca,Emotions and values,0.3042733613956817
nl,ca,Food and drink,0.393831832158454
nl,ca,Kinship,0.6070921650714857
nl,ca,Miscellaneous function words,0.29034094452252573
nl,ca,Modern world,0.270030615671695
nl,ca,Motion,0.22692284795144407
nl,ca,Possession,0.34762830472989464
nl,ca,Quantity,0.554484519902847
nl,ca,Sense perception,0.35628322646535127
nl,ca,Social and political relations,0.27254316478964835
nl,ca,Spatial relations,0.29805558326778864
nl,ca,Speech and language,0.36327101674558865
nl,ca,The body,0.3095642737891666
nl,ca,The house,0.24398743853640506
nl,ca,The physical world,0.3486722044858748
nl,ca,Time,0.5863443819234674
nl,ce,Agriculture and vegetation,0.057088509631343314
nl,ce,Animals,0.1364653331469878
nl,ce,Basic actions and technology,0.15831330096814467
nl,ce,Clothing and grooming,0.17437537476435097
nl,ce,Cognition,0.206972424983237
nl,ce,Emotions and values,0.22447337487019994
nl,ce,Food and drink,0.13131757892926327
nl,ce,Kinship,0.3583417983368174
nl,ce,Miscellaneous function words,0.2554913619714226
nl,ce,Modern world,0.16828240905104613
nl,ce,Motion,0.164495445568242
nl,ce,Possession,0.15259267398967868
nl,ce,Quantity,0.26585017476329303
nl,ce,Sense perception,0.13625578283487078
nl,ce,Social and political relations,0.09274073470018618
nl,ce,Spatial relations,0.2081929962932956
nl,ce,Speech and language,0.1074857766243506
nl,ce,The body,0.13243487445515137
nl,ce,The house,0.07649396357273183
nl,ce,The physical world,0.10772470027308016
nl,ce,Time,0.31928135500861254
nl,cv,Agriculture and vegetation,0.18151333133334036
nl,cv,Animals,0.259456842280221
nl,cv,Basic actions and technology,0.16998029025901254
nl,cv,Clothing and grooming,0.3148976134627169
nl,cv,Cognition,0.1997868917525792
nl,cv,Emotions and values,0.12432364175923219
nl,cv,Food and drink,0.21772776411349104
nl,cv,Kinship,0.33128440029203166
nl,cv,Miscellaneous function words,0.25892495329662396
nl,cv,Modern world,0.1756599805509295
nl,cv,Motion,0.06451732115879366
nl,cv,Possession,0.1649274356114019
nl,cv,Quantity,0.12988672977260404
nl,cv,Sense perception,0.051616942820563325
nl,cv,Social and political relations,0.1291041272723525
nl,cv,Spatial relations,0.2102917549363342
nl,cv,Speech and language,0.13536176983973564
nl,cv,The body,0.19502529866290805
nl,cv,The house,0.17517799935766803
nl,cv,The physical world,0.10355996625995444
nl,cv,Time,0.36080427017186395
nl,cy,Agriculture and vegetation,0.12316468547288774
nl,cy,Animals,0.19817700231580143
nl,cy,Basic actions and technology,0.20282691902942782
nl,cy,Clothing and grooming,0.20928343881619987
nl,cy,Cognition,0.19926431456510202
nl,cy,Emotions and values,0.20908040410966178
nl,cy,Food and drink,0.23649183083575392
nl,cy,Kinship,0.46014669329544944
nl,cy,Miscellaneous function words,0.20549245105508612
nl,cy,Modern world,0.19407592803256193
nl,cy,Motion,0.19863440711043193
nl,cy,Possession,0.21799650996293024
nl,cy,Quantity,0.43562274241383264
nl,cy,Sense perception,0.22181658565648116
nl,cy,Social and political relations,0.23579101063089972
nl,cy,Spatial relations,0.22203721079159303
nl,cy,Speech and language,0.20581994913345283
nl,cy,The body,0.21627601400250368
nl,cy,The house,0.17726308640944152
nl,cy,The physical world,0.20954706517547417
nl,cy,Time,0.30563766187622793
nl,en,Agriculture and vegetation,0.31551809621050275
nl,en,Animals,0.44552319454573286
nl,en,Basic actions and technology,0.27224270712581966
nl,en,Clothing and grooming,0.3204782358989881
nl,en,Cognition,0.3192722445264951
nl,en,Emotions and values,0.30812298115091835
nl,en,Food and drink,0.37242460139043365
nl,en,Kinship,0.6406361878166751
nl,en,Miscellaneous function words,0.29938244555662613
nl,en,Modern world,0.2684637751167779
nl,en,Motion,0.23390042524648585
nl,en,Possession,0.321881649227568
nl,en,Quantity,0.6043794237485159
nl,en,Sense perception,0.4173672154723839
nl,en,Social and political relations,0.30046637524656267
nl,en,Spatial relations,0.3281510882837097
nl,en,Speech and language,0.3542455702831284
nl,en,The body,0.37959056561188476
nl,en,The house,0.2756013717586175
nl,en,The physical world,0.3463765396851981
nl,en,Time,0.4652651091614853
nl,es,Agriculture and vegetation,0.33576550985901255
nl,es,Animals,0.4485075861673498
nl,es,Basic actions and technology,0.29745624859484565
nl,es,Clothing and grooming,0.3077584508883282
nl,es,Cognition,0.3237533947007497
nl,es,Emotions and values,0.32607481683040934
nl,es,Food and drink,0.38821337091600133
nl,es,Kinship,0.6214934874883812
nl,es,Miscellaneous function words,0.3445456368579355
nl,es,Modern world,0.3160861893310266
nl,es,Motion,0.2587289319040524
nl,es,Possession,0.36612766754092707
nl,es,Quantity,0.601774625147398
nl,es,Sense perception,0.36725358111011114
nl,es,Social and political relations,0.33715478565323165
nl,es,Spatial relations,0.2936142524101028
nl,es,Speech and language,0.34280947720949734
nl,es,The body,0.3573218996276875
nl,es,The house,0.3029723213236264
nl,es,The physical world,0.3482826838190417
nl,es,Time,0.5674264480777358
nl,eu,Agriculture and vegetation,0.23411530379843024
nl,eu,Animals,0.33732455879169093
nl,eu,Basic actions and technology,0.21792124382558015
nl,eu,Clothing and grooming,0.20887863828385805
nl,eu,Cognition,0.28179158305760565
nl,eu,Emotions and values,0.28529556148221746
nl,eu,Food and drink,0.29144732479635244
nl,eu,Kinship,0.5147858730511168
nl,eu,Miscellaneous function words,0.28624924027457077
nl,eu,Modern world,0.2541646331649033
nl,eu,Motion,0.20526567369729787
nl,eu,Possession,0.23739067884857284
nl,eu,Quantity,0.431568009369048
nl,eu,Sense perception,0.30400278580228485
nl,eu,Social and political relations,0.27372208154689043
nl,eu,Spatial relations,0.30418341857528
nl,eu,Speech and language,0.3975340909587524
nl,eu,The body,0.2803871563361103
nl,eu,The house,0.2539402579169602
nl,eu,The physical world,0.2711282638508574
nl,eu,Time,0.44675915224112345
nl,fr,Agriculture and vegetation,0.3714660309695214
nl,fr,Animals,0.38411111074460547
nl,fr,Basic actions and technology,0.24833944827862195
nl,fr,Clothing and grooming,0.30779265340530515
nl,fr,Cognition,0.2560265215080471
nl,fr,Emotions and values,0.3074794877890452
nl,fr,Food and drink,0.37120596429341174
nl,fr,Kinship,0.605885966320641
nl,fr,Miscellaneous function words,0.2820357397068076
nl,fr,Modern world,0.30166541864193597
nl,fr,Motion,0.24179090287766253
nl,fr,Possession,0.3215867814101832
nl,fr,Quantity,0.5373485416487914
nl,fr,Sense perception,0.34547795761297856
nl,fr,Social and political relations,0.3289569645068929
nl,fr,Spatial relations,0.2837160704981483
nl,fr,Speech and language,0.3548828873445533
nl,fr,The body,0.3599367700633537
nl,fr,The house,0.25569023370166377
nl,fr,The physical world,0.3441836575748791
nl,fr,Time,0.5422618224648169
nl,ga,Agriculture and vegetation,0.12005515475066114
nl,ga,Animals,0.18469628816746278
nl,ga,Basic actions and technology,0.1634468967694277
nl,ga,Clothing and grooming,0.17621191070543885
nl,ga,Cognition,0.2357969305821152
nl,ga,Emotions and values,0.19244240094532142
nl,ga,Food and drink,0.18063409299690317
nl,ga,Kinship,0.46394518425046954
nl,ga,Miscellaneous function words,0.19213027171030886
nl,ga,Modern world,0.17770067633888031
nl,ga,Motion,0.1444784066815175
nl,ga,Possession,0.1783647897665956
nl,ga,Quantity,0.334804099717424
nl,ga,Sense perception,0.25409050303715436
nl,ga,Social and political relations,0.20328323212943314
nl,ga,Spatial relations,0.20788579062623563
nl,ga,Speech and language,0.17059591430107757
nl,ga,The body,0.15345695030916595
nl,ga,The house,0.11519254833036692
nl,ga,The physical world,0.18440042254870742
nl,ga,Time,0.295740944253477
nl,he,Agriculture and vegetation,0.21301988232863422
nl,he,Animals,0.26318157445828366
nl,he,Basic actions and technology,0.20528847673286305
nl,he,Clothing and grooming,0.24860358366372418
nl,he,Cognition,0.2291393993074042
nl,he,Emotions and values,0.2245628635442474
nl,he,Food and drink,0.27542346619521224
nl,he,Kinship,0.3700446342398043
nl,he,Miscellaneous function words,0.34263909640228946
nl,he,Modern world,0.22210568561405203
nl,he,Motion,0.21154706199627488
nl,he,Possession,0.22060503554381128
nl,he,Quantity,0.5029361836257871
nl,he,Sense perception,0.2675859044753027
nl,he,Social and political relations,0.1486794590915955
nl,he,Spatial relations,0.2544253453078029
nl,he,Speech and language,0.1502562187243478
nl,he,The body,0.22153388301516008
nl,he,The house,0.22629972720761057
nl,he,The physical world,0.24400970521854629
nl,he,Time,0.41594671854887183
nl,it,Agriculture and vegetation,0.2640915024747652
nl,it,Animals,0.365548818946468
nl,it,Basic actions and technology,0.2760165936668927
nl,it,Clothing and grooming,0.3283615193599681
nl,it,Cognition,0.29952308537298056
nl,it,Emotions and values,0.32484539331179724
nl,it,Food and drink,0.3784885619167829
nl,it,Kinship,0.5987376051774548
nl,it,Miscellaneous function words,0.36094445399678954
nl,it,Modern world,0.29071790648362605
nl,it,Motion,0.24310563256826834
nl,it,Possession,0.3855462561953487
nl,it,Quantity,0.6072631187104741
nl,it,Sense perception,0.3613935767706753
nl,it,Social and political relations,0.35199293755024913
nl,it,Spatial relations,0.32179407317682385
nl,it,Speech and language,0.32198286024057055
nl,it,The body,0.3301410361608186
nl,it,The house,0.27704831567604593
nl,it,The physical world,0.31199434113486474
nl,it,Time,0.5475474276867668
nl,ja,Agriculture and vegetation,0.18730213081585104
nl,ja,Animals,0.22547346683786332
nl,ja,Basic actions and technology,0.16810644646178108
nl,ja,Clothing and grooming,0.21364550108063093
nl,ja,Cognition,0.22550326679410584
nl,ja,Emotions and values,0.2065595872870971
nl,ja,Food and drink,0.23489876391075404
nl,ja,Kinship,0.3470009714296844
nl,ja,Miscellaneous function words,0.3133998929354867
nl,ja,Modern world,0.19551085391366207
nl,ja,Motion,0.16947357031621174
nl,ja,Possession,0.19084914806086128
nl,ja,Quantity,0.46923289312072186
nl,ja,Sense perception,0.2540476718042971
nl,ja,Social and political relations,0.1913599506865711
nl,ja,Spatial relations,0.22169328977686478
nl,ja,Speech and language,0.23994899991394122
nl,ja,The body,0.24186348656619225
nl,ja,The house,0.18989899289713474
nl,ja,The physical world,0.20093274944421505
nl,ja,Time,0.3826165016957167
nl,ka,Agriculture and vegetation,0.23483357658770154
nl,ka,Animals,0.28920452717927586
nl,ka,Basic actions and technology,0.23168192185410175
nl,ka,Clothing and grooming,0.21362117638873807
nl,ka,Cognition,0.25821972734423637
nl,ka,Emotions and values,0.25285884132248443
nl,ka,Food and drink,0.28472575132988287
nl,ka,Kinship,0.5063068690486484
nl,ka,Miscellaneous function words,0.31221623184293057
nl,ka,Modern world,0.22596701904267055
nl,ka,Motion,0.2411742205806014
nl,ka,Possession,0.18449198740180964
nl,ka,Quantity,0.5621876659293173
nl,ka,Sense perception,0.3456642578704226
nl,ka,Social and political relations,0.2368436828503594
nl,ka,Spatial relations,0.26675597691519987
nl,ka,Speech and language,0.29282951531161905
nl,ka,The body,0.2607149797053308
nl,ka,The house,0.23923842704860385
nl,ka,The physical world,0.2601580188054842
nl,ka,Time,0.45323718000484564
nl,kk,Agriculture and vegetation,0.21805960175608516
nl,kk,Animals,0.34330801019890783
nl,kk,Basic actions and technology,0.21820659840547163
nl,kk,Clothing and grooming,0.2521687319574202
nl,kk,Cognition,0.27342407050046624
nl,kk,Emotions and values,0.24857676748139412
nl,kk,Food and drink,0.2912398341032938
nl,kk,Kinship,0.40908936044082045
nl,kk,Miscellaneous function words,0.2639856734367543
nl,kk,Modern world,0.21068167438763538
nl,kk,Motion,0.2276479747540365
nl,kk,Possession,0.22202650716400635
nl,kk,Quantity,0.4895618208805298
nl,kk,Sense perception,0.259517984525628
nl,kk,Social and political relations,0.23706734331516247
nl,kk,Spatial relations,0.23650179127145257
nl,kk,Speech and language,0.2588767725519192
nl,kk,The body,0.27939318807081187
nl,kk,The house,0.20863720898013105
nl,kk,The physical world,0.22829493841713236
nl,kk,Time,0.4216082084217898
nl,kn,Agriculture and vegetation,0.22049998291021733
nl,kn,Animals,0.30916314882386414
nl,kn,Basic actions and technology,0.18037455010882492
nl,kn,Clothing and grooming,0.1943628023298604
nl,kn,Cognition,0.22633744843844017
nl,kn,Emotions and values,0.27257607107928694
nl,kn,Food and drink,0.2582751014590526
nl,kn,Kinship,0.5032857941929566
nl,kn,Miscellaneous function words,0.3106776237526504
nl,kn,Modern world,0.18639447704933773
nl,kn,Motion,0.20805029309724687
nl,kn,Possession,0.13479943364256294
nl,kn,Quantity,0.47946113931954176
nl,kn,Sense perception,0.28513643891475626
nl,kn,Social and political relations,0.22817127158547085
nl,kn,Spatial relations,0.21705299499951825
nl,kn,Speech and language,0.26997551840953393
nl,kn,The body,0.3077632905910234
nl,kn,The house,0.21301615831622103
nl,kn,The physical world,0.22385356582463048
nl,kn,Time,0.37404608383334187
nl,ko,Agriculture and vegetation,0.2041537421687792
nl,ko,Animals,0.2183852951466009
nl,ko,Basic actions and technology,0.1998252119485318
nl,ko,Clothing and grooming,0.21444176003857465
nl,ko,Cognition,0.24792297980128974
nl,ko,Emotions and values,0.2618927377553179
nl,ko,Food and drink,0.25335192102934984
nl,ko,Kinship,0.4675813309428397
nl,ko,Miscellaneous function words,0.3035458901233561
nl,ko,Modern world,0.2221294116511533
nl,ko,Motion,0.19605858370409912
nl,ko,Possession,0.21628570823345528
nl,ko,Quantity,0.3673936610388344
nl,ko,Sense perception,0.2650368165871998
nl,ko,Social and political relations,0.2359852148717956
nl,ko,Spatial relations,0.245583804765686
nl,ko,Speech and language,0.24562804329985674
nl,ko,The body,0.23324214769988053
nl,ko,The house,0.21064028609317167
nl,ko,The physical world,0.1940683508667823
nl,ko,Time,0.4161940810939443
nl,la,Agriculture and vegetation,0.11799814625586752
nl,la,Animals,0.16010225528681213
nl,la,Basic actions and technology,0.15344770249685505
nl,la,Clothing and grooming,0.16667574714034944
nl,la,Cognition,0.13835514872761046
nl,la,Emotions and values,0.19768217948813882
nl,la,Food and drink,0.1304741031916818
nl,la,Kinship,0.5040130919628519
nl,la,Miscellaneous function words,0.24493596376559074
nl,la,Modern world,0.23072204278142341
nl,la,Motion,0.14743104186094202
nl,la,Possession,0.17018214883299615
nl,la,Quantity,0.49333860264047397
nl,la,Sense perception,0.24304801977791748
nl,la,Social and political relations,0.1922801629947542
nl,la,Spatial relations,0.2028292453242239
nl,la,Speech and language,0.2380917568105128
nl,la,The body,0.1357879117365412
nl,la,The house,0.14782818760927519
nl,la,The physical world,0.20293707906739739
nl,la,Time,0.27160083551793485
nl,lbe,Agriculture and vegetation,0.07617831699729516
nl,lbe,Animals,0.11730755562878152
nl,lbe,Basic actions and technology,0.13236650752876455
nl,lbe,Clothing and grooming,-0.09256471234457987
nl,lbe,Cognition,-0.03608023447992082
nl,lbe,Emotions and values,0.07281005790229336
nl,lbe,Food and drink,0.011590562259866814
nl,lbe,Kinship,0.0824041833117079
nl,lbe,Miscellaneous function words,0.06555289206337339
nl,lbe,Modern world,0.11261408121647068
nl,lbe,Motion,0.19242509901695634
nl,lbe,Possession,0.04072261959998764
nl,lbe,Quantity,0.26983886955002306
nl,lbe,Sense perception,0.16701182430950243
nl,lbe,Social and political relations,0.07007955512018099
nl,lbe,Spatial relations,0.10185720409417358
nl,lbe,Speech and language,0.03765659678615082
nl,lbe,The body,0.02976517026014265
nl,lbe,The house,0.05874137666612212
nl,lbe,The physical world,0.007435777730725251
nl,lbe,Time,0.13417974457035423
nl,lez,Agriculture and vegetation,0.11819985689383966
nl,lez,Animals,0.1432164034408225
nl,lez,Basic actions and technology,0.21874633140498628
nl,lez,Clothing and grooming,0.1494450762778429
nl,lez,Cognition,0.1504929405342393
nl,lez,Emotions and values,0.16920093107691284
nl,lez,Food and drink,0.09574505894188273
nl,lez,Kinship,0.274030451014524
nl,lez,Miscellaneous function words,0.19441150880406585
nl,lez,Modern world,0.1491735342999481
nl,lez,Motion,0.2084601345471789
nl,lez,Possession,0.1822724995232182
nl,lez,Quantity,0.2561527472173971
nl,lez,Sense perception,0.20763564766238457
nl,lez,Social and political relations,0.12239884035427286
nl,lez,Spatial relations,0.20074861210322242
nl,lez,Speech and language,0.1505781928002111
nl,lez,The body,0.13601429195538617
nl,lez,The house,-0.027457551900956455
nl,lez,The physical world,0.12008938694316015
nl,lez,Time,0.32374281198848526
nl,ml,Agriculture and vegetation,0.15931637857612702
nl,ml,Animals,0.3174285783671465
nl,ml,Basic actions and technology,0.21582592838594258
nl,ml,Clothing and grooming,0.21458031103149233
nl,ml,Cognition,0.21242866514588332
nl,ml,Emotions and values,0.2748715036593609
nl,ml,Food and drink,0.20597654618629888
nl,ml,Kinship,0.4626481421020113
nl,ml,Miscellaneous function words,0.219298008026964
nl,ml,Modern world,0.19334776187129676
nl,ml,Motion,0.19911997999258893
nl,ml,Possession,0.15413293263557493
nl,ml,Quantity,0.5161481478925293
nl,ml,Sense perception,0.277318177155514
nl,ml,Social and political relations,0.2303617632922607
nl,ml,Spatial relations,0.23018392005099778
nl,ml,Speech and language,0.21995462922061065
nl,ml,The body,0.2740019965537807
nl,ml,The house,0.192325354029507
nl,ml,The physical world,0.23851563504833287
nl,ml,Time,0.4510277286523644
nl,mn,Agriculture and vegetation,0.16302035575244173
nl,mn,Animals,0.23625969840098784
nl,mn,Basic actions and technology,0.19422715223126544
nl,mn,Clothing and grooming,0.16334766148129548
nl,mn,Cognition,0.22773316666166377
nl,mn,Emotions and values,0.23536025019288917
nl,mn,Food and drink,0.17384587792097958
nl,mn,Kinship,0.4452606590939928
nl,mn,Miscellaneous function words,0.27244822988680234
nl,mn,Modern world,0.23200261261472152
nl,mn,Motion,0.18278949958924437
nl,mn,Possession,0.18396081324036645
nl,mn,Quantity,0.2786447989294258
nl,mn,Sense perception,0.24701310654839262
nl,mn,Social and political relations,0.23194595233540546
nl,mn,Spatial relations,0.19069898737490848
nl,mn,Speech and language,0.24575473471632744
nl,mn,The body,0.23495604161653402
nl,mn,The house,0.16985133535029354
nl,mn,The physical world,0.19923348133022073
nl,mn,Time,0.34223406490261443
nl,pt,Agriculture and vegetation,0.3100529750759339
nl,pt,Animals,0.357935936700956
nl,pt,Basic actions and technology,0.27620253239346376
nl,pt,Clothing and grooming,0.3016133729894158
nl,pt,Cognition,0.29160692949262706
nl,pt,Emotions and values,0.31583278808364157
nl,pt,Food and drink,0.3619671410986746
nl,pt,Kinship,0.5792635367396659
nl,pt,Miscellaneous function words,0.35256473350384
nl,pt,Modern world,0.2915014639560931
nl,pt,Motion,0.23009746456493924
nl,pt,Possession,0.35484939894994894
nl,pt,Quantity,0.5481102965615037
nl,pt,Sense perception,0.3425654760221917
nl,pt,Social and political relations,0.29432737023855354
nl,pt,Spatial relations,0.2812478825567356
nl,pt,Speech and language,0.34606439094427854
nl,pt,The body,0.3688396743827113
nl,pt,The house,0.29775863678353837
nl,pt,The physical world,0.31489667567712293
nl,pt,Time,0.4128073427139023
nl,ro,Agriculture and vegetation,0.27266075103298626
nl,ro,Animals,0.3647118893163241
nl,ro,Basic actions and technology,0.2479917152616968
nl,ro,Clothing and grooming,0.26432410338573015
nl,ro,Cognition,0.2832056588182266
nl,ro,Emotions and values,0.25349331245915346
nl,ro,Food and drink,0.3324860181537031
nl,ro,Kinship,0.4881148197717703
nl,ro,Miscellaneous function words,0.2742947365964437
nl,ro,Modern world,0.2829660068995062
nl,ro,Motion,0.22186261956110592
nl,ro,Possession,0.30535168255365763
nl,ro,Quantity,0.5023265735321996
nl,ro,Sense perception,0.33290417475308864
nl,ro,Social and political relations,0.25714385565292425
nl,ro,Spatial relations,0.2796062117939028
nl,ro,Speech and language,0.31863331907722653
nl,ro,The body,0.27506337140067566
nl,ro,The house,0.2343410844618594
nl,ro,The physical world,0.26848305940274786
nl,ro,Time,0.4532761950391065
nl,sah,Agriculture and vegetation,0.14232298975465468
nl,sah,Animals,0.17656590153343804
nl,sah,Basic actions and technology,0.17273199044966075
nl,sah,Clothing and grooming,0.14905677448758733
nl,sah,Cognition,0.21248981609197407
nl,sah,Emotions and values,0.21281020277349055
nl,sah,Food and drink,0.14327236212090105
nl,sah,Kinship,0.3708552001610432
nl,sah,Miscellaneous function words,0.24076054840035743
nl,sah,Modern world,0.18670999687081277
nl,sah,Motion,0.14846231518363368
nl,sah,Possession,0.19975112923103247
nl,sah,Quantity,0.3237777476095369
nl,sah,Sense perception,0.2279917470460364
nl,sah,Social and political relations,0.1299331364076315
nl,sah,Spatial relations,0.1910755744749917
nl,sah,Speech and language,0.1492940235488045
nl,sah,The body,0.1262396445659877
nl,sah,The house,0.15267321204878112
nl,sah,The physical world,0.15537518928843722
nl,sah,Time,0.30602356737707254
nl,ta,Agriculture and vegetation,0.24620296960126944
nl,ta,Animals,0.3403710979840881
nl,ta,Basic actions and technology,0.1817588455329127
nl,ta,Clothing and grooming,0.25513036399734396
nl,ta,Cognition,0.28481440568176564
nl,ta,Emotions and values,0.2906412411018765
nl,ta,Food and drink,0.2702653197442931
nl,ta,Kinship,0.476025054077343
nl,ta,Miscellaneous function words,0.3219305008477814
nl,ta,Modern world,0.21183818063813062
nl,ta,Motion,0.16917581766209736
nl,ta,Possession,0.20057497978936312
nl,ta,Quantity,0.5161425147798763
nl,ta,Sense perception,0.2813075344385178
nl,ta,Social and political relations,0.2523347276990496
nl,ta,Spatial relations,0.2660051349082553
nl,ta,Speech and language,0.2436526832889088
nl,ta,The body,0.3408419964324632
nl,ta,The house,0.2206937940795795
nl,ta,The physical world,0.2837852176546223
nl,ta,Time,0.38293558800134686
nl,te,Agriculture and vegetation,0.17950754374438535
nl,te,Animals,0.31376739587169516
nl,te,Basic actions and technology,0.22745619778974238
nl,te,Clothing and grooming,0.1991135562109399
nl,te,Cognition,0.22026496431548373
nl,te,Emotions and values,0.25793217904008875
nl,te,Food and drink,0.2886842570158401
nl,te,Kinship,0.5345030473330474
nl,te,Miscellaneous function words,0.31346962762847497
nl,te,Modern world,0.2244632097604704
nl,te,Motion,0.1940711711788402
nl,te,Possession,0.21120325048908217
nl,te,Quantity,0.36363277005060174
nl,te,Sense perception,0.26831505164911357
nl,te,Social and political relations,0.20457280657066843
nl,te,Spatial relations,0.26618370165990196
nl,te,Speech and language,0.20529292822512077
nl,te,The body,0.2976270109682851
nl,te,The house,0.18334915942230687
nl,te,The physical world,0.24314068918610626
nl,te,Time,0.4664551108350944
nl,tr,Agriculture and vegetation,0.3099338504870586
nl,tr,Animals,0.33180816119735446
nl,tr,Basic actions and technology,0.23337507255702888
nl,tr,Clothing and grooming,0.237254674204172
nl,tr,Cognition,0.2877727160444731
nl,tr,Emotions and values,0.29583704363323504
nl,tr,Food and drink,0.3482729094942145
nl,tr,Kinship,0.4176001283826105
nl,tr,Miscellaneous function words,0.30981152310280974
nl,tr,Modern world,0.24319338876462615
nl,tr,Motion,0.1997610199851056
nl,tr,Possession,0.267165379829055
nl,tr,Quantity,0.47751198711532056
nl,tr,Sense perception,0.346283551995768
nl,tr,Social and political relations,0.2859146008882012
nl,tr,Spatial relations,0.30396237078631133
nl,tr,Speech and language,0.37175617415358697
nl,tr,The body,0.29181487656567073
nl,tr,The house,0.23879191451928128
nl,tr,The physical world,0.280038325784047
nl,tr,Time,0.49961672787861283
nl,tt,Agriculture and vegetation,0.13599965155912355
nl,tt,Animals,0.2622306428281326
nl,tt,Basic actions and technology,0.19629182094957476
nl,tt,Clothing and grooming,0.21124910232008734
nl,tt,Cognition,0.25998216401782853
nl,tt,Emotions and values,0.24411032948907557
nl,tt,Food and drink,0.27094645009366874
nl,tt,Kinship,0.3489989657513478
nl,tt,Miscellaneous function words,0.2807542613772117
nl,tt,Modern world,0.277880291398225
nl,tt,Motion,0.21238087467333308
nl,tt,Possession,0.20912299933047127
nl,tt,Quantity,0.4341174387078845
nl,tt,Sense perception,0.21443410517410577
nl,tt,Social and political relations,0.1688870610838973
nl,tt,Spatial relations,0.21143095469653453
nl,tt,Speech and language,0.2756546993700069
nl,tt,The body,0.20344547224229947
nl,tt,The house,0.13699004751095675
nl,tt,The physical world,0.17083450282431567
nl,tt,Time,0.40034238201689953
nl,uz,Agriculture and vegetation,0.12197135533938827
nl,uz,Animals,0.3800378597723585
nl,uz,Basic actions and technology,0.26330631758566936
nl,uz,Clothing and grooming,0.27654131778699576
nl,uz,Cognition,0.24686522627547944
nl,uz,Emotions and values,0.24153443676316344
nl,uz,Food and drink,0.18710693751214685
nl,uz,Kinship,0.4277975653070405
nl,uz,Miscellaneous function words,0.29357185984630374
nl,uz,Modern world,0.20950130187547963
nl,uz,Motion,0.2583583136478416
nl,uz,Possession,0.32652912492591557
nl,uz,Quantity,0.3688125008161188
nl,uz,Sense perception,0.26883330352006135
nl,uz,Social and political relations,0.20215152014673207
nl,uz,Spatial relations,0.210950998749364
nl,uz,Speech and language,0.1511342297205998
nl,uz,The body,0.25029162293074514
nl,uz,The house,0.19795451476192394
nl,uz,The physical world,0.2114193142550126
nl,uz,Time,0.38713853100320766
nl,xal,Agriculture and vegetation,-0.00020233654704953272
nl,xal,Animals,0.19872892448455967
nl,xal,Basic actions and technology,0.10293345380619642
nl,xal,Clothing and grooming,0.06813662933712232
nl,xal,Cognition,0.09617263805845554
nl,xal,Emotions and values,0.08857881692461711
nl,xal,Food and drink,0.034984617737359065
nl,xal,Kinship,0.09282221235245507
nl,xal,Miscellaneous function words,0.16893717304113315
nl,xal,Modern world,0.1459446958845868
nl,xal,Motion,0.008499577884281828
