"iso2_l1","iso2_l2","rho","family1","family2","comparison_count","name_l1","name_l2"
"cs","sah",0.198496436230586,"Indo-European","Turkic",784,"Czech","Sakha"
"cs","sv",0.328468779708693,"Indo-European","Indo-European",1158,"Czech","Swedish"
"cs","ta",0.298775619466688,"Indo-European","Dravidian",779,"Czech","Tamil"
"cs","te",0.288343770688147,"Indo-European","Dravidian",739,"Czech","Telugu"
"cs","tr",0.335458535062422,"Indo-European","Turkic",1196,"Czech","Turkish"
"cs","tt",0.247956298687468,"Indo-European","Turkic",972,"Czech","Tatar"
"cs","uk",0.401672150150876,"Indo-European","Indo-European",1078,"Czech","Ukrainian"
"cs","uz",0.294838154080157,"Indo-European","Turkic",565,"Czech","Uzbek"
"cs","xal",0.08773140785532,"Indo-European","Mongolic",313,"Czech","Kalmyk"
"cs","zh",0.249446116277565,"Indo-European","Sino-Tibetan",1000,"Czech","Chinese"
"cv","ar",0.161235273238117,"Turkic","Afro-Asiatic",345,"Chuvash","Arabic"
"cv","av",0.0934874703790998,"Turkic","Nakh-Daghestanian",174,"Chuvash","Avar"
"cv","ce",0.117639992215909,"Turkic","Nakh-Daghestanian",260,"Chuvash","Chechen"
"cv","eu",0.214571824932546,"Turkic","Basque",350,"Chuvash","Basque"
"cv","he",0.15047828174461,"Turkic","Afro-Asiatic",323,"Chuvash","Hebrew"
"cv","ja",0.103191206561614,"Turkic","Japonic",284,"Chuvash","Japanese"
"cv","ka",0.181982196879477,"Turkic","Kartvelian",331,"Chuvash","Georgian"
"cv","kn",0.121654894109125,"Turkic","Dravidian",258,"Chuvash","Kannada"
"cv","ko",0.109698519594531,"Turkic","Koreanic",259,"Chuvash","Korean"
"cv","lez",0.111141811957687,"Turkic","Nakh-Daghestanian",213,"Chuvash","Lezgian"
"cv","ml",0.152651389293197,"Turkic","Dravidian",274,"Chuvash","Malayalam"
"cv","mn",0.143307805329617,"Turkic","Mongolic",341,"Chuvash","Mongolian"
"cv","sah",0.128507628875633,"Turkic","Turkic",264,"Chuvash","Sakha"
"cv","ta",0.138761889003417,"Turkic","Dravidian",243,"Chuvash","Tamil"
"cv","te",0.148985499187651,"Turkic","Dravidian",246,"Chuvash","Telugu"
"cv","xal",0.0276585981868565,"Turkic","Mongolic",131,"Chuvash","Kalmyk"
"cv","zh",0.0872624069896858,"Turkic","Sino-Tibetan",306,"Chuvash","Chinese"
"cy","ab",0.107535280228106,"Indo-European","Abkhaz-Adyge",129,"Welsh","Abkhazian"
"cy","ar",0.186816265430818,"Indo-European","Afro-Asiatic",1047,"Welsh","Arabic"
"cy","av",0.135409053499979,"Indo-European","Nakh-Daghestanian",411,"Welsh","Avar"
"cy","az",0.205892387999919,"Indo-European","Turkic",937,"Welsh","Azerbaijani"
"cy","ba",0.155969062993514,"Indo-European","Turkic",866,"Welsh","Bashkir"
"cy","br",0.180947220433703,"Indo-European","Indo-European",774,"Welsh","Breton"
"cy","ca",0.236258439031445,"Indo-European","Indo-European",988,"Welsh","Catalan"
"cy","ce",0.122285785937785,"Indo-European","Nakh-Daghestanian",712,"Welsh","Chechen"
"cy","cv",0.120078292036691,"Indo-European","Turkic",313,"Welsh","Chuvash"
"cy","es",0.246346186083182,"Indo-European","Indo-European",1138,"Welsh","Spanish"
"cy","eu",0.221843423270643,"Indo-European","Basque",1021,"Welsh","Basque"
"cy","fr",0.236042106076406,"Indo-European","Indo-European",1123,"Welsh","French"
"cy","he",0.166007062295789,"Indo-European","Afro-Asiatic",999,"Welsh","Hebrew"
"cy","it",0.243894628394903,"Indo-European","Indo-European",1058,"Welsh","Italian"
"cy","ja",0.154844872154587,"Indo-European","Japonic",877,"Welsh","Japanese"
"cy","ka",0.212140961660327,"Indo-European","Kartvelian",936,"Welsh","Georgian"
"cy","kk",0.193566515034768,"Indo-European","Turkic",1052,"Welsh","Kazakh"
"cy","kn",0.174351847968116,"Indo-European","Dravidian",746,"Welsh","Kannada"
"cy","ko",0.164384580520857,"Indo-European","Koreanic",752,"Welsh","Korean"
"cy","la",0.143301485014802,"Indo-European","Indo-European",941,"Welsh","Latin"
"cy","lbe",0.0772455670318998,"Indo-European","Nakh-Daghestanian",154,"Welsh","Lak"
"cy","lez",0.130995529326483,"Indo-European","Nakh-Daghestanian",519,"Welsh","Lezgian"
"cy","ml",0.19145721961988,"Indo-European","Dravidian",762,"Welsh","Malayalam"
"cy","mn",0.172501649128453,"Indo-European","Mongolic",1042,"Welsh","Mongolian"
"cy","pt",0.238144298759586,"Indo-European","Indo-European",1164,"Welsh","Portuguese"
"cy","ro",0.209434634446916,"Indo-European","Indo-European",1172,"Welsh","Romanian"
"cy","sah",0.13577642300735,"Indo-European","Turkic",722,"Welsh","Sakha"
"cy","ta",0.190311073013649,"Indo-European","Dravidian",720,"Welsh","Tamil"
"cy","te",0.182146962279206,"Indo-European","Dravidian",675,"Welsh","Telugu"
"cy","tr",0.220358338636695,"Indo-European","Turkic",1109,"Welsh","Turkish"
"cy","tt",0.151538969138526,"Indo-European","Turkic",908,"Welsh","Tatar"
"cy","uz",0.181440658739103,"Indo-European","Turkic",505,"Welsh","Uzbek"
"cy","xal",0.0666381336921915,"Indo-European","Mongolic",287,"Welsh","Kalmyk"
"cy","zh",0.145652096508761,"Indo-European","Sino-Tibetan",929,"Welsh","Chinese"
"da","ab",0.0873670574493928,"Indo-European","Abkhaz-Adyge",142,"Danish","Abkhazian"
"da","ar",0.273298810346401,"Indo-European","Afro-Asiatic",1065,"Danish","Arabic"
"da","av",0.167756088175277,"Indo-European","Nakh-Daghestanian",419,"Danish","Avar"
"da","az",0.271383139543327,"Indo-European","Turkic",945,"Danish","Azerbaijani"
"da","ba",0.223379705720282,"Indo-European","Turkic",881,"Danish","Bashkir"
"da","br",0.233687898444039,"Indo-European","Indo-European",764,"Danish","Breton"
"da","ca",0.335208650006587,"Indo-European","Indo-European",1016,"Danish","Catalan"
"da","ce",0.15656736484355,"Indo-European","Nakh-Daghestanian",735,"Danish","Chechen"
"da","cv",0.171010891631517,"Indo-European","Turkic",325,"Danish","Chuvash"
"da","cy",0.210446156424911,"Indo-European","Indo-European",979,"Danish","Welsh"
"da","de",0.369694281560053,"Indo-European","Indo-European",501,"Danish","German"
"da","en",0.339820144647176,"Indo-European","Indo-European",980,"Danish","English"
"da","es",0.353136029226268,"Indo-European","Indo-European",1136,"Danish","Spanish"
"da","eu",0.294962120176952,"Indo-European","Basque",1049,"Danish","Basque"
"da","fr",0.3309973488075,"Indo-European","Indo-European",1142,"Danish","French"
"da","ga",0.185529319690011,"Indo-European","Indo-European",931,"Danish","Irish"
"da","he",0.238830367850628,"Indo-European","Afro-Asiatic",1014,"Danish","Hebrew"
"da","it",0.34719262382478,"Indo-European","Indo-European",1079,"Danish","Italian"
"da","ja",0.228593729521613,"Indo-European","Japonic",883,"Danish","Japanese"
"da","ka",0.294380148645455,"Indo-European","Kartvelian",981,"Danish","Georgian"
"da","kk",0.253431189195861,"Indo-European","Turkic",1089,"Danish","Kazakh"
"da","kn",0.25930276415605,"Indo-European","Dravidian",764,"Danish","Kannada"
"da","ko",0.252402852267578,"Indo-European","Koreanic",776,"Danish","Korean"
"da","la",0.192452691498585,"Indo-European","Indo-European",955,"Danish","Latin"
"da","lbe",0.0944741576723316,"Indo-European","Nakh-Daghestanian",158,"Danish","Lak"
"da","lez",0.186125267338177,"Indo-European","Nakh-Daghestanian",534,"Danish","Lezgian"
"da","ml",0.265937367007439,"Indo-European","Dravidian",774,"Danish","Malayalam"
"da","mn",0.214110691248236,"Indo-European","Mongolic",1053,"Danish","Mongolian"
"da","nl",0.35533014152846,"Indo-European","Indo-European",1153,"Danish","Dutch"
"da","pt",0.32520141612607,"Indo-European","Indo-European",1145,"Danish","Portuguese"
"da","ro",0.29023804380776,"Indo-European","Indo-European",1186,"Danish","Romanian"
"da","sah",0.16690597466768,"Indo-European","Turkic",732,"Danish","Sakha"
"da","ta",0.278987204168912,"Indo-European","Dravidian",734,"Danish","Tamil"
"da","te",0.263872641497038,"Indo-European","Dravidian",698,"Danish","Telugu"
"da","tr",0.302602238425358,"Indo-European","Turkic",1144,"Danish","Turkish"
"da","tt",0.215562915614076,"Indo-European","Turkic",937,"Danish","Tatar"
"da","uz",0.25171298524263,"Indo-European","Turkic",520,"Danish","Uzbek"
"da","xal",0.0672903902975851,"Indo-European","Mongolic",294,"Danish","Kalmyk"
"da","zh",0.236576600953521,"Indo-European","Sino-Tibetan",951,"Danish","Chinese"
"de","ab",0.157114078806798,"Indo-European","Abkhaz-Adyge",72,"German","Abkhazian"
"de","ar",0.263127821810756,"Indo-European","Afro-Asiatic",536,"German","Arabic"
"de","av",0.194523985904182,"Indo-European","Nakh-Daghestanian",183,"German","Avar"
"de","az",0.294957184414254,"Indo-European","Turkic",428,"German","Azerbaijani"
"de","ba",0.223970750849386,"Indo-European","Turkic",410,"German","Bashkir"
"de","br",0.257730741494867,"Indo-European","Indo-European",352,"German","Breton"
"de","ca",0.339040382404636,"Indo-European","Indo-European",470,"German","Catalan"
"de","ce",0.17645216212163,"Indo-European","Nakh-Daghestanian",360,"German","Chechen"
"de","cv",0.136485192319059,"Indo-European","Turkic",150,"German","Chuvash"
"de","cy",0.213361153003367,"Indo-European","Indo-European",477,"German","Welsh"
"de","en",0.355759551651534,"Indo-European","Indo-European",481,"German","English"
"de","es",0.351378762600145,"Indo-European","Indo-European",580,"German","Spanish"
"de","eu",0.279874260721131,"Indo-European","Basque",472,"German","Basque"
"de","fr",0.337239901292323,"Indo-European","Indo-European",548,"German","French"
"de","ga",0.202655720986482,"Indo-European","Indo-European",408,"German","Irish"
"de","he",0.242985534359822,"Indo-European","Afro-Asiatic",505,"German","Hebrew"
"de","it",0.350924760220507,"Indo-European","Indo-European",528,"German","Italian"
"de","ja",0.239816717416653,"Indo-European","Japonic",373,"German","Japanese"
"de","ka",0.294875517037527,"Indo-European","Kartvelian",426,"German","Georgian"
"de","kk",0.257320851861536,"Indo-European","Turkic",509,"German","Kazakh"
"de","kn",0.265052969023763,"Indo-European","Dravidian",313,"German","Kannada"
"de","ko",0.246703776159364,"Indo-European","Koreanic",327,"German","Korean"
"de","la",0.204343634893816,"Indo-European","Indo-European",445,"German","Latin"
"de","lbe",0.123769258098799,"Indo-European","Nakh-Daghestanian",55,"German","Lak"
"de","lez",0.201087093101801,"Indo-European","Nakh-Daghestanian",254,"German","Lezgian"
"de","ml",0.26686446867984,"Indo-European","Dravidian",323,"German","Malayalam"
"de","mn",0.206392317232286,"Indo-European","Mongolic",502,"German","Mongolian"
"de","nl",0.391140922897537,"Indo-European","Indo-European",593,"German","Dutch"
"de","pt",0.33559969244541,"Indo-European","Indo-European",575,"German","Portuguese"
"de","ro",0.306453296678009,"Indo-European","Indo-European",560,"German","Romanian"
"de","sah",0.177282702672216,"Indo-European","Turkic",300,"German","Sakha"
"de","ta",0.274428561792449,"Indo-European","Dravidian",306,"German","Tamil"
"de","te",0.248416866555526,"Indo-European","Dravidian",273,"German","Telugu"
"de","tr",0.317051142848803,"Indo-European","Turkic",533,"German","Turkish"
"de","tt",0.240937709586468,"Indo-European","Turkic",421,"German","Tatar"
"de","uz",0.273973381618462,"Indo-European","Turkic",156,"German","Uzbek"
"de","xal",0.116545721493822,"Indo-European","Mongolic",120,"German","Kalmyk"
"de","zh",0.236633444161238,"Indo-European","Sino-Tibetan",472,"German","Chinese"
"el","ab",0.150107982520482,"Indo-European","Abkhaz-Adyge",139,"Greek","Abkhazian"
"el","ar",0.275565117626613,"Indo-European","Afro-Asiatic",996,"Greek","Arabic"
"el","av",0.192971315877261,"Indo-European","Nakh-Daghestanian",428,"Greek","Avar"
"el","az",0.282639634632372,"Indo-European","Turkic",942,"Greek","Azerbaijani"
"el","ba",0.208375750611247,"Indo-European","Turkic",845,"Greek","Bashkir"
"el","be",0.29427868691199,"Indo-European","Indo-European",914,"Greek","Belarusian"
"el","bg",0.326351894961258,"Indo-European","Indo-European",1021,"Greek","Bulgarian"
"el","br",0.237940418452064,"Indo-European","Indo-European",746,"Greek","Breton"
"el","ca",0.323614898711312,"Indo-European","Indo-European",942,"Greek","Catalan"
"el","ce",0.149801936421885,"Indo-European","Nakh-Daghestanian",680,"Greek","Chechen"
"el","cs",0.345476934272983,"Indo-European","Indo-European",991,"Greek","Czech"
"el","cv",0.150705504542705,"Indo-European","Turkic",313,"Greek","Chuvash"
"el","cy",0.212661304997338,"Indo-European","Indo-European",937,"Greek","Welsh"
"el","da",0.3012255362107,"Indo-European","Indo-European",934,"Greek","Danish"
"el","de",0.325936567369322,"Indo-European","Indo-European",405,"Greek","German"
"el","en",0.324572196002211,"Indo-European","Indo-European",901,"Greek","English"
"el","es",0.347972104113503,"Indo-European","Indo-European",1058,"Greek","Spanish"
"el","eu",0.276460189667444,"Indo-European","Basque",999,"Greek","Basque"
"el","fr",0.324961462975823,"Indo-European","Indo-European",1068,"Greek","French"
"el","ga",0.197376130288765,"Indo-European","Indo-European",926,"Greek","Irish"
"el","he",0.241453998386327,"Indo-European","Afro-Asiatic",937,"Greek","Hebrew"
"el","hr",0.303511596288375,"Indo-European","Indo-European",1052,"Greek","Croatian"
"el","is",0.220131351496196,"Indo-European","Indo-European",928,"Greek","Icelandic"
"el","it",0.330524945456751,"Indo-European","Indo-European",1014,"Greek","Italian"
"el","ja",0.220793684432452,"Indo-European","Japonic",828,"Greek","Japanese"
"el","ka",0.280084705592256,"Indo-European","Kartvelian",956,"Greek","Georgian"
"el","kk",0.252330836881747,"Indo-European","Turkic",1020,"Greek","Kazakh"
"el","kn",0.256085787175128,"Indo-European","Dravidian",762,"Greek","Kannada"
"el","ko",0.25374766852227,"Indo-European","Koreanic",763,"Greek","Korean"
"el","la",0.198975965476962,"Indo-European","Indo-European",932,"Greek","Latin"
"el","lbe",0.0930711582836446,"Indo-European","Nakh-Daghestanian",182,"Greek","Lak"
"el","lez",0.170791565397927,"Indo-European","Nakh-Daghestanian",537,"Greek","Lezgian"
"el","lt",0.309163475989737,"Indo-European","Indo-European",1073,"Greek","Lithuanian"
"el","ml",0.263535326573858,"Indo-European","Dravidian",764,"Greek","Malayalam"
"el","mn",0.216656940974621,"Indo-European","Mongolic",1028,"Greek","Mongolian"
"el","nl",0.312181917559765,"Indo-European","Indo-European",1063,"Greek","Dutch"
"el","no",0.300870407008933,"Indo-European","Indo-European",966,"Greek","Norwegian (Bokmål)"
"el","pl",0.338097582844665,"Indo-European","Indo-European",985,"Greek","Polish"
"el","pt",0.326089189650454,"Indo-European","Indo-European",1087,"Greek","Portuguese"
"el","ro",0.286560525103811,"Indo-European","Indo-European",1114,"Greek","Romanian"
"el","ru",0.339972870289955,"Indo-European","Indo-European",943,"Greek","Russian"
"el","sah",0.169723666370488,"Indo-European","Turkic",747,"Greek","Sakha"
"el","sk",0.297428951688835,"Indo-European","Indo-European",1040,"Greek","Slovak"
"el","sq",0.264942361687333,"Indo-European","Indo-European",949,"Greek","Albanian"
"el","sv",0.289532438414666,"Indo-European","Indo-European",1014,"Greek","Swedish"
"el","ta",0.281985458988473,"Indo-European","Dravidian",733,"Greek","Tamil"
"el","te",0.263767013533759,"Indo-European","Dravidian",687,"Greek","Telugu"
"el","tr",0.301547694554143,"Indo-European","Turkic",1068,"Greek","Turkish"
"el","tt",0.208029239971076,"Indo-European","Turkic",897,"Greek","Tatar"
"el","uk",0.33480286915169,"Indo-European","Indo-European",949,"Greek","Ukrainian"
"el","uz",0.251042109674522,"Indo-European","Turkic",545,"Greek","Uzbek"
"el","xal",0.0735124989738017,"Indo-European","Mongolic",321,"Greek","Kalmyk"
"el","zh",0.217931072584208,"Indo-European","Sino-Tibetan",887,"Greek","Chinese"
"en","ab",0.0772667560472405,"Indo-European","Abkhaz-Adyge",134,"English","Abkhazian"
"en","ar",0.278210606644379,"Indo-European","Afro-Asiatic",1016,"English","Arabic"
"en","av",0.160729468448245,"Indo-European","Nakh-Daghestanian",382,"English","Avar"
"en","az",0.283092975269963,"Indo-European","Turkic",921,"English","Azerbaijani"
"en","ba",0.215408459254129,"Indo-European","Turkic",835,"English","Bashkir"
"en","br",0.239520437529684,"Indo-European","Indo-European",744,"English","Breton"
"en","ca",0.345531819864971,"Indo-European","Indo-European",964,"English","Catalan"
"en","ce",0.147484007119247,"Indo-European","Nakh-Daghestanian",695,"English","Chechen"
"en","cv",0.136238001235556,"Indo-European","Turkic",300,"English","Chuvash"
"en","cy",0.226334327845299,"Indo-European","Indo-European",956,"English","Welsh"
"en","es",0.380600658513539,"Indo-European","Indo-European",1096,"English","Spanish"
"en","eu",0.294299287069022,"Indo-European","Basque",992,"English","Basque"
"en","fr",0.353804383891463,"Indo-European","Indo-European",1088,"English","French"
"en","ga",0.199455681150038,"Indo-European","Indo-European",908,"English","Irish"
"en","he",0.247037998792001,"Indo-European","Afro-Asiatic",972,"English","Hebrew"
"en","it",0.358039927130034,"Indo-European","Indo-European",1034,"English","Italian"
"en","ja",0.226009589408683,"Indo-European","Japonic",844,"English","Japanese"
"en","ka",0.291077574119478,"Indo-European","Kartvelian",918,"English","Georgian"
"en","kk",0.264558915188439,"Indo-European","Turkic",1023,"English","Kazakh"
"en","kn",0.278219925453723,"Indo-European","Dravidian",732,"English","Kannada"
"en","ko",0.246613267894464,"Indo-European","Koreanic",741,"English","Korean"
"en","la",0.192813891974594,"Indo-European","Indo-European",919,"English","Latin"
"en","lbe",0.0790862192749703,"Indo-European","Nakh-Daghestanian",150,"English","Lak"
"en","lez",0.159683970248726,"Indo-European","Nakh-Daghestanian",503,"English","Lezgian"
"en","ml",0.271179152046524,"Indo-European","Dravidian",742,"English","Malayalam"
"en","mn",0.224683901396264,"Indo-European","Mongolic",1012,"English","Mongolian"
"en","pt",0.356650321629236,"Indo-European","Indo-European",1113,"English","Portuguese"
"en","ro",0.298680845232959,"Indo-European","Indo-European",1129,"English","Romanian"
"en","sah",0.17161432077174,"Indo-European","Turkic",703,"English","Sakha"
"en","ta",0.293374934514937,"Indo-European","Dravidian",709,"English","Tamil"
"en","te",0.265990769333186,"Indo-European","Dravidian",653,"English","Telugu"
"en","tr",0.324510189914822,"Indo-European","Turkic",1080,"English","Turkish"
"en","tt",0.215661639987076,"Indo-European","Turkic",882,"English","Tatar"
"en","uz",0.250798801167484,"Indo-European","Turkic",495,"English","Uzbek"
"en","xal",0.0793759200328022,"Indo-European","Mongolic",276,"English","Kalmyk"
"en","zh",0.230831162490495,"Indo-European","Sino-Tibetan",911,"English","Chinese"
"es","ab",0.0953262439562241,"Indo-European","Abkhaz-Adyge",142,"Spanish","Abkhazian"
"es","ar",0.304195311934453,"Indo-European","Afro-Asiatic",1234,"Spanish","Arabic"
"es","av",0.200757733153455,"Indo-European","Nakh-Daghestanian",463,"Spanish","Avar"
"es","az",0.314296479076587,"Indo-European","Turkic",1081,"Spanish","Azerbaijani"
"es","ba",0.253636635507192,"Indo-European","Turkic",1007,"Spanish","Bashkir"
"es","ce",0.186795782267731,"Indo-European","Nakh-Daghestanian",815,"Spanish","Chechen"
"es","cv",0.211500724520187,"Indo-European","Turkic",357,"Spanish","Chuvash"
"es","eu",0.323608912877533,"Indo-European","Basque",1182,"Spanish","Basque"
"es","he",0.27356224403505,"Indo-European","Afro-Asiatic",1155,"Spanish","Hebrew"
