l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
uk,it,Cognition,0.3691601975517753,29
bg,ca,Miscellaneous function words,0.36923074238652637,14
fa,tr,The physical world,0.36926193665856194,93
de,en,Speech and language,0.3692905241169683,15
es,pt,Agriculture and vegetation,0.36931240238567564,30
el,ru,Animals,0.36934641077662445,48
uz,ar,Quantity,0.36939334544001834,26
uk,be,Animals,0.36943272567510077,47
no,kk,Kinship,0.36943707043823276,29
de,pt,Cognition,0.36944884626072827,28
be,ru,Clothing and grooming,0.3694555288745692,22
sk,pl,The physical world,0.36945695718439236,84
de,it,Social and political relations,0.36949939822801176,9
ca,pt,Agriculture and vegetation,0.369505573419578,26
be,uz,Quantity,0.369519874651892,24
fr,uz,Possession,0.3695239273771167,9
ru,da,The physical world,0.3695309613860054,76
uk,az,Time,0.36957663226863785,58
az,uz,Kinship,0.3695970034837257,26
ca,it,Cognition,0.36959876988985685,32
fa,az,Food and drink,0.36965233206792614,36
ro,az,Kinship,0.36968066002356875,37
pl,ja,Kinship,0.36970428105954634,38
cs,tr,Food and drink,0.3697247848931275,44
hu,fr,Miscellaneous function words,0.3697931724060883,15
uk,kk,Kinship,0.36980258198722893,29
pl,tr,Food and drink,0.3698390192431018,44
pl,ar,Sense perception,0.36986432651273043,58
hr,de,Cognition,0.36989635100186447,23
el,bg,The physical world,0.36996996101998414,93
be,zh,Quantity,0.3699785837098671,40
be,lt,Cognition,0.3700078890296632,27
nl,he,Kinship,0.3700446342398043,37
no,en,Food and drink,0.37005165032022747,45
et,de,The house,0.3701210393275001,1
hr,he,Kinship,0.3701449833078315,40
be,ja,Time,0.370185587902422,64
ru,de,Cognition,0.3702054788280561,26
sk,uk,Social and political relations,0.3702696275404883,36
no,es,Cognition,0.3702955007983461,35
hr,az,Miscellaneous function words,0.37035573772881797,20
en,fr,The body,0.37037851155692236,94
no,nl,Possession,0.37037958513095715,30
hy,ru,Animals,0.37039897662393273,42
cs,ca,Animals,0.37040560608499057,52
hr,uz,Motion,0.3704430756412034,4
pl,es,Food and drink,0.37045290225682903,48
pl,pt,Food and drink,0.37046952622490514,48
sv,ca,Agriculture and vegetation,0.3704851436396181,31
hi,fr,Social and political relations,0.3705043034486507,50
es,it,Cognition,0.3705166252915857,33
ru,ro,Animals,0.37051837216810246,52
fi,ru,The physical world,0.37054897828855393,82
pt,ja,Miscellaneous function words,0.3706167806092679,13
hu,bg,The physical world,0.3706183604094189,97
hu,bg,Cognition,0.3706655184122734,43
fr,es,Cognition,0.37068581383787197,41
cs,ru,Spatial relations,0.3707328943630152,96
ru,it,Possession,0.370782231000628,26
ru,nl,Miscellaneous function words,0.37079154949853915,18
el,ro,Time,0.3707972474799155,64
sk,uz,Time,0.3708036764158995,47
el,be,Time,0.3708106166893477,57
no,da,Emotions and values,0.3708188966698658,58
fr,ca,Miscellaneous function words,0.37081900738773443,12
be,nl,Miscellaneous function words,0.37083664138999106,20
hu,hr,Speech and language,0.37083750871679616,30
uk,nl,Sense perception,0.3708399207960592,59
fa,uk,The physical world,0.3710635712792006,80
sk,ko,Kinship,0.37111226291721927,30
cs,ca,Miscellaneous function words,0.37111715656358285,14
ko,ka,Quantity,0.37114489583426524,29
ru,es,The body,0.3711478146872927,113
uk,ko,Speech and language,0.37117422069159445,19
nl,fr,Food and drink,0.37120596429341174,48
it,ar,Miscellaneous function words,0.3712207984727419,25
cs,sv,The physical world,0.37126695416601146,100
es,ko,Miscellaneous function words,0.37128930146894823,13
pl,be,The physical world,0.3714393281614118,79
nl,fr,Agriculture and vegetation,0.3714660309695214,24
ru,pt,The body,0.3714669520952194,115
fa,tr,Cognition,0.37147542446904286,30
et,fr,Miscellaneous function words,0.3715232828961358,16
pl,ca,The physical world,0.3715494263318981,88
bg,pl,Cognition,0.37155077755130733,31
tr,eu,Kinship,0.3715631618803112,38
ca,az,Miscellaneous function words,0.3715965597480777,11
hu,it,Sense perception,0.3716250398107361,66
bg,pl,The physical world,0.37164403489376024,92
sk,ru,Miscellaneous function words,0.3716939439272155,18
nl,tr,Speech and language,0.37175617415358697,31
hi,uk,Miscellaneous function words,0.3718136500853118,17
fi,lt,Possession,0.3718779433334354,38
cs,pl,Speech and language,0.3718886254635438,26
hr,ru,Cognition,0.37190828819057803,33
de,az,Miscellaneous function words,0.3719440395062586,12
en,es,Possession,0.371963201622475,30
ru,ja,Miscellaneous function words,0.3719706028916183,10
kk,ka,Time,0.37197543393477717,76
fa,en,Sense perception,0.3720072077050064,55
hu,uz,Time,0.37203703513434666,50
fa,fr,Clothing and grooming,0.3721737223334001,31
fa,fr,Speech and language,0.3722495203673039,22
fa,es,Clothing and grooming,0.3723005337260813,27
nl,en,Food and drink,0.37242460139043365,43
cs,da,Cognition,0.37265967327598276,24
sk,pl,Sense perception,0.3727015009139066,60
hu,el,The physical world,0.3727348244607189,95
de,en,Clothing and grooming,0.372763064111966,4
fi,et,Miscellaneous function words,0.37276394447192485,25
hr,uz,Kinship,0.3727825881558506,33
da,it,The physical world,0.3728539850161149,89
sv,tr,Agriculture and vegetation,0.3728588161809636,33
pl,uk,The house,0.3728979244753993,26
lt,no,Cognition,0.37297060706955704,30
hy,el,Miscellaneous function words,0.37297161598999057,14
hr,ko,Time,0.372984115354722,74
fi,es,The body,0.372988926848943,119
uk,da,The physical world,0.37300813310008896,77
fi,ru,Sense perception,0.3730251208100225,61
cs,ka,Sense perception,0.37305455514599517,54
hi,fa,Speech and language,0.3731427980772902,20
pl,be,Possession,0.37321285366924084,30
eu,he,Quantity,0.373254152598069,38
cs,lt,The physical world,0.37331126951677157,92
fa,ca,Animals,0.3734000114140716,46
fi,en,Time,0.37340527981865207,51
cs,be,Animals,0.3734195758708667,52
sk,da,Miscellaneous function words,0.3734248886860241,17
hu,da,Cognition,0.3734696256581221,41
pl,de,Spatial relations,0.37354491898437414,55
tr,uz,Quantity,0.3735759976737008,29
hr,uk,Spatial relations,0.3735952246748159,116
el,es,The body,0.37362794264963783,101
hy,he,Miscellaneous function words,0.373648324962982,15
fi,uz,Time,0.3736704136348562,46
ca,tr,Agriculture and vegetation,0.37367528827507646,26
hr,fr,Speech and language,0.37371530088968974,33
hu,uk,Speech and language,0.3737856058887028,32
hu,uk,Sense perception,0.37380403961258074,58
hi,hy,Kinship,0.37382443625466566,46
bg,uz,Time,0.37401532927705644,44
es,ja,Kinship,0.37412255241894066,38
be,it,Sense perception,0.37412509615035605,56
fa,de,Cognition,0.3741254563274005,18
be,de,Miscellaneous function words,0.3742510689453541,15
fa,en,Possession,0.374251518949879,21
uz,ta,Quantity,0.37426229323050125,23
fr,ta,Time,0.3743171543756146,44
sk,uk,Spatial relations,0.37438079597124085,106
cs,ca,Speech and language,0.37445697846754655,25
fi,es,Possession,0.3744965553591406,34
el,ko,Quantity,0.3746121214813849,33
de,ar,Miscellaneous function words,0.3746287270995543,17
cs,pl,The house,0.3746419064019308,25
fi,hu,Cognition,0.3746506702228281,57
et,uz,Kinship,0.3746664502143677,24
et,es,Possession,0.37467196149396065,31
el,uk,The physical world,0.37468964944121114,83
hu,no,Cognition,0.37471763333434943,45
fr,it,The body,0.3747711040513231,98
de,it,Miscellaneous function words,0.3747839633977603,17
de,uz,The physical world,0.3747949675205269,2
ja,zh,Time,0.3748103398631375,61
hy,pt,Time,0.3748259681822054,48
et,hr,Miscellaneous function words,0.3748427486021608,25
cs,lt,Miscellaneous function words,0.37485159012980956,23
it,tr,Food and drink,0.3748793542651635,44
fa,fr,Food and drink,0.374958757098737,48
fi,hi,Speech and language,0.3749787685605097,26
fa,sk,Animals,0.37497925240551067,47
cs,fr,Sense perception,0.37504667173114675,61
hi,ru,Animals,0.3750684707246492,60
de,uz,Sense perception,0.37511330698444373,21
no,de,Food and drink,0.37511355061384516,20
lt,ca,Cognition,0.3751446308637968,32
hr,it,Speech and language,0.3752177627154666,28
hu,de,Cognition,0.37533715152180114,34
sv,he,Time,0.37533925135588764,54
fa,el,The physical world,0.3753460451520713,89
bg,fr,The physical world,0.37536513637313335,99
hr,cs,The physical world,0.3753853469426625,94
uz,eu,Kinship,0.37538730982405305,29
hi,de,Time,0.37539542123735803,24
it,ja,Miscellaneous function words,0.3753996617917332,13
da,de,Social and political relations,0.3754025916953037,10
de,nl,Speech and language,0.37542679887898345,17
cs,ta,Sense perception,0.37550653210133533,36
bg,tr,Kinship,0.3755149871315937,33
cs,pt,Sense perception,0.37551552071522903,61
et,tr,Kinship,0.37552685457696294,33
fr,pt,Animals,0.37556707564136077,57
fi,uz,Quantity,0.375606778432957,28
fr,ca,Clothing and grooming,0.375619089069259,31
de,it,The body,0.37565287462252,21
fa,pt,Time,0.37566636007420157,55
bg,ru,Miscellaneous function words,0.37573777278119475,18
pl,lt,Sense perception,0.37574657221863655,62
be,ro,Food and drink,0.3757547888426754,34
uk,pt,Speech and language,0.37578458270278325,30
uk,fr,Miscellaneous function words,0.3758481960332617,14
hu,uz,Quantity,0.3758667869863809,25
sv,da,The physical world,0.3759459986692494,97
pl,es,The physical world,0.37597754693612956,101
da,fr,The physical world,0.37598615310703154,93
ru,uz,Time,0.37599860412406466,42
fa,bg,Possession,0.37605798581891986,23
pt,ko,Quantity,0.37608508646341626,35
el,ca,Food and drink,0.3761876605975639,35
hu,fr,The physical world,0.37622707441234343,107
uk,pt,The body,0.37629545638909323,107
fa,el,Possession,0.37633808138537955,23
uk,az,Miscellaneous function words,0.37639921710654833,13
bg,uz,Kinship,0.37644881130562513,26
fi,bg,Cognition,0.3764648068497797,40
sk,uk,The physical world,0.3764655710714508,80
fr,uz,Quantity,0.37647487654988915,25
bg,az,Miscellaneous function words,0.3764849427178595,18
bg,tr,Speech and language,0.3765064721850656,30
ru,it,The physical world,0.37655291048283374,87
uk,ar,Miscellaneous function words,0.37657418194015424,19
de,ca,Miscellaneous function words,0.3767723601938976,10
el,cs,Animals,0.37679204577928616,53
hy,el,Time,0.3768696199764207,53
az,ko,Quantity,0.37688440867671685,31
fa,ta,Cognition,0.3769060141845071,16
hu,da,The physical world,0.3769368910015173,93
pl,fr,Animals,0.3769487581295352,50
ro,ko,Kinship,0.37701051948856557,31
pl,ca,Food and drink,0.37707545698429146,44
es,tr,Miscellaneous function words,0.377094187968938,24
en,ca,The physical world,0.37709420912982844,80
ru,it,Clothing and grooming,0.3771236952052652,29
de,it,Cognition,0.37726934573135135,25
pl,uz,Possession,0.37727265396688303,10
pl,ca,Sense perception,0.3773035200732571,52
hu,es,Food and drink,0.37736153793617977,45
hi,en,Speech and language,0.3775064743659233,24
ca,es,The house,0.3775212406264883,24
bg,cs,Cognition,0.3775970847315207,28
sv,da,Sense perception,0.37759788119031296,58
no,de,Spatial relations,0.3776069730526963,64
tr,uz,Possession,0.3776334681320231,11
de,uz,Kinship,0.3776806450279612,6
hi,tr,Social and political relations,0.377699996010247,54
fa,de,Time,0.37781916337048116,36
fa,az,Animals,0.3778955886851368,46
es,ja,Miscellaneous function words,0.37795553218937006,13
en,es,Food and drink,0.37798570741800885,46
pt,it,Social and political relations,0.37801658762937895,41
sv,en,Sense perception,0.378079284273181,56
ca,it,Agriculture and vegetation,0.37811385215660775,22
hy,it,Miscellaneous function words,0.3781293723052692,21
be,zh,Time,0.37814021892405336,71
ca,pt,Sense perception,0.3782865120974454,56
es,it,Speech and language,0.3782889103290595,32
ca,it,Sense perception,0.37830335448777724,57
es,tr,Speech and language,0.37835767500948136,33
bg,fr,Animals,0.37836806319614924,53
pt,kk,Kinship,0.3784016706454879,34
fa,uk,Miscellaneous function words,0.37841927855005797,13
en,ro,Sense perception,0.37842672991713117,60
en,tr,Animals,0.3784306021801456,51
bg,de,Time,0.3784530718390894,35
ru,ca,Animals,0.3784741236724969,47
nl,it,Food and drink,0.3784885619167829,44
da,es,Cognition,0.3785056449556388,31
fa,hr,Miscellaneous function words,0.37851105572373017,19
sv,da,Cognition,0.3785212847276026,30
ru,uz,Possession,0.37855120892846494,10
pl,es,The body,0.37860045982387963,107
tr,eu,Quantity,0.37861683109029004,47
no,sv,Food and drink,0.3786836779234389,52
fi,pt,Speech and language,0.3787085652918542,31
ca,az,Time,0.37874461878019117,39
fa,ca,The physical world,0.3787530130403892,83
fr,es,Speech and language,0.3788714003474333,38
hr,cs,Speech and language,0.3789234043591057,29
it,az,Time,0.3789270682110493,58
hr,pl,Cognition,0.3789310863012387,33
hu,pt,Animals,0.3789669755503603,57
uk,lt,Possession,0.37897364551838436,35
en,ar,Sense perception,0.37900374220196736,52
no,en,The body,0.3790193124163975,98
cs,ru,Food and drink,0.37907372140355006,45
fa,kk,Time,0.37911175384388834,73
et,hr,Speech and language,0.37911448369009537,26
uk,ka,Speech and language,0.3791319269572438,23
en,it,The body,0.37914073289251493,95
et,fa,Possession,0.3791640494231719,23
uk,tr,Kinship,0.37920691666378437,32
fa,fr,The physical world,0.37925161606027996,95
lt,ja,Time,0.3792803470938808,59
da,en,The body,0.37928921004177485,90
eu,ar,Quantity,0.3793172603805087,41
sk,es,Cognition,0.3793635689563965,29
hu,tr,Speech and language,0.37940721856778237,34
ru,az,Animals,0.3794079763658647,46
az,ta,Miscellaneous function words,0.37942754071976337,12
pl,da,The physical world,0.3794931979353909,86
hu,ru,The physical world,0.3795562469219743,91
et,be,Miscellaneous function words,0.3795825287866425,21
fa,ru,Miscellaneous function words,0.3795893672105502,12
nl,en,The body,0.37959056561188476,100
cs,uk,Spatial relations,0.3797048976984926,102
pl,be,Animals,0.37970847401699376,47
fa,es,Food and drink,0.3797498521650915,44
fi,pl,Cognition,0.3799039221300284,36
es,ta,Animals,0.3799422388366974,40
fa,kk,Clothing and grooming,0.3799987809790765,25
nl,uz,Animals,0.3800378597723585,30
fa,it,Animals,0.3800609819759777,45
el,uk,Miscellaneous function words,0.38010438961444726,13
de,ca,Sense perception,0.3801174652481261,37
uk,ca,The physical world,0.38017244174473386,82
de,ar,The house,0.38027923854210266,1
hy,de,The house,0.3803315221657053,1
et,hu,Miscellaneous function words,0.380348237719939,20
hr,ar,Miscellaneous function words,0.3803636853522987,27
cs,es,Social and political relations,0.38041137307536527,42
hu,pl,The physical world,0.38042180193975084,99
fi,nl,Speech and language,0.3804724843004101,28
hr,de,The physical world,0.3804997823738629,9
uz,kk,Animals,0.380526139697117,29
fr,az,Time,0.38062170747282686,60
it,uz,Quantity,0.3806477568786142,25
pl,ka,Sense perception,0.38064916856537645,57
fi,fa,Food and drink,0.3806493092445681,40
hr,pt,Time,0.38068603251024796,59
el,nl,Time,0.38088532644765194,70
hu,zh,Kinship,0.38095871517589514,32
fi,it,Speech and language,0.38099787579201155,30
uk,tr,Animals,0.3811951828278372,50
tr,az,Speech and language,0.3812022694009117,28
pl,pt,The body,0.38120803869827685,112
hu,tr,Kinship,0.3812706418647486,39
bg,ta,Animals,0.3812751796494648,40
hu,es,Cognition,0.38127570615726675,49
pl,ta,Miscellaneous function words,0.3813225761638601,12
be,pt,Time,0.38132452148096124,51
hu,lt,Cognition,0.3813942700661373,42
sk,uk,Miscellaneous function words,0.38141147349653026,16
fr,it,Animals,0.38147103278243705,52
et,lt,Possession,0.3814792089905832,34
cs,ro,Animals,0.38155169409910894,58
uk,ta,Animals,0.38155660089703797,39
fi,ta,Time,0.3816039573919534,43
en,ar,Time,0.3816239505746773,48
uk,es,Agriculture and vegetation,0.3816262252373948,30
fa,zh,Time,0.38165863079170875,69
sk,no,Miscellaneous function words,0.3816985865576216,17
sk,uk,Cognition,0.381741353557338,24
hy,da,Miscellaneous function words,0.38175614086176257,15
fa,hy,Miscellaneous function words,0.3817638679030273,15
kk,eu,Time,0.3819287370739182,73
el,uz,Possession,0.38193324690195907,10
da,pt,Possession,0.3819736843031343,32
hy,uk,Speech and language,0.38208342540392276,29
pt,uz,Animals,0.38210112698255194,30
sv,da,The body,0.38213928466636354,100
ru,he,Kinship,0.38219265557682885,30
hu,es,Sense perception,0.38220109842509326,61
az,ar,Miscellaneous function words,0.38221436403109466,16
sv,uz,Kinship,0.3822307266908304,24
fi,da,Cognition,0.38231557838111097,38
cs,nl,Sense perception,0.38231814214485255,59
sk,az,Kinship,0.3823399371263707,35
be,uz,Possession,0.3823402842244499,10
hu,bg,Animals,0.38235174344805356,54
fa,it,Clothing and grooming,0.3823546882737365,27
fi,ar,Miscellaneous function words,0.3824008132518015,26
pl,it,Food and drink,0.38240943185152076,47
sk,en,Sense perception,0.38249550238733426,55
fr,es,The body,0.38251638120222653,108
cs,es,Sense perception,0.38257652495890077,58
da,ca,The physical world,0.3825836521402895,82
el,ca,The physical world,0.38258730231144217,88
nl,ja,Time,0.3826165016957167,73
fa,ko,Time,0.38262370609331614,58
cs,kk,Kinship,0.38262831526997265,32
uk,lt,Speech and language,0.38267026514153807,29
fa,tr,Kinship,0.3826709543539559,35
sk,ro,Kinship,0.3828619638505452,42
ro,kk,Time,0.3828832663044171,81
nl,ta,Time,0.38293558800134686,51
hi,uz,Kinship,0.38294989299367355,36
hr,kk,Time,0.383067771651424,94
hu,ca,The physical world,0.3830982321111353,97
hy,sk,Kinship,0.3831453171103819,37
pl,fr,The physical world,0.3832306140745538,97
fi,hu,Miscellaneous function words,0.38330112772457164,22
ru,ca,Speech and language,0.3833977242796187,24
pl,he,Kinship,0.3835982883590346,32
sk,uz,Possession,0.3836141797608298,10
cs,tr,Miscellaneous function words,0.3836180064830558,22
ru,es,Possession,0.38363712940439326,31
no,sv,Miscellaneous function words,0.383674749098214,16
bg,es,The physical world,0.3837477890492207,94
uk,es,Possession,0.3838104906092366,32
ru,ca,Sense perception,0.3838830010108134,48
sk,ko,Quantity,0.3839297994105261,33
lt,ko,Quantity,0.38396288271202716,34
fa,de,Sense perception,0.38399970462121036,42
hu,fa,Clothing and grooming,0.3840528826748142,28
tr,uz,Motion,0.3840623970486387,7
nl,fr,Animals,0.38411111074460547,52
hi,ru,Speech and language,0.384150151237199,24
fi,ca,Speech and language,0.38416971511408576,26
el,da,Miscellaneous function words,0.3841718892814093,13
hi,ja,Time,0.38418124351052113,70
el,es,Animals,0.38424168285996674,50
da,nl,Possession,0.3842763799426939,29
el,es,The physical world,0.3843236259727527,99
bg,ca,The physical world,0.384379316823203,89
fi,es,Cognition,0.3843845911632105,43
uk,fr,Agriculture and vegetation,0.38440716290129057,27
da,ca,Possession,0.38449206780129414,29
es,ko,Quantity,0.3845449086529124,32
cs,pt,Animals,0.3846513367451784,58
de,en,The physical world,0.3846879409275041,14
ca,pt,Cognition,0.3846903980909598,39
en,uz,Animals,0.3847182615577391,28
uk,nl,Speech and language,0.38472115591403927,29
pl,ca,Agriculture and vegetation,0.38474357148977967,26
en,tr,Speech and language,0.384788645623881,28
cs,it,Animals,0.3847939990728927,52
ru,ar,Sense perception,0.3848004213806028,52
hu,cs,Food and drink,0.38482347699460073,43
be,ja,Quantity,0.384842728438656,37
es,pt,Modern world,0.3848496241627277,40
hu,it,Clothing and grooming,0.3848536033208574,34
fr,ja,Kinship,0.38492315890104056,40
es,tr,Animals,0.3849235008425608,53
sk,zh,Time,0.38498479815951414,73
no,fr,Miscellaneous function words,0.38504172311360846,14
fi,fr,Animals,0.3850789998905086,51
da,az,Miscellaneous function words,0.38514024049742057,13
fi,ru,Speech and language,0.38516657813811367,26
uk,ca,Agriculture and vegetation,0.38518528451353795,26
sk,ko,Time,0.3852322106695581,60
pt,it,The physical world,0.38526057866633545,99
ca,tr,Food and drink,0.38533714467354635,43
hy,ko,Quantity,0.3854872476120974,32
pl,lt,Cognition,0.3855059715706536,30
pl,tr,Speech and language,0.3855400110946746,27
de,es,Food and drink,0.3855415600117586,21
nl,it,Possession,0.3855462561953487,29
en,ca,Sense perception,0.38555676743850276,49
hr,de,Miscellaneous function words,0.38563286330403007,19
fi,el,Time,0.38576098064785325,57
hu,cs,Cognition,0.3857985804082643,35
uk,he,Miscellaneous function words,0.3858285705822473,13
de,en,Cognition,0.3858798795165344,22
lt,es,Cognition,0.38592525043730347,35
no,da,Animals,0.3859577935504864,50
de,es,Cognition,0.38597799414188494,25
el,cs,Sense perception,0.3859821131183345,56
hu,es,The physical world,0.38600542836796714,112
fi,lt,Cognition,0.38607189115608437,37
hu,uz,Cognition,0.3860764021570903,18
fa,ko,Quantity,0.3860966468915683,33
uk,be,Social and political relations,0.38622096347843865,35
hu,kk,Time,0.38622325263196333,84
ja,he,Quantity,0.3862802258028543,37
uk,es,The physical world,0.3862845072687705,93
et,en,Time,0.3863500585523383,53
es,it,Clothing and grooming,0.3863515774719535,33
fi,bg,Animals,0.38635953551580676,50
uk,pt,Possession,0.38639694391064827,32
fi,et,Speech and language,0.38643563456085156,25
el,tr,Kinship,0.38643888242363544,33
be,ru,Social and political relations,0.38650085338400236,32
fi,fr,Speech and language,0.3865117119377975,34
fa,pt,Food and drink,0.3867752157097233,44
de,ar,Sense perception,0.38679033396106144,39
hr,pt,Miscellaneous function words,0.3867980388918048,26
fa,pt,Animals,0.3868010581586327,52
fr,it,Miscellaneous function words,0.3868233915956102,20
no,he,Miscellaneous function words,0.38685252604942794,14
da,es,Possession,0.38686382524396656,32
et,hy,Miscellaneous function words,0.3868992904545288,19
ru,it,Cognition,0.3869650480273991,34
el,ar,Time,0.38699086375001046,57
da,it,Possession,0.3870199102463588,27
hr,es,Miscellaneous function words,0.38702916644220936,25
fa,en,Food and drink,0.38709199994378973,40
nl,uz,Time,0.38713853100320766,51
ro,ar,Kinship,0.38721450734454127,40
he,zh,Quantity,0.3872194093295154,38
hi,ta,Time,0.3872394680664127,45
hu,ca,Miscellaneous function words,0.38726509643125756,12
pl,nl,Miscellaneous function words,0.3872777009275067,15
da,es,The physical world,0.3872869751964898,91
cs,ru,Social and political relations,0.3874489246286029,30
de,nl,Food and drink,0.38750269663246845,19
fi,cs,The physical world,0.3875190243689425,89
ru,pt,Sense perception,0.3875377644259169,57
de,nl,Cognition,0.3875423722325485,26
bg,ru,Food and drink,0.3875481870263998,38
uk,pt,Animals,0.38766751463605176,52
be,tr,Kinship,0.3876708978183788,30
ru,en,The physical world,0.38777714412335706,76
pt,uz,Quantity,0.38787381307582725,27
pl,pt,Sense perception,0.3879118628353095,64
da,uz,Animals,0.38792731346883574,27
uk,it,Sense perception,0.3880545841285389,62
hu,pl,Animals,0.3880881626981197,53
fr,it,Agriculture and vegetation,0.38809038877403235,22
pl,ca,Cognition,0.38810549237891145,29
az,ko,Miscellaneous function words,0.3881355951740895,10
cs,be,The physical world,0.3881759021660979,80
fa,pt,Speech and language,0.3882085305298571,19
nl,es,Food and drink,0.38821337091600133,45
fi,fa,Speech and language,0.38830370195499486,18
cs,pl,Social and political relations,0.38830588667030935,32
fa,tr,Animals,0.38838237452957763,51
en,it,Clothing and grooming,0.38838822607842605,26
es,pt,Clothing and grooming,0.3885578396359722,37
ru,ca,Miscellaneous function words,0.388602931795686,11
pl,ru,The body,0.38868161527786593,106
hy,be,Miscellaneous function words,0.38872175286175803,18
sk,cs,The body,0.3889136799071417,97
hi,zh,Time,0.388916960568731,73
fa,cs,The physical world,0.38891919732328656,87
fr,it,Clothing and grooming,0.3889606553462353,38
uk,es,Sense perception,0.38896213543045954,57
da,en,Miscellaneous function words,0.3890107078612904,12
cs,it,Food and drink,0.3891499323667425,46
fi,de,Time,0.38916080157021166,37
el,en,Sense perception,0.3891931506350047,54
hu,el,Miscellaneous function words,0.38922483954032694,14
de,tr,Sense perception,0.38930153661744327,44
be,ar,Miscellaneous function words,0.3893956040685443,21
hu,es,Miscellaneous function words,0.3894531248185885,17
de,es,Miscellaneous function words,0.38953379928557497,15
fi,pt,Miscellaneous function words,0.3895448366862779,22
pl,uz,Motion,0.38967951844975196,5
cs,uk,The body,0.38975753015856374,90
uk,uz,Time,0.3897913143722587,43
cs,no,The physical world,0.389796357952316,90
hy,ca,Miscellaneous function words,0.389803729154009,12
uk,fr,The physical world,0.3898045143608792,88
el,ru,The physical world,0.3898160665596846,82
el,az,Miscellaneous function words,0.38990668901443176,12
sk,pt,Time,0.3899084083458142,53
no,da,Motion,0.3900881349303787,67
ca,pt,Speech and language,0.3900936787687786,27
be,ru,Food and drink,0.3901999009494166,35
sv,da,Social and political relations,0.39022514210517295,36
tr,ar,Food and drink,0.3902255934807439,47
hr,es,Speech and language,0.3902907014270941,30
pl,ru,Agriculture and vegetation,0.39031742856127677,25
fa,bg,Cognition,0.3903236495851619,25
fa,eu,Time,0.39035224796833096,77
ka,zh,Kinship,0.39035306622597554,29
hi,sl,Modern world,0.3904101841027441,2
et,ko,Time,0.3905015218903624,62
no,en,Miscellaneous function words,0.3905535104851808,12
hu,en,Miscellaneous function words,0.3905581656610412,13
ru,it,Miscellaneous function words,0.3905599926065687,18
hi,cs,Miscellaneous function words,0.39072759966374726,20
fa,es,Speech and language,0.390734843107906,20
be,pt,Miscellaneous function words,0.39074413269106073,16
fa,uk,Clothing and grooming,0.3907880718244293,25
sk,cs,Spatial relations,0.3907976566389371,119
en,it,Sense perception,0.3908107109753482,60
ro,zh,Time,0.3908197937138964,76
de,az,The physical world,0.3908632666269489,7
cs,tr,Animals,0.3908763309801935,56
uk,fr,Speech and language,0.39089969658263957,34
en,pt,The body,0.39104762310792207,107
uk,es,The body,0.3911764500206047,106
de,pt,Time,0.39117866416274544,32
pl,uk,Food and drink,0.39118851127207765,45
pl,en,Agriculture and vegetation,0.39124193216689307,25
fr,es,Possession,0.3912478373372964,33
ru,kk,Animals,0.3912521623349855,51
de,nl,Spatial relations,0.39126256427539685,74
fi,es,Miscellaneous function words,0.39130254031674183,23
bg,pl,Sense perception,0.3913026648152822,57
bg,uz,Animals,0.3913264647223653,29
cs,pt,Food and drink,0.39132789274011165,46
bg,ja,Time,0.39134845672430557,64
ro,ta,Kinship,0.3914554695134769,34
ru,kk,Kinship,0.39145798115114505,28
uk,ko,Kinship,0.39148053132614147,25
pl,es,Agriculture and vegetation,0.391483664709665,29
pl,ru,Spatial relations,0.3914987915244442,88
fa,kk,Animals,0.39151514765460044,50
en,ka,Sense perception,0.39154206347907533,53
es,pt,Social and political relations,0.3915523286608533,52
sv,da,Possession,0.3915822906412121,34
cs,pl,The body,0.39160169237612447,101
ru,ko,Quantity,0.39160197828568893,32
hy,zh,Time,0.39162680077969786,66
cs,it,The physical world,0.39168252729175274,93
sv,zh,Kinship,0.3918379845167436,25
bg,nl,Animals,0.3918683741854308,52
hu,uz,Animals,0.3918822176652571,31
hu,he,Time,0.39188768847565436,70
de,nl,The body,0.39192420143322565,26
fa,nl,Miscellaneous function words,0.3919959148083901,16
hy,de,Time,0.39210556460652535,30
hy,uz,Time,0.39214323443743326,44
el,de,The physical world,0.3921881149853382,9
cs,ru,Possession,0.3921887630054321,29
en,pt,Food and drink,0.3921985782813458,45
uz,ka,Quantity,0.3922254843567542,25
bg,ru,The physical world,0.3922539362771997,82
pl,kk,Kinship,0.3922908681643809,30
el,fr,The physical world,0.39236450329440686,97
hr,tr,Kinship,0.3923766137147138,40
be,ka,Sense perception,0.39238638207788434,47
pl,ko,Quantity,0.39238752602722493,32
tr,ja,Quantity,0.3923908741917496,40
fa,uz,Possession,0.39246988156779156,12
fa,tr,Food and drink,0.3924820998424852,39
sk,ru,Cognition,0.3924864629064751,29
de,nl,The physical world,0.3925372354120351,17
es,pt,Cognition,0.3925592949466967,42
sk,ru,Animals,0.39259559808838523,48
da,de,Sense perception,0.3926215178739296,38
pl,he,Miscellaneous function words,0.3926537799406941,12
hr,zh,Time,0.3926800500058174,90
en,fr,Food and drink,0.3927231508304005,50
pt,it,Animals,0.3927354364672742,54
hi,ko,Time,0.39276565280443365,64
fa,no,Cognition,0.39290638966178143,24
hr,fr,Miscellaneous function words,0.39291286320942775,23
cs,es,Food and drink,0.392966704975923,46
en,fr,Sense perception,0.3930707144213832,59
