l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
el,da,The physical world,0.2777979378908633,89
it,he,Food and drink,0.2777980765953165,50
hu,he,Spatial relations,0.2778139666790263,116
sv,it,Sense perception,0.2778172867061806,67
cs,ko,Time,0.2778188776938814,44
et,el,Speech and language,0.2778379705613841,29
pl,fr,Animals,0.27790925571123354,52
fa,sv,Food and drink,0.27793256292220037,40
fi,he,Animals,0.2779430594373335,48
is,ko,Quantity,0.2779650496233695,24
bg,fr,Possession,0.2779668240367531,34
hu,el,Basic actions and technology,0.2779743787703045,187
pl,pt,Food and drink,0.27797707497562496,51
sk,ar,Clothing and grooming,0.2779944185403897,33
el,tr,The physical world,0.2780066525452017,105
pl,ar,Spatial relations,0.27801760931958913,88
lt,he,Possession,0.27805767093141204,37
sk,uk,Motion,0.2780717252122883,63
hu,fa,Motion,0.27809147103493476,48
sk,de,Time,0.2780965686462436,38
el,tr,Spatial relations,0.2781198372181731,101
cs,tr,The body,0.27813985597753776,100
sk,it,Miscellaneous function words,0.2781422112271225,22
fi,uk,Kinship,0.2781468992324325,31
el,he,Possession,0.2781775981783623,30
es,he,Social and political relations,0.27824490834684457,41
bg,fr,Motion,0.2782719829358283,81
hu,hr,Motion,0.2782792496255667,84
cs,nl,Motion,0.2783073652620568,78
et,bg,Sense perception,0.2783102538221878,69
ro,ar,Food and drink,0.278330395722835,51
ru,tr,Speech and language,0.2783593751823539,29
fi,hr,The body,0.27836316265573163,112
bg,nl,Basic actions and technology,0.2784254131078854,171
nl,ar,The house,0.27845287085792664,25
fa,el,Modern world,0.2784785753698078,36
hu,es,Emotions and values,0.27850045179234956,84
en,es,The house,0.2785177138079348,23
pl,es,The physical world,0.27854295942353496,102
bg,he,Clothing and grooming,0.2785467876984859,32
pl,es,Social and political relations,0.2785571397970454,40
fi,pl,Spatial relations,0.2785582228556833,110
hr,sk,Emotions and values,0.27855905186828533,71
fi,et,Clothing and grooming,0.2785595600446026,29
fa,pl,The physical world,0.2786193596600013,84
hu,ar,Food and drink,0.27862517551499355,50
et,de,Kinship,0.2786740910483787,6
uk,no,Miscellaneous function words,0.278683184389936,13
sv,en,Animals,0.27869542028045285,48
bg,he,The physical world,0.27869757740489653,90
et,he,Animals,0.27879787326118993,48
uk,ca,Miscellaneous function words,0.27880403532129094,10
hu,is,Kinship,0.2788217504113813,37
nl,tr,Emotions and values,0.27883055152727115,86
no,pt,Food and drink,0.2788636445984151,46
el,ko,Possession,0.2789054902008492,10
et,ru,Basic actions and technology,0.2789432273630899,137
fi,bg,Miscellaneous function words,0.2789815246703904,26
fa,pt,Clothing and grooming,0.2789953417145127,29
sv,pt,Emotions and values,0.27902001133097043,92
ru,fr,Cognition,0.27910836590274585,37
fa,eu,Social and political relations,0.2791193724476936,31
ru,lt,Cognition,0.27912880636913234,34
et,ru,Emotions and values,0.2791423698165827,65
el,cs,Agriculture and vegetation,0.2791489450855031,28
el,sv,Basic actions and technology,0.2791683338110371,153
hu,he,Possession,0.27918043432047146,35
hr,en,Spatial relations,0.27919476507502317,106
ru,fr,Possession,0.27920202374843345,29
de,ca,Kinship,0.2792171515858312,7
fi,bg,Clothing and grooming,0.27921779859467155,32
da,de,Speech and language,0.27921838440820085,16
sv,da,The body,0.2792228933981198,103
fi,fa,The house,0.27924720779382733,21
fi,ar,Spatial relations,0.27925501901456773,103
fa,sk,Sense perception,0.2792705585419723,54
lv,pt,Miscellaneous function words,0.2792790238553252,23
bg,de,Basic actions and technology,0.27928015239205534,95
el,es,Possession,0.2793161026843275,32
fr,tr,Social and political relations,0.27933351983043014,48
bg,ru,The physical world,0.27933470106601765,88
es,ro,Animals,0.2793664901258666,55
sv,es,The physical world,0.2793694355622985,110
de,en,Spatial relations,0.27937425857051246,58
cs,en,Cognition,0.27938797899222195,24
sk,es,Food and drink,0.2793919832886499,51
fi,cs,The physical world,0.2793984368569676,88
fi,el,Speech and language,0.27941211507043506,29
no,da,Food and drink,0.27942420557070585,47
el,de,Emotions and values,0.2794361040936623,37
de,pt,Animals,0.2794900981695072,2
cs,sv,Basic actions and technology,0.2794977494953141,149
sv,en,Miscellaneous function words,0.2795383504500292,13
cs,ru,Social and political relations,0.27954998188958274,30
et,pt,Sense perception,0.279568083981619,66
sk,de,Emotions and values,0.2795881408630905,36
el,sv,Social and political relations,0.2795942750094787,34
fi,en,Speech and language,0.27963367864811955,27
bg,tr,Sense perception,0.2796517948782739,67
sk,ar,The body,0.2796587720912914,99
sv,es,Food and drink,0.27966111911164876,51
sq,fr,Miscellaneous function words,0.27966624662937345,17
hr,pl,Food and drink,0.2796729593210442,54
bg,sv,Food and drink,0.27967639704208225,52
uk,nl,Kinship,0.2796809877059847,33
pl,da,Sense perception,0.2797114256233487,56
et,he,Cognition,0.27971746498051164,35
da,es,Animals,0.27971969754010045,48
fa,he,The house,0.27972779497262173,20
fi,de,Possession,0.27979869712785105,26
es,he,Possession,0.2797994727525064,33
el,sv,Emotions and values,0.27980315435549713,71
fa,pl,Basic actions and technology,0.2798055372977136,92
lv,el,Motion,0.2798098834973208,9
cs,it,Animals,0.27983335928182107,50
no,da,The body,0.2799656980852549,107
fa,it,Social and political relations,0.27997236462883895,33
lt,he,Cognition,0.2800560284352556,32
lv,is,Time,0.280092802040398,59
en,fr,Sense perception,0.2801176555251159,59
sk,ru,Clothing and grooming,0.2801473609224411,30
fi,sk,Food and drink,0.2801577000358432,50
fi,sv,Food and drink,0.2801834805717805,49
fa,tr,Food and drink,0.2801931695448678,38
fa,tr,Sense perception,0.2802621276973788,66
bg,es,Motion,0.2802702339716636,93
sq,no,Miscellaneous function words,0.2802871844123719,16
fa,es,The physical world,0.2802952435150552,88
fi,en,Miscellaneous function words,0.28032486033176274,17
hu,sv,Animals,0.2803303081358348,53
ru,es,Social and political relations,0.2803413246558937,40
fa,bg,The physical world,0.2803510978359461,92
sq,cs,Sense perception,0.28036839014543985,46
ru,no,Miscellaneous function words,0.2804022355405626,14
sk,ca,Cognition,0.2804036796060076,27
sk,tr,Motion,0.2804650966010322,75
cs,no,Cognition,0.28049825809874873,28
el,no,The body,0.2805195286999149,111
cs,ar,Modern world,0.2805274045434187,34
sk,pt,Emotions and values,0.2805432921387476,91
ro,he,Kinship,0.280574509398597,39
tr,ar,Food and drink,0.2805801307491702,50
hu,sk,The physical world,0.280581419949698,93
fi,he,Food and drink,0.2805986659340477,47
et,ar,The body,0.2806222350737334,106
fi,cs,Emotions and values,0.2806274867940648,75
lt,it,Kinship,0.28064395452005747,31
sv,de,Possession,0.28065497337923934,29
sk,es,Social and political relations,0.28066371537230456,48
nl,en,Food and drink,0.2806905304775648,44
et,hu,Spatial relations,0.2807034299382334,132
es,tr,The body,0.28070795971238865,112
lv,fr,Cognition,0.28074297021422606,20
uk,ar,Sense perception,0.28076656157759594,42
fi,bg,Sense perception,0.28079280187115635,71
fa,sv,Animals,0.28079628599501094,46
lv,ru,Cognition,0.2808027387193635,20
sk,sv,Food and drink,0.28081140313240444,52
fr,es,Social and political relations,0.28085854312429853,51
ru,pt,Food and drink,0.28094097552050956,46
el,en,Cognition,0.28107796153590225,28
no,sv,The body,0.2811222419498626,114
pl,pt,Animals,0.2811900271780454,54
ru,he,Food and drink,0.28123900850839256,47
is,de,Agriculture and vegetation,0.28125266225802975,2
et,de,Emotions and values,0.28125462994270134,42
et,tr,The body,0.2812659079435579,110
en,es,Social and political relations,0.28130642415676316,40
fa,de,Time,0.281336287315521,31
el,sv,Cognition,0.2813917699320289,30
de,es,Possession,0.2814207492180844,28
fa,he,Possession,0.2814900603708645,22
lv,lt,Kinship,0.28149686926737016,38
el,pl,Social and political relations,0.2815316340276194,34
pl,de,Speech and language,0.2815554187129522,14
fi,ar,Food and drink,0.28155672681028604,49
fa,lt,Miscellaneous function words,0.28157259736748,18
hu,tr,Clothing and grooming,0.2815862294363914,35
ru,es,Motion,0.28158699252903135,89
da,en,The body,0.2816314587728867,92
es,tr,Social and political relations,0.28166557033448164,54
hu,ru,Food and drink,0.2816715652386615,46
fi,el,The physical world,0.2816737008879694,96
ar,he,Cognition,0.28168953629465754,33
sk,ro,Cognition,0.2817224600055299,32
sk,es,Possession,0.2817557445581124,34
fa,sk,The physical world,0.28179877995877955,82
cs,nl,Sense perception,0.28183443033876754,59
fi,ru,Spatial relations,0.2818858825684039,105
no,de,The body,0.28188942873512274,26
sv,es,Clothing and grooming,0.2818911831858107,33
nl,ko,Kinship,0.2819926721351944,29
et,de,Food and drink,0.282060855912284,20
de,ro,Agriculture and vegetation,0.2820798421562208,2
el,da,The body,0.2820918936420939,102
hu,hr,Cognition,0.28210255663393397,43
fi,ar,Social and political relations,0.2821334567253098,35
pl,fr,Miscellaneous function words,0.2821356898698345,14
is,pt,Miscellaneous function words,0.28217017592870314,19
sk,ar,Motion,0.28217099774753346,90
hr,tr,Emotions and values,0.2821736611019946,78
fi,el,Basic actions and technology,0.28219545743312774,166
sk,tr,Cognition,0.2822642346471821,36
cs,da,The physical world,0.2822661511181436,86
es,pt,Possession,0.28238417545196715,37
ro,tr,Animals,0.2823969807990459,56
hr,ru,Basic actions and technology,0.282403380993479,153
en,es,Emotions and values,0.2824037741307894,67
cs,es,Basic actions and technology,0.28240632129539867,162
sv,he,Clothing and grooming,0.2824582551084917,29
el,sk,Speech and language,0.28245902045377363,29
hu,de,Time,0.2824820742872199,44
es,pt,The body,0.2825065841051532,124
sv,he,Food and drink,0.2825120444076282,50
fa,cs,Clothing and grooming,0.28251392909350137,26
hu,ru,Basic actions and technology,0.282541247140838,174
ru,ro,Food and drink,0.28256379008179344,46
en,tr,Emotions and values,0.2826011052556111,68
bg,uk,Kinship,0.28260357048115786,29
el,ro,The body,0.28262921204867275,116
cs,ar,Social and political relations,0.2826642401511848,30
et,es,The body,0.28266600011117465,115
cs,fr,Animals,0.28267266182267936,57
et,fa,Clothing and grooming,0.2826758095512028,25
ru,tr,The body,0.282719474081146,106
nl,tr,Kinship,0.2827273607880367,37
el,hr,Food and drink,0.2827458899082989,46
fi,lv,Cognition,0.282800157231589,21
et,en,The body,0.28280259330728297,100
fa,tr,Motion,0.28282432142409125,46
lt,is,Kinship,0.28282727629033966,35
lv,ru,Motion,0.28286650597763824,37
sk,ru,The physical world,0.2829067079791807,77
pl,de,Spatial relations,0.2829229939558991,55
pl,sv,Food and drink,0.2829606682129188,54
fi,ca,Kinship,0.2830249595390243,31
el,fr,Cognition,0.28304031230290133,37
bg,es,Basic actions and technology,0.28305481984766884,170
cs,fr,Food and drink,0.2830551635656446,50
hu,hr,The house,0.2830952333039563,27
cs,it,Cognition,0.2831017891890618,26
sv,ar,The physical world,0.2831120977351196,98
el,pl,Spatial relations,0.2831437929486873,88
lv,sq,Miscellaneous function words,0.283194624716185,22
et,en,Animals,0.28320145334752717,48
fi,el,Spatial relations,0.2832032406144388,106
is,no,Kinship,0.28323742535128754,30
fi,cs,Basic actions and technology,0.2832410021700046,153
hu,es,Possession,0.2832415667976238,38
sk,tr,Sense perception,0.28324562715676554,59
cs,tr,Motion,0.2832808392986791,72
lt,es,Cognition,0.28328482660691423,35
el,it,Motion,0.28330424763728995,88
et,el,The physical world,0.28330447699609285,88
hu,cs,Spatial relations,0.2833163018770074,127
fa,bg,Food and drink,0.2833201980464792,39
el,fr,Food and drink,0.2833287952353134,47
ru,de,Spatial relations,0.2833381974378789,60
sk,es,The physical world,0.2833437869974557,93
es,pt,Motion,0.28334456651473816,111
lv,cs,Kinship,0.28334698852649187,34
de,en,The physical world,0.2834194011666145,14
hu,de,Motion,0.2834569234569775,72
cs,nl,Clothing and grooming,0.2834724739105051,35
hu,tr,Emotions and values,0.28348985578543257,89
ru,de,Miscellaneous function words,0.28349141482059026,13
sv,de,Food and drink,0.2835302064167159,21
fi,tr,Emotions and values,0.28353686983990367,100
sv,en,The body,0.28354247844354946,97
el,it,Cognition,0.28357964558196375,31
en,it,Speech and language,0.2836444066856242,27
hr,ar,Speech and language,0.28365976530246434,30
de,tr,Clothing and grooming,0.2836602244076031,5
fa,pl,Social and political relations,0.2836777022393518,29
et,eu,Time,0.28370020603619167,71
en,es,The physical world,0.28370823004365486,91
fi,de,Speech and language,0.2837154080793168,16
et,pl,Food and drink,0.2837159218748027,49
es,ko,Time,0.28371774065257727,34
et,hu,Motion,0.283719929292777,84
el,pt,The physical world,0.2837911840614935,98
sv,ar,The body,0.2837914075299869,104
cs,sv,The physical world,0.28380204244290386,99
nl,ar,Emotions and values,0.2838614058926185,71
hr,sk,The body,0.2838647446766459,103
fa,ru,Food and drink,0.28390037990960687,38
de,fr,Time,0.2839187520350427,34
hu,es,Social and political relations,0.28399698142719954,42
es,pt,Social and political relations,0.2840231871089338,52
bg,sv,Sense perception,0.28403238693091293,66
cs,da,Food and drink,0.284064217898432,46
el,bg,Modern world,0.28407482377402055,35
hu,fa,The physical world,0.28407524493213987,92
es,ro,Food and drink,0.28409269559051803,48
de,he,Possession,0.28409369695656717,25
en,it,Miscellaneous function words,0.2841094536697613,16
es,it,Food and drink,0.2841095518126253,47
sk,es,Emotions and values,0.2841342276679428,80
no,da,Miscellaneous function words,0.2841599932649094,15
nl,ar,The body,0.2842094502962873,103
lt,es,Miscellaneous function words,0.28421750017998687,21
bg,en,Emotions and values,0.28422100994500427,63
sk,he,Spatial relations,0.28426851194425523,110
et,hu,Sense perception,0.2842987537428985,70
hu,en,The body,0.28430367328100103,106
et,de,Time,0.2843184702546117,39
et,fa,Emotions and values,0.2843249494034212,59
bg,pt,Emotions and values,0.28433850127693283,91
nl,pt,Time,0.284353922173728,63
pl,en,The body,0.28436840413194553,98
pl,it,Cognition,0.2843979525524291,29
sv,de,Agriculture and vegetation,0.2844195074596803,3
en,ko,Kinship,0.28442749935642164,23
de,en,Emotions and values,0.2844700955559437,33
fi,tr,Food and drink,0.2844710883974933,47
sv,es,Sense perception,0.2844726506945282,64
lt,nl,Miscellaneous function words,0.28448029617727355,25
bg,ro,Motion,0.2844875410175901,81
cs,ar,Emotions and values,0.2845510058220619,58
hu,pt,Cognition,0.284552577070591,52
fi,ru,Miscellaneous function words,0.2845631794648609,19
no,sv,Sense perception,0.2845866082297794,59
el,bg,Speech and language,0.28459081021869015,30
sv,pt,Food and drink,0.28464919124909777,50
ro,he,Clothing and grooming,0.2846582513455024,29
en,tr,Social and political relations,0.2846691912753312,38
et,cs,Basic actions and technology,0.28470335050157536,144
fi,sk,Spatial relations,0.2847090990173096,128
hu,es,The body,0.2847880849169387,125
sk,de,Speech and language,0.2847959563925048,15
eu,ar,The house,0.284882547850456,20
lv,no,Time,0.28495292262828426,55
et,hu,The physical world,0.2849952995957382,93
sv,pt,Miscellaneous function words,0.2849986777048538,17
de,es,Food and drink,0.2850654465510368,21
ru,nl,Clothing and grooming,0.28507902793427775,31
sv,en,The physical world,0.2850849561184965,90
hu,tr,The physical world,0.2850933526694241,105
et,de,The physical world,0.2850983810927658,11
bg,es,Emotions and values,0.2851045957274344,82
de,it,Social and political relations,0.28511252107183227,9
bg,de,Motion,0.28512804807675435,65
fi,es,The body,0.2851302662097815,121
fa,sk,Food and drink,0.28514259455294166,40
ca,it,Kinship,0.2851812086934255,29
fi,cs,Speech and language,0.28519633793059723,28
sk,fr,Cognition,0.28519645331106586,32
et,es,Clothing and grooming,0.2852532604764014,31
bg,fr,Cognition,0.28531175230811556,38
et,el,Emotions and values,0.28533864650215585,70
is,no,Miscellaneous function words,0.2853394900311492,15
lv,nl,Miscellaneous function words,0.2853446747151137,23
fi,el,Motion,0.28535294657931876,91
hu,ar,Spatial relations,0.285363698959936,113
ca,pt,Kinship,0.2853804020336406,34
es,it,Agriculture and vegetation,0.28538389163995787,24
pl,ar,Motion,0.28538922045920995,86
fa,he,Food and drink,0.28540738575391106,38
hu,ro,Kinship,0.2854429983604924,41
de,pt,Speech and language,0.28545615683528885,15
pt,ar,The physical world,0.2855028561094501,91
no,he,Food and drink,0.2855087219571033,47
hr,en,Sense perception,0.28551986295080034,62
fi,pl,The body,0.28554205122870013,118
de,pt,Miscellaneous function words,0.28557845698171413,15
hu,tr,Sense perception,0.28560866918290256,68
hr,sk,Food and drink,0.2856418703480612,53
el,it,The physical world,0.285643629396315,99
es,it,Speech and language,0.2856801257688791,31
da,it,Kinship,0.28569498825380846,25
it,tr,Speech and language,0.2856967349482046,33
hu,es,Miscellaneous function words,0.285741575948174,17
sq,bg,Miscellaneous function words,0.28580479149783033,22
cs,ru,Speech and language,0.285863055197518,26
et,ru,Food and drink,0.28587050156859367,46
pl,fr,Sense perception,0.2859138295843644,63
sk,tr,Emotions and values,0.28596192779087504,80
cs,de,Basic actions and technology,0.28598310026981777,90
bg,nl,Miscellaneous function words,0.2859871746465904,22
sv,es,Social and political relations,0.2860007582756129,39
et,ko,Quantity,0.28600850518414234,23
et,hr,Sense perception,0.2860180366126495,71
fa,pt,Animals,0.2860386199436303,51
pl,ro,Food and drink,0.28608642856888594,52
bg,tr,Kinship,0.28609574915800734,33
pl,es,Food and drink,0.28610159722336825,51
hr,eu,Miscellaneous function words,0.2861540056613566,23
pl,no,Cognition,0.28622111921877347,33
ru,ro,Animals,0.28624036913333045,52
bg,en,The physical world,0.28624203009227933,89
sv,de,Basic actions and technology,0.2862672654993131,99
es,eu,Social and political relations,0.28629546069288186,44
bg,ru,Emotions and values,0.2863064318085959,63
hu,en,The house,0.28632303088517874,22
et,el,Cognition,0.28635830278160834,36
ru,es,Basic actions and technology,0.28644396341771994,157
et,es,Cognition,0.2864740370527566,39
de,fr,Speech and language,0.2864973415795873,15
el,nl,Speech and language,0.286504896122544,30
ru,de,Cognition,0.2865517548575053,26
bg,lt,Possession,0.2865597330567795,40
eu,he,Cognition,0.2865844133165916,35
bg,no,Miscellaneous function words,0.28658930396803944,18
ru,en,The body,0.28661603894502663,98
sk,lt,Cognition,0.28665080239646235,26
en,ro,Speech and language,0.2867219994854299,30
el,hr,Cognition,0.286776470204828,30
el,eu,Cognition,0.28678066410645664,33
et,no,Cognition,0.28680105105596104,37
no,pt,Time,0.28681034666527677,48
en,ro,Clothing and grooming,0.286848758846222,28
lv,hu,Cognition,0.2868776285613265,23
en,ro,Animals,0.28693002625966746,52
et,cs,The physical world,0.286947208024895,83
fi,no,Food and drink,0.2869611428594684,46
el,nl,The house,0.2869703501472427,25
hu,lt,Kinship,0.28706707652877855,37
lt,eu,Time,0.2870893312643478,60
cs,tr,The physical world,0.2871218155805647,96
sk,tr,Spatial relations,0.2871315708464043,128
bg,tr,Food and drink,0.28715055086588226,47
bg,eu,Cognition,0.28716293394258674,38
de,es,Sense perception,0.28716737410567234,42
hr,nl,Emotions and values,0.28717621907804364,71
hr,ar,Social and political relations,0.2872420269940858,35
bg,sk,Clothing and grooming,0.2872760778041734,36
hr,ko,Time,0.287286063420802,44
et,uk,Time,0.28729866181031766,68
sq,lt,Miscellaneous function words,0.2873354215592463,22
et,he,Miscellaneous function words,0.2873944439913895,16
hr,ru,Emotions and values,0.28741399106059845,60
de,fr,Social and political relations,0.2874625570994687,12
cs,it,The physical world,0.28746643787349424,91
sq,it,Miscellaneous function words,0.2874856033462175,21
bg,ar,Emotions and values,0.2875000449015173,70
tr,he,Social and political relations,0.2875587709695454,41
fa,ru,Possession,0.28761896081473726,22
uk,ru,Emotions and values,0.2876198111131433,50
cs,pl,The house,0.28762822589673737,25
ar,he,Spatial relations,0.2876647566840798,91
el,tr,Motion,0.2876651415293978,83
sk,tr,Food and drink,0.28770213877811573,50
et,bg,Food and drink,0.2877557394741748,47
ru,pt,The body,0.28775824134825567,115
fa,pl,Food and drink,0.2877614419843055,39
sv,ar,Food and drink,0.2878184318492768,53
sk,ar,The physical world,0.28784192296424105,86
da,he,Miscellaneous function words,0.28792053884791236,14
el,sv,The physical world,0.2879566298226946,103
bg,pt,Sense perception,0.2879655337480488,69
et,nl,Miscellaneous function words,0.2880199254407224,20
nl,tr,Animals,0.28803529790970456,53
fa,de,The body,0.2880411490228728,20
de,fr,Food and drink,0.28812413592815633,21
fa,ro,Speech and language,0.28813455946775796,22
lv,no,Miscellaneous function words,0.2881422269038608,19
sk,tr,Kinship,0.2881496642500928,40
sv,da,Sense perception,0.28818898891406397,58
cs,pl,Speech and language,0.28818990993701965,26
fa,bg,Cognition,0.28819413466620974,25
et,pl,The body,0.2882043042014294,107
hr,tr,The house,0.2882724828527272,32
pl,ar,Possession,0.2882899154705362,32
en,he,Cognition,0.2883008166698805,29
uk,is,Miscellaneous function words,0.2883347012353109,14
et,bg,Animals,0.2883824310173993,50
hu,fa,Food and drink,0.28839686420976507,39
ru,lt,Motion,0.2884058377369479,90
uk,ru,Kinship,0.2884414824752021,27
fi,en,Emotions and values,0.2884945829437744,71
et,ar,Cognition,0.2885049055299081,36
bg,is,Kinship,0.2885345335534412,30
hu,el,The house,0.28858260600418706,27
sv,de,Sense perception,0.2886340376565658,40
no,ar,Clothing and grooming,0.2887280678335615,32
bg,pt,Possession,0.288746101181472,34
fa,it,Cognition,0.2888072529861447,22
de,pt,The physical world,0.28882707534347474,13
sq,cs,Kinship,0.2888968311677891,39
fa,en,Speech and language,0.28895842108937386,16
bg,tr,Emotions and values,0.2890163052292141,82
el,ar,Emotions and values,0.28905859218752833,66
en,fr,Cognition,0.2890873921171538,33
fr,tr,Animals,0.28909571890707786,54
pl,tr,Food and drink,0.28911357431016566,49
hr,lt,Miscellaneous function words,0.2891469975754509,28
hr,pl,Motion,0.28916865205557446,77
tr,ar,Emotions and values,0.2892406393004314,79
et,uk,Kinship,0.28927944059617755,30
fi,et,Cognition,0.2892999219914926,48
el,fr,Sense perception,0.28930171549154926,69
el,sv,Miscellaneous function words,0.2893803874942481,14
fi,lt,Cognition,0.2893983161801015,38
et,hr,Spatial relations,0.289421161528141,127
et,fa,Food and drink,0.28943604726462346,39
lt,pt,Miscellaneous function words,0.2894361492887807,20
fa,de,Sense perception,0.28944821097992257,40
cs,fr,Sense perception,0.289463085164396,61
hr,he,The house,0.28950933699711,25
cs,es,Possession,0.28954644736291413,33
et,de,Motion,0.28956716847947406,57
hu,fr,Cognition,0.2896100674440317,53
bg,de,Sense perception,0.2896363070536169,42
hu,eu,Time,0.2896657619633,76
fa,tr,Clothing and grooming,0.2897004343931985,28
pl,uk,Kinship,0.28970698674302175,29
nl,en,Emotions and values,0.28974224666022935,62
fa,ru,Motion,0.28984935297254655,45
ru,en,The house,0.289936342000728,20
fa,es,Clothing and grooming,0.2899412651154374,27
fi,pl,The house,0.28996867879565597,23
fa,fr,Animals,0.28997407940371805,48
et,fa,Animals,0.2899980824959938,46
sv,de,Spatial relations,0.2900025062272304,68
de,fr,The physical world,0.2900317104537838,13
hu,hr,The physical world,0.29004672559006534,111
sv,de,The body,0.290046943508973,26
es,ar,Animals,0.29005935418607814,47
et,is,Kinship,0.2901192254708314,31
hu,pl,Cognition,0.29012800228108176,40
et,cs,Cognition,0.29015153495689733,29
nl,ar,Animals,0.2901751522893812,47
es,tr,Food and drink,0.2901884473770687,48
hu,no,Cognition,0.29019898640720976,45
bg,es,The physical world,0.2902185874524012,104
pl,ru,Social and political relations,0.2902647071258211,31
fi,et,Motion,0.29026946286996413,77
fa,cs,Basic actions and technology,0.290282792593819,99
cs,it,Speech and language,0.2903352400306875,29
el,sv,The body,0.2903823624322431,108
fi,bg,Food and drink,0.2903992134387283,47
sk,uk,Time,0.2904308113074004,67
da,ar,Clothing and grooming,0.2904448129689627,29
hu,de,Food and drink,0.29045687575712215,19
uk,ru,Motion,0.2904667764437813,66
es,he,Animals,0.2904681563693618,49
el,no,Food and drink,0.29051080412468827,42
de,it,The house,0.2905170819317645,1
et,nl,Emotions and values,0.2905494479704204,77
sv,en,Agriculture and vegetation,0.2905970409646283,30
sk,es,Spatial relations,0.2906579168022516,108
cs,nl,Basic actions and technology,0.29067560545742027,163
bg,cs,Possession,0.29074038937808416,32
fr,pt,Cognition,0.29074974501429957,45
pl,en,Food and drink,0.29078377041641473,48
et,sk,Possession,0.29081627443902647,29
hr,pl,Cognition,0.29085980302947534,34
sk,it,Speech and language,0.2908631942368858,30
en,pt,Cognition,0.29088766049049325,33
de,ar,The physical world,0.2910171814655758,15
fa,nl,Miscellaneous function words,0.2910377636838846,18
bg,tr,Speech and language,0.29105956882599526,32
lv,lt,Cognition,0.29107796885509657,14
sv,ro,Food and drink,0.29118769521523624,51
sq,nl,Kinship,0.29120700605810085,39
es,pt,The physical world,0.29124546595703366,100
bg,tr,Miscellaneous function words,0.29124881595305097,27
hr,de,Sense perception,0.29132390915418555,44
de,es,Time,0.2913500166209989,29
fi,cs,The body,0.2913676462355531,112
lt,he,Kinship,0.29137584820599005,35
fi,ru,Cognition,0.2913886652322214,41
de,es,Speech and language,0.29139015008262703,16
hu,bg,The physical world,0.29140089176010847,106
el,sv,Agriculture and vegetation,0.2914243054121396,34
bg,ar,Spatial relations,0.2914345041181892,102
hu,pt,Food and drink,0.2914907704393682,46
sk,it,Motion,0.29152784264626247,85
de,es,Miscellaneous function words,0.2915705455683308,15
cs,it,Food and drink,0.29157095654369763,47
fa,bg,Clothing and grooming,0.29159418946102716,28
hr,ko,Miscellaneous function words,0.2916256073817705,16
el,pl,Modern world,0.2918612887903073,30
sq,ru,Miscellaneous function words,0.29192416628283346,16
pt,ro,Time,0.2919256811268164,56
sq,de,Kinship,0.2919302792274073,6
fa,ru,Speech and language,0.29193153018274476,16
tr,eu,Kinship,0.29193911063691913,34
fr,tr,Kinship,0.291951171963064,33
el,ro,Clothing and grooming,0.2919531822719479,35
fi,et,The house,0.29199453447983703,21
lv,en,Time,0.29211587717036624,49
de,es,The house,0.29214497998021777,2
sk,ar,Emotions and values,0.2921740565877282,63
de,ar,Modern world,0.2921860307220555,5
lt,he,Time,0.2921911530141762,54
cs,de,Spatial relations,0.2922468658749527,65
pl,tr,Possession,0.29229318311031094,31
pl,ru,Clothing and grooming,0.29235685581181053,30
no,pt,Cognition,0.29236195762102324,39
pl,sv,Miscellaneous function words,0.2923726344797304,14
pt,tr,Food and drink,0.2924177215609561,47
it,he,Cognition,0.29244126168399,33
et,ar,Clothing and grooming,0.29251417637226707,30
ru,en,Food and drink,0.2925494600287264,45
hu,pt,Sense perception,0.29255126604140247,68
et,es,Miscellaneous function words,0.2925548962500218,19
et,el,The house,0.2925668862057744,25
ru,it,Possession,0.29261222748081867,26
el,fr,Miscellaneous function words,0.29263777005238273,13
cs,de,Emotions and values,0.29269716419351055,35
bg,hr,The body,0.2927576075013795,119
hr,he,Spatial relations,0.2927703756831772,114
ca,he,Miscellaneous function words,0.2928163292774568,11
bg,he,Food and drink,0.2928865889226909,47
ru,es,The house,0.2928914053508514,23
bg,de,Speech and language,0.2928950901493264,16
hu,sk,Spatial relations,0.29290880816295933,138
no,ca,Miscellaneous function words,0.29291802222431984,11
hu,de,Clothing and grooming,0.2929223364806513,5
hu,sv,The physical world,0.29294321460381634,109
fi,ro,Kinship,0.2929453180454277,37
sk,nl,Miscellaneous function words,0.29296285662118593,22
bg,cs,Spatial relations,0.29299270335731054,117
pl,da,Animals,0.2930044505269041,48
sk,en,Spatial relations,0.29301378707272574,102
no,da,Sense perception,0.2930193774160723,53
bg,cs,Clothing and grooming,0.2930313954305381,35
el,es,Social and political relations,0.29306295479863564,42
fi,hr,Spatial relations,0.2930922876204549,133
hr,tr,Speech and language,0.29312046472178627,33
bg,nl,Emotions and values,0.2931213917748249,77
hu,nl,Animals,0.29316680696359054,54
el,fr,Possession,0.293273683857252,33
pt,it,Miscellaneous function words,0.2933160437135989,21
hu,es,Animals,0.2933782471709258,55
de,nl,Social and political relations,0.29338188936177473,11
hr,pl,Spatial relations,0.2934407052432998,116
bg,ro,Animals,0.2934824079695112,55
ca,eu,Time,0.29348630225448397,45
