"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"fa","ku","Speech and language",0.267540163460954,16,NA
"ro","tt","Kinship",0.267542792228466,39,NA
"be","uz","Animals",0.267590745351546,32,NA
"sq","ru","Animals",0.267594663634498,50,NA
"az","ka","Social and political relations",0.267613633867316,40,NA
"be","da","Possession",0.267617419890726,31,NA
"pl","is","Spatial relations",0.267629332632041,89,NA
"no","nl","Social and political relations",0.267665453782749,39,NA
"is","it","Spatial relations",0.267669442018449,100,NA
"pt","ba","Cognition",0.267675710148463,35,NA
"pl","mn","Possession",0.267687203333008,30,NA
"ba","sah","Time",0.267703874513469,55,NA
"fa","eu","Emotions and values",0.26773323410697,60,NA
"ku","pt","Time",0.267762912932664,44,NA
"ru","la","Animals",0.26776520474328,52,NA
"hy","ba","Clothing and grooming",0.267768002002983,24,NA
"be","az","Sense perception",0.267795189082144,48,NA
"fa","ku","Possession",0.267795596615299,19,NA
"en","ar","Social and political relations",0.26781828425717,31,NA
"bn","ro","Speech and language",0.267842217390599,16,NA
"lv","ca","Clothing and grooming",0.2678502921131,27,NA
"ca","eu","Social and political relations",0.267857240688101,37,NA
"pt","ba","Sense perception",0.26788025550038,60,NA
"is","eu","Cognition",0.267880817376649,37,NA
"br","ja","Time",0.267886489221112,37,NA
"ba","eu","Quantity",0.267909825780546,39,NA
"da","eu","Food and drink",0.267919688046126,43,NA
"bg","ka","Spatial relations",0.267925071268708,121,NA
"it","kk","Cognition",0.267926934773101,33,NA
"fa","ml","The body",0.267931047174437,89,NA
"sk","tt","Sense perception",0.267932042787316,64,NA
"is","da","Spatial relations",0.267935637137909,94,NA
"mhr","az","Emotions and values",0.267942815486899,7,NA
"cs","is","Emotions and values",0.267992531009438,66,0.562666666666667
"uk","ca","Social and political relations",0.267995623646534,32,NA
"bn","hr","Spatial relations",0.267998544048865,91,NA
"be","pt","Agriculture and vegetation",0.268037084519724,28,NA
"no","cy","Food and drink",0.268066187131815,47,NA
"ps","fa","Possession",0.268076578882934,28,NA
"da","mn","Speech and language",0.268081053853405,30,NA
"sv","he","The house",0.268087246864429,21,NA
"no","ro","The physical world",0.268089282903613,101,NA
"bn","ta","The house",0.268091589111809,19,0.647272727272727
"bn","nl","Food and drink",0.268093944448352,34,NA
"bn","cs","Motion",0.26811302413348,37,NA
"bg","is","Agriculture and vegetation",0.268120168324988,25,0.636363636363635
"nl","tt","Miscellaneous function words",0.268181979761716,15,NA
"sk","tt","Speech and language",0.268217838977602,28,NA
"os","it","Sense perception",0.268220861364243,45,NA
"tt","mn","Food and drink",0.268224223807913,45,NA
"tt","ja","Spatial relations",0.268230754579889,57,NA
"hu","ce","Animals",0.2682407302176,32,NA
"uk","zh","Possession",0.268253174837111,28,0.378863636363636
"os","uk","Speech and language",0.268291307571596,18,NA
"sq","ru","Agriculture and vegetation",0.268307264015694,24,0.272727272727273
"fa","bg","Agriculture and vegetation",0.268307303949741,24,NA
"mn","te","Sense perception",0.268311938616416,46,NA
"it","kk","Food and drink",0.268322239867584,51,NA
"be","uz","Possession",0.268349801356617,16,NA
"bg","br","Cognition",0.268400936130283,28,NA
"sk","zh","Emotions and values",0.268412359869456,61,NA
"lv","sl","Miscellaneous function words",0.268423786537568,16,NA
"en","ba","Food and drink",0.26842480115423,37,NA
"hy","uz","Possession",0.268436982126096,15,NA
"ps","fa","Emotions and values",0.268439914715317,64,NA
"mhr","is","Modern world",0.268449898421801,5,NA
"fi","br","Sense perception",0.268459287042187,54,NA
"uk","is","Agriculture and vegetation",0.26846688334779,26,0.636363636363635
"az","ja","Clothing and grooming",0.26846747142007,29,NA
"fi","eu","The house",0.268480620644537,23,NA
"lv","sq","The house",0.268497364777113,21,0.454545454545454
"no","en","Emotions and values",0.268498252049337,55,NA
"en","kk","The physical world",0.268507160201242,86,0.896666666666666
"is","eu","Speech and language",0.268521417655817,25,NA
"nl","tt","Cognition",0.268540163684726,39,NA
"mhr","br","Time",0.268544694284638,7,NA
"lv","te","Emotions and values",0.268545979049009,53,0.368666666666666
"sv","he","Agriculture and vegetation",0.268604683952895,29,NA
"et","hr","Food and drink",0.268616949907718,51,NA
"tt","ja","The house",0.268637354656066,24,0.272727272727273
"tt","ka","Possession",0.268638912552856,35,NA
"fa","sq","Modern world",0.268639418670456,45,NA
"bn","hi","Modern world",0.268653183176488,38,NA
"bn","lt","Social and political relations",0.268662441718712,30,0.572692307692308
"no","ja","Speech and language",0.268711934683622,21,NA
"az","kk","Clothing and grooming",0.26873697555484,33,NA
"ca","ta","Food and drink",0.268739564325627,36,NA
"ku","ml","Time",0.268740143288729,47,NA
"fi","pt","Spatial relations",0.268769194630445,123,NA
"lv","la","Sense perception",0.268771084676148,54,NA
"hr","ml","Miscellaneous function words",0.268800148689453,20,NA
"fi","uz","Miscellaneous function words",0.268800403512652,10,NA
"fa","be","Clothing and grooming",0.268822163681749,24,NA
"fi","ar","The body",0.268881076999108,116,NA
"ps","sah","Kinship",0.268890487268589,30,NA
"et","uz","Motion",0.268899555483774,29,NA
"fa","is","Animals",0.268903465378184,47,NA
"fi","ca","Basic actions and technology",0.268913859380614,161,NA
"kn","ka","Sense perception",0.268918783120766,56,NA
"et","ku","Sense perception",0.26895539707953,45,NA
"ru","ga","Animals",0.268968100525059,49,NA
"bn","sk","The house",0.268981643290824,24,NA
"pt","tt","Food and drink",0.268993362094865,51,NA
"sq","sk","The physical world",0.268998315962911,91,NA
"sk","kn","The body",0.269016455137465,90,NA
"hi","it","Modern world",0.269018329218243,42,NA
"da","az","Speech and language",0.269029648458555,24,NA
"lt","sah","Cognition",0.269053693840372,26,NA
"is","da","Social and political relations",0.269080084615113,29,NA
"be","ba","Kinship",0.269082846793835,27,0.626428571428572
"ro","az","Cognition",0.269088048129764,35,NA
"no","nl","Basic actions and technology",0.269102981735966,160,NA
"bg","eu","Clothing and grooming",0.269104864912341,40,NA
"bn","en","Possession",0.269104917641083,16,0.409090909090909
"hi","zh","Spatial relations",0.269122985906543,95,NA
"bn","sk","Social and political relations",0.269124936571843,28,NA
"en","az","Possession",0.269133157154422,26,NA
"tr","uz","Social and political relations",0.269156933283865,25,NA
"pl","ja","Basic actions and technology",0.269157017179854,117,NA
"az","eu","Speech and language",0.269166137131303,22,NA
"et","ku","Kinship",0.269169352939156,29,NA
"mn","zh","The body",0.269178140448623,105,NA
"it","sah","Sense perception",0.269197243213932,55,NA
"da","ml","Social and political relations",0.269207653752922,29,NA
"fi","is","Clothing and grooming",0.269217713843479,33,NA
"cy","mn","Modern world",0.269220982432601,39,NA
"ku","tr","Social and political relations",0.269248075069007,31,NA
"mn","ml","The house",0.269254320289603,25,NA
"mhr","tr","The body",0.269263296025193,29,NA
"ro","tt","Clothing and grooming",0.269291589850889,29,NA
"pt","zh","Social and political relations",0.269300699086887,38,NA
"is","sv","Emotions and values",0.269316340569448,77,NA
"kn","ta","Emotions and values",0.269319453258956,42,NA
"bn","hy","Miscellaneous function words",0.26933430323054,13,NA
"no","ar","Cognition",0.269358753444429,32,NA
"hi","ga","Sense perception",0.269362175225587,76,NA
"fi","ar","Social and political relations",0.269391209770115,36,NA
"fa","is","Speech and language",0.269402176740555,19,NA
"mhr","ro","Motion",0.269409817783738,3,NA
"ca","ro","Basic actions and technology",0.269474299563116,176,NA
"es","kn","Clothing and grooming",0.269480972667372,26,NA
"ca","ta","The body",0.269501070393571,88,NA
"et","be","The house",0.269503118653416,24,0.465454545454545
"et","fa","Agriculture and vegetation",0.269544259230165,25,NA
"ba","mn","Animals",0.269545083025133,51,NA
"nl","ml","Social and political relations",0.269545300425846,29,0.436538461538461
"bn","ca","The physical world",0.269551695590884,72,NA
"hi","br","Possession",0.269588924371344,25,NA
"myv","ml","Animals",0.269603396175949,35,NA
"sq","kn","Miscellaneous function words",0.269603602402506,16,NA
"uz","kk","Social and political relations",0.269610284441646,21,NA
"hr","ca","Spatial relations",0.269616044416731,103,NA
"sq","cv","Time",0.269625018310048,54,NA
"ga","uz","Kinship",0.269638316512404,33,NA
"mhr","hi","Modern world",0.269646988380941,4,NA
"fi","eu","Food and drink",0.269692397197299,45,NA
"sq","pt","Clothing and grooming",0.269707621224645,33,NA
"pl","eu","The body",0.269714506625677,106,NA
"is","ca","The physical world",0.269726845400471,91,NA
"sk","is","The physical world",0.26972902708432,88,NA
"tr","ba","Agriculture and vegetation",0.269733905356183,28,0.454545454545454
"be","tr","The body",0.269764098787924,107,NA
"sah","te","Kinship",0.26977395054177,25,0.579999999999999
"el","ja","Speech and language",0.269775522198305,23,NA
"hi","mn","Agriculture and vegetation",0.26978924004101,29,NA
"fi","mrj","Animals",0.269801957396636,40,NA
"fa","sq","Social and political relations",0.269807364078326,34,NA
"no","pt","Possession",0.269814011821931,32,NA
"ku","en","Kinship",0.269817063944384,27,NA
"pt","mn","Cognition",0.269820133228826,42,NA
"fa","sq","Possession",0.269833415816776,25,NA
"bn","sk","Miscellaneous function words",0.269868914664605,16,NA
"ro","mn","Cognition",0.269888128842584,41,NA
"it","ja","Motion",0.269900200584224,67,NA
"hr","uz","Motion",0.269926415824571,25,NA
"is","zh","Cognition",0.269927199346769,30,NA
"ro","tt","Speech and language",0.269934454596863,32,NA
"is","ka","Sense perception",0.269947506400015,66,NA
"sv","mn","Social and political relations",0.270007418450575,43,NA
"fa","uz","Miscellaneous function words",0.270012842893232,9,NA
"cs","is","Speech and language",0.270045770202054,30,NA
"az","kn","Emotions and values",0.270073580263789,57,NA
"da","ar","Social and political relations",0.270088941599618,33,NA
"fi","he","Sense perception",0.270091023288972,59,NA
"ro","az","Miscellaneous function words",0.270092550642904,16,NA
"it","ka","The physical world",0.270098906064454,100,NA
"et","ca","Emotions and values",0.270105212113367,60,NA
"sq","cs","Spatial relations",0.270114265486916,109,NA
"ba","eu","Kinship",0.270122366258406,31,NA
"uz","kk","Motion",0.270135151327285,31,NA
"bn","ka","Possession",0.270166748791853,18,NA
"sv","he","The physical world",0.270197673045817,91,NA
"ku","el","Kinship",0.270215282423754,30,NA
"ku","pl","Food and drink",0.270218514092652,40,NA
"hy","kn","Miscellaneous function words",0.270224837509397,15,NA
"ru","mn","Motion",0.270226309088845,87,NA
"is","en","The house",0.270226706204191,22,0.51
"fa","sv","Modern world",0.270231913879522,37,NA
"sk","te","Emotions and values",0.27023292705105,47,NA
"mhr","hi","Social and political relations",0.270236783761199,12,NA
"pl","is","Emotions and values",0.270242833413021,64,NA
"fa","tt","Modern world",0.2702557892802,39,NA
"mhr","ca","Quantity",0.270277496681968,10,NA
"da","ar","Spatial relations",0.270288663382511,91,NA
"tt","mn","Quantity",0.270301471483399,45,NA
"ca","ba","Animals",0.270303639891848,48,NA
"en","ar","The house",0.270311518081894,23,NA
"bg","ka","The body",0.270322909697738,121,NA
"bn","is","Cognition",0.270326429521168,18,NA
"myv","be","Quantity",0.270351297270119,49,NA
"it","kk","The physical world",0.270392043384423,99,NA
"pt","ka","Possession",0.270392576887517,38,NA
"fi","ca","Spatial relations",0.270396437569837,103,NA
"fa","he","Food and drink",0.270396721533701,44,NA
"da","mn","Cognition",0.270442926284877,34,NA
"fi","la","Time",0.270443938931293,53,NA
"mhr","be","Modern world",0.270449663587371,4,NA
"fa","eu","Miscellaneous function words",0.270456189328961,16,NA
"tt","ka","Modern world",0.270467586288008,32,NA
"no","ro","Speech and language",0.270486506540604,30,NA
"hy","ro","Speech and language",0.270493603179108,31,NA
"da","ro","Emotions and values",0.270541093415415,74,NA
"sq","sv","The physical world",0.270544338653789,100,NA
"sk","he","Cognition",0.270614276611797,29,NA
"bn","kn","The body",0.270615804631552,81,NA
"et","ca","Animals",0.270618015641137,50,NA
"sv","he","Kinship",0.27062335166776,28,NA
"uk","is","Spatial relations",0.270634744727926,92,NA
"sah","ka","Time",0.270639483553551,62,NA
"hi","ja","Spatial relations",0.270655847443423,78,NA
"pt","ce","Miscellaneous function words",0.270656453264888,17,NA
"az","ka","The body",0.270701031442021,103,NA
"sk","is","Clothing and grooming",0.270723133354364,35,NA
"nl","ro","Possession",0.270732633552235,41,NA
"mhr","ps","Clothing and grooming",0.270745274614306,3,NA
"sq","sv","Social and political relations",0.270785275956608,40,NA
"bn","sk","The body",0.270835719360557,84,NA
"en","cy","Clothing and grooming",0.270840029948107,28,NA
"hy","mn","Animals",0.270851170843255,51,NA
"sq","ru","Cognition",0.270854437875604,31,NA
"sah","ka","Quantity",0.270887191599084,34,NA
"fi","nl","Social and political relations",0.270889197031837,40,NA
"bn","da","The physical world",0.270899104584922,72,NA
"ga","kn","Quantity",0.270901576687121,37,NA
"fi","cy","Sense perception",0.270904777329795,67,NA
"bn","ro","Possession",0.270925557794808,23,NA
"en","zh","Modern world",0.270947083236516,27,NA
"bn","zh","Cognition",0.270970451175704,19,NA
"sk","zh","Social and political relations",0.270976170410707,35,NA
"bn","lt","The body",0.270986292195763,91,NA
"uk","ta","Cognition",0.27099002998429,23,NA
"mn","ka","Animals",0.271001579616537,58,NA
"bn","ka","Miscellaneous function words",0.271046486430545,13,NA
"sq","ro","Emotions and values",0.271046651546228,85,NA
"no","ar","Spatial relations",0.271050732354431,92,NA
"is","mn","Food and drink",0.271064984011256,44,NA
"ja","zh","Possession",0.271109370592062,21,0.460227272727273
"be","pt","Social and political relations",0.27111907544086,41,NA
"fa","eu","Speech and language",0.271122084803569,17,NA
"mhr","pl","Clothing and grooming",0.271124092001538,4,NA
"hi","is","Animals",0.271133542934054,69,NA
"sq","sv","Miscellaneous function words",0.271145246723482,17,NA
"en","eu","Cognition",0.271166959751244,36,NA
"it","ka","Cognition",0.271167557081456,38,NA
"fa","cy","Food and drink",0.271171775072891,44,NA
"no","ja","Social and political relations",0.271204329377469,33,NA
"fi","az","Speech and language",0.271210081994393,26,NA
"uk","he","The physical world",0.271238705112252,79,0.521666666666666
"nl","cy","Clothing and grooming",0.271239475660996,35,NA
"en","ml","Emotions and values",0.271241057526844,46,0.571333333333334
"tt","eu","Speech and language",0.271241274396433,25,NA
"en","ar","The body",0.27124750548995,96,NA
"az","kk","The body",0.271266692295333,113,NA
"sq","nl","Cognition",0.271295467627377,32,NA
"sq","ru","Speech and language",0.27131549189618,29,NA
"be","nl","Spatial relations",0.27135649746532,118,NA
"et","be","Food and drink",0.271380888290255,44,NA
"hi","sah","Social and political relations",0.271385948358384,39,NA
"hr","sv","The body",0.271410847140054,106,NA
"fa","ro","Miscellaneous function words",0.271430894971912,17,NA
"ca","ka","The house",0.271443477977298,27,NA
"is","ca","Food and drink",0.271451847178245,45,NA
"uz","ar","Motion",0.271456397818929,37,NA
"ca","uz","Cognition",0.27147262076993,19,NA
"cs","he","Spatial relations",0.271481407864956,104,NA
"bn","no","Food and drink",0.271492756228474,34,NA
"et","ce","Sense perception",0.271506464404176,37,NA
"hr","uz","Cognition",0.271528172096891,22,NA
"ku","ml","Animals",0.271539135643106,37,NA
"fi","cy","Cognition",0.271572184140891,38,NA
"az","ka","Clothing and grooming",0.271585042007365,32,NA
"is","az","Time",0.271586131803917,61,NA
"lv","sk","Modern world",0.271616477849709,54,NA
"sk","tt","Agriculture and vegetation",0.271631005171823,29,NA
"sk","cy","Cognition",0.27163308006946,27,NA
"cy","it","Modern world",0.271636362588234,37,NA
"lv","uk","Agriculture and vegetation",0.271654315837702,26,0.181818181818182
"myv","uk","Animals",0.271659595952463,40,NA
"fi","is","Animals",0.27166423211166,48,NA
"hi","ga","Time",0.27166637147474,53,NA
"bn","pt","Motion",0.271667491432307,45,NA
"ml","ka","Emotions and values",0.271701217225037,53,NA
"bn","ar","The physical world",0.271727105024662,76,NA
"it","ta","Clothing and grooming",0.271733622930969,24,NA
"be","ja","Possession",0.271737004046261,24,0.54659090909091
"fi","sq","The physical world",0.271750879509061,94,NA
"ca","it","Modern world",0.271758776948499,36,NA
"lv","uz","Quantity",0.271766006590242,26,NA
"hr","tr","Food and drink",0.27177254505814,49,NA
"az","eu","Miscellaneous function words",0.27179888953004,14,NA
"cs","mn","Miscellaneous function words",0.271810680080645,19,NA
"mhr","ga","The house",0.271818184265709,1,0.459090909090909
"bn","ar","Food and drink",0.271846103417678,38,NA
"da","eu","The body",0.271848368534505,103,NA
"en","kn","Speech and language",0.271851542320071,21,NA
"ku","en","Food and drink",0.271851940540962,36,NA
"cy","pt","Sense perception",0.271868043785278,63,NA
"et","tt","Possession",0.271878121738145,30,0.444545454545454
"br","ro","Possession",0.271890890905411,35,NA
"ca","ka","Speech and language",0.271911993964365,26,NA
"is","no","The body",0.271914503665665,113,NA
"en","ro","Spatial relations",0.271917343191261,98,NA
"fi","ce","Cognition",0.271932876382484,32,NA
"mhr","ta","Food and drink",0.271939273543427,10,NA
"ro","az","Modern world",0.271941344737718,43,NA
"lv","ja","Spatial relations",0.271946919813218,59,NA
"no","mn","Food and drink",0.27195801746774,45,NA
"fi","sah","Time",0.271961882568826,62,NA
"it","ta","Possession",0.271965148736168,15,NA
"ku","it","Sense perception",0.271979789906904,47,NA
"be","it","Speech and language",0.271980337987721,32,NA
"hr","uz","Animals",0.272012138751914,34,NA
"hi","cy","Possession",0.272012855081293,29,NA
"hi","ja","The house",0.272016346246484,31,NA
"bn","ja","Emotions and values",0.272030417119632,35,0.578000000000001
"ja","zh","Basic actions and technology",0.272032662554843,111,0.458333333333333
"bg","be","Social and political relations",0.272038012216711,35,0.41576923076923
"en","mn","The house",0.272042751407086,26,NA
"fa","tt","Food and drink",0.272052225093722,44,NA
"mhr","uz","Time",0.272080482376309,11,NA
"fi","sq","Cognition",0.272085485324239,36,NA
"bn","ta","Modern world",0.272099988897215,20,NA
"be","cy","Time",0.272118287847102,40,NA
"pl","cv","Kinship",0.272121559744919,26,NA
"ca","ro","Miscellaneous function words",0.272122173450001,15,NA
"ru","he","The physical world",0.272159417192507,77,0.648333333333333
"mhr","az","Quantity",0.272162536438399,11,NA
"is","eu","Food and drink",0.272168914683676,44,NA
"ca","ro","Animals",0.272177065624088,51,NA
"fi","sq","Spatial relations",0.272181046948725,119,NA
"os","eu","Kinship",0.27220618050677,23,NA
"cy","it","Cognition",0.272208906810769,32,NA
"hy","cs","Modern world",0.27224965570789,37,NA
"ku","kk","Animals",0.272275410179945,43,NA
"bn","ja","The physical world",0.272278001233542,68,0.5
"ru","ga","Sense perception",0.272309730187838,50,NA
"tt","ja","Clothing and grooming",0.272326630377511,27,NA
"lt","ba","Food and drink",0.272346957385503,43,NA
"fi","ro","Spatial relations",0.272352128614371,123,NA
"ca","mn","Food and drink",0.272359325521055,44,NA
"en","tt","Agriculture and vegetation",0.272376357724674,25,0.272727272727273
"uk","is","Emotions and values",0.272377218978564,69,0.477333333333333
"fi","az","Food and drink",0.27239031033975,44,NA
"fi","zh","Speech and language",0.272396161085556,26,NA
"lt","is","Possession",0.272433958591285,39,0.481818181818182
"mhr","hi","Animals",0.272449860195189,7,NA
"be","it","Spatial relations",0.272455000509784,106,NA
"sk","is","Spatial relations",0.272460262897154,102,NA
"bg","zh","Social and political relations",0.272463342496021,32,0.457692307692307
"br","kn","Kinship",0.272465426403985,23,NA
"hi","uk","Agriculture and vegetation",0.272496552417489,29,NA
"fa","cv","Kinship",0.272496764948063,30,NA
"nl","ro","Emotions and values",0.272501770946499,86,NA
"hi","te","Miscellaneous function words",0.272539458363302,13,NA
"lt","is","Spatial relations",0.272542109379105,123,NA
"ca","sah","Time",0.272546110542506,45,NA
"os","sv","Food and drink",0.272557618366408,31,NA
"be","ro","Possession",0.272559589381891,43,NA
"ba","zh","Kinship",0.272567662308277,27,0.613214285714285
"mhr","hr","Quantity",0.27258516035147,10,NA
"nl","la","Animals",0.27259443014619,54,NA
"hi","ja","Motion",0.272595130553565,60,NA
"cy","kn","Quantity",0.272604793001151,30,NA
"cy","ro","Time",0.272622125513167,48,NA
"de","ba","Time",0.272627174165653,30,NA
"cy","ca","Time",0.272648493644672,35,NA
"tt","eu","Clothing and grooming",0.272669213724537,34,NA
"be","ca","Speech and language",0.272678812644932,27,NA
"cs","no","Social and political relations",0.272681934038129,36,NA
"mn","ta","Food and drink",0.272689827680245,34,NA
"fa","lt","Basic actions and technology",0.272690477383526,121,NA
"uk","he","Speech and language",0.272733197629329,26,NA
"fa","be","Social and political relations",0.27273954045979,29,NA
"cs","ce","Animals",0.272741071782731,32,NA
"mrj","ru","Animals",0.272768252136319,40,NA
"hr","ca","Possession",0.272769871014938,31,NA
"hy","da","Modern world",0.27277996382245,33,NA
"hi","mn","The physical world",0.272784342266134,132,NA
"ga","ta","Kinship",0.272799337765419,31,0.601785714285714
"sq","tr","Food and drink",0.272800710886999,48,NA
"bn","sv","Animals",0.272824277168516,43,NA
"it","mn","The physical world",0.272829372618612,97,NA
"et","ba","Food and drink",0.272830569409268,38,NA
"hi","cy","The physical world",0.272834028747416,121,NA
"hu","eu","Possession",0.272848746481389,40,NA
"hi","uk","Basic actions and technology",0.272856583203919,143,NA
"bg","cy","Miscellaneous function words",0.272862381210615,17,NA
"et","lv","Spatial relations",0.272889671895174,107,NA
"uk","sah","Quantity",0.272891327598025,34,NA
"hy","kn","Animals",0.272894717240252,40,NA
"sq","ru","Social and political relations",0.272895110451993,36,0.57346153846154
"sq","sv","Clothing and grooming",0.272902912400033,28,NA
"hi","no","Animals",0.272938655703205,74,NA
"no","mn","Animals",0.272940503486864,57,NA
"hr","mn","Food and drink",0.272961667662811,49,NA
"lt","ta","Spatial relations",0.272998717162582,98,NA
"bn","hr","Animals",0.272999672119457,47,NA
"pl","uz","Miscellaneous function words",0.273008007304981,6,NA
"sv","ca","Speech and language",0.273008214601852,30,NA
"et","hi","Agriculture and vegetation",0.273009187852266,27,NA
"lv","sq","Food and drink",0.273021843866346,42,NA
"ca","zh","Sense perception",0.273035770268826,48,NA
"mhr","tr","Quantity",0.273036345752868,11,NA
"lv","ja","The body",0.273041295559767,99,NA
"myv","ja","Quantity",0.273077479628073,33,NA
"hy","uk","Modern world",0.273093029770526,35,NA
"fa","os","Possession",0.273098454379506,15,NA
"mhr","he","Quantity",0.273140272837188,10,NA
"pt","az","Food and drink",0.273158145432637,45,NA
"fa","ce","Cognition",0.273223140714929,20,NA
"fa","he","The house",0.273270321032053,20,NA
"fi","ar","Spatial relations",0.273283178017879,108,NA
"az","tt","The house",0.273290359198518,25,NA
"da","tt","Cognition",0.273296304476336,34,NA
"hr","eu","Social and political relations",0.273312337689076,43,NA
"ku","ca","Quantity",0.273330607471012,41,NA
"bn","pt","Modern world",0.273347837831901,29,NA
"kk","ce","Clothing and grooming",0.273350279026535,18,NA
"bn","it","Possession",0.27335342783594,15,NA
"sq","pt","Cognition",0.273365375633556,32,NA
"bn","sq","Miscellaneous function words",0.273368034163678,14,NA
"fi","bn","Speech and language",0.273391638435702,14,NA
"sv","br","Clothing and grooming",0.273400243386127,26,NA
"sq","en","The body",0.273414910903265,100,NA
"lv","mn","Clothing and grooming",0.273415075747337,32,NA
"be","ja","The house",0.273417286635275,25,0.435454545454546
"ru","mn","The house",0.273446076025916,26,NA
"lt","is","Social and political relations",0.273459553670857,37,0.617692307692308
"sq","nl","Spatial relations",0.273469221589678,124,NA
"lv","bn","Emotions and values",0.273484869312477,53,0.454
"lt","mn","Emotions and values",0.27348927268975,88,NA
"be","lt","Modern world",0.273514173473196,39,NA
"tr","ba","Miscellaneous function words",0.273529557037043,19,NA
"mhr","sk","Clothing and grooming",0.273560806519602,3,NA
"it","ba","Food and drink",0.273565777142565,39,NA
"et","is","Food and drink",0.273577047076047,45,NA
"ba","eu","Clothing and grooming",0.273616209156075,34,NA
"bg","be","Speech and language",0.273619393290253,29,NA
"ca","tt","Kinship",0.273639260533283,33,NA
"sk","he","Clothing and grooming",0.273646498180751,32,NA
"ja","ar","The house",0.273656223686256,24,NA
"da","ro","Spatial relations",0.27366597435871,106,NA
"lt","en","Basic actions and technology",0.273673895063171,177,0.422083333333333
"sv","ce","Clothing and grooming",0.273709768222221,16,NA
"fi","ar","Speech and language",0.273713482704274,31,NA
"hu","cy","Time",0.273715470109869,48,NA
"bn","zh","Possession",0.273722161906399,16,0.462727272727272
"hi","tt","The physical world",0.273722212312903,113,NA
"hi","la","Speech and language",0.273753203268933,32,NA
"mhr","ta","Clothing and grooming",0.273772508697912,3,NA
"hu","no","Emotions and values",0.273773358059284,69,NA
"pt","mn","The body",0.273778853847736,124,NA
"te","ar","Animals",0.273791711120968,35,NA
"bn","az","Miscellaneous function words",0.273819125357355,11,NA
"fa","tt","Emotions and values",0.273833254874419,58,NA
"lt","la","Time",0.273836530606495,50,NA
"sk","tt","Spatial relations",0.273838402432689,107,NA
"sah","ja","Sense perception",0.273852209085416,42,NA
"ba","mn","Food and drink",0.273886473609576,38,NA
"lv","ml","Spatial relations",0.273890704778324,95,NA
"bn","sk","Possession",0.273904638175346,18,NA
"br","ja","Sense perception",0.27390731475673,33,NA
"fa","tt","Miscellaneous function words",0.273912444211666,13,NA
"mhr","ta","Quantity",0.273912630964975,10,NA
"ba","te","Quantity",0.273914419962947,34,NA
"az","tt","Modern world",0.273960396487202,32,NA
"bn","sk","The physical world",0.273965749546997,73,NA
"bn","no","Animals",0.273983983528277,45,NA
"hi","is","Sense perception",0.273989926916199,83,NA
"cy","tr","Quantity",0.27399820157169,38,NA
"ga","ca","Kinship",0.274004602961062,34,NA
"bg","mn","The physical world",0.274037413258115,96,NA
"sq","ro","Modern world",0.274037504277067,51,NA
"pl","eu","Food and drink",0.274058505423685,49,NA
"uk","mn","Possession",0.274076674736386,29,NA
"mhr","lt","Quantity",0.274076994367599,10,NA
"ro","mn","Emotions and values",0.274127060893471,83,NA
"uk","kn","The physical world",0.274171048453191,73,NA
"el","ce","Clothing and grooming",0.274175916573444,18,NA
"ca","ka","Sense perception",0.274178630816091,57,NA
"uk","ba","Food and drink",0.274181563588873,37,NA
"cs","ba","Food and drink",0.274187753792478,38,NA
"mhr","fa","Modern world",0.274191776484742,4,NA
"hi","sk","Possession",0.274202310233764,29,NA
"hr","mn","Sense perception",0.274211164760585,79,NA
"ga","zh","Kinship",0.274250864828026,31,0.507142857142857
"lv","ar","Motion",0.274277064083854,18,NA
"tt","eu","Modern world",0.274301771200126,34,NA
"be","ja","Food and drink",0.274356178083255,36,NA
"ku","eu","Speech and language",0.274365135677935,23,NA
"uk","he","Animals",0.274382519413614,48,NA
"et","az","Speech and language",0.274401866447848,25,NA
"be","pt","The body",0.274404789460972,118,NA
"mhr","ru","The body",0.274447131484114,25,NA
"bg","sah","Time",0.274490875192872,60,NA
"hr","ca","Food and drink",0.274496950695629,50,NA
"ga","tt","Quantity",0.274522067244762,42,NA
"et","ca","The body",0.274536536802343,106,NA
"bn","cs","Food and drink",0.274585572912229,35,NA
"et","ku","Animals",0.274597312710375,43,NA
"sq","sk","Clothing and grooming",0.274619169969589,33,NA
"no","ro","Miscellaneous function words",0.274645214525573,15,NA
"ps","mn","Modern world",0.274660394635991,37,NA
"hr","no","Animals",0.274681783662433,58,NA
"hi","sq","The physical world",0.274684528491745,130,NA
"sv","cy","Clothing and grooming",0.274697536130463,34,NA
"os","de","The physical world",0.274714846166997,11,NA
"lt","ce","Emotions and values",0.27471818664974,53,NA
"lt","is","The physical world",0.274728109946249,96,0.458333333333334
"et","tt","The house",0.274741472369789,23,0.487272727272727
"cy","ka","Time",0.274749279685206,44,NA
"hy","ro","Food and drink",0.2747508838104,50,NA
"ro","mn","Agriculture and vegetation",0.274755503363275,32,NA
"de","ce","Sense perception",0.274762105020368,22,NA
"bg","eu","Agriculture and vegetation",0.274767019685651,24,NA
"lv","mn","Food and drink",0.274767073251001,33,NA
"is","ml","Sense perception",0.274771327277646,51,NA
"lt","is","Food and drink",0.274779128723001,52,NA
"ps","fa","Cognition",0.27480268304723,32,NA
"fi","hy","Food and drink",0.274807164248445,48,NA
