"Var1","Var2","value","semantic_domain"
"Telugu","Gagauz",0.576923076923077,"Social and political relations"
"Tamil","Gagauz",0.571538461538462,"Social and political relations"
"Malayalam","Gagauz",0.80076923076923,"Social and political relations"
"Burmese","Gagauz",0.568461538461539,"Social and political relations"
"Vietnamese","Gagauz",0.513076923076923,"Social and political relations"
"Khmer","Gagauz",0.604615384615385,"Social and political relations"
"Malay","Gagauz",0.563076923076923,"Social and political relations"
"Thai","Gagauz",0.436153846153846,"Social and political relations"
"Cebuano","Gagauz",0.516923076923077,"Social and political relations"
"Banyumasan","Gagauz",0.436153846153846,"Social and political relations"
"Minangkabau","Gagauz",0.628461538461539,"Social and political relations"
"Chamorro","Gagauz",0.555384615384616,"Social and political relations"
"Samoan","Gagauz",0.688461538461539,"Social and political relations"
"Tongan","Gagauz",0.651538461538462,"Social and political relations"
"Maori","Gagauz",0.607692307692308,"Social and political relations"
"Hawaiian","Gagauz",0.646923076923077,"Social and political relations"
"Inupiak","Gagauz",0.675384615384615,"Social and political relations"
"Cheyenne","Gagauz",0.712307692307692,"Social and political relations"
"Choctaw","Gagauz",0.656153846153846,"Social and political relations"
"Muscogee","Gagauz",0.60923076923077,"Social and political relations"
"Cherokee","Gagauz",0.603076923076923,"Social and political relations"
"Navajo","Gagauz",0.635384615384615,"Social and political relations"
"Haitian","Gagauz",0.488461538461538,"Social and political relations"
"Aymara","Gagauz",0.458461538461538,"Social and political relations"
"Guarani","Gagauz",0.533846153846154,"Social and political relations"
"Herero","Latvian",0.750769230769231,"Social and political relations"
"Zulu","Latvian",0.734615384615385,"Social and political relations"
"Tswana","Latvian",0.774615384615385,"Social and political relations"
"Ndonga","Latvian",0.572307692307693,"Social and political relations"
"Swati","Latvian",0.785384615384615,"Social and political relations"
"Tsonga","Latvian",0.744615384615385,"Social and political relations"
"Venda","Latvian",0.726923076923077,"Social and political relations"
"Kongo","Latvian",0.725384615384615,"Social and political relations"
"Kikuyu","Latvian",0.761538461538461,"Social and political relations"
"Luganda","Latvian",0.63,"Social and political relations"
"Kinyarwanda","Latvian",0.685384615384615,"Social and political relations"
"Kirundi","Latvian",0.671538461538462,"Social and political relations"
"Igbo","Latvian",0.706153846153846,"Social and political relations"
"Bambara","Latvian",0.797692307692307,"Social and political relations"
"Amharic","Latvian",0.645384615384615,"Social and political relations"
"Kanuri","Latvian",0.792307692307692,"Social and political relations"
"Wolof","Latvian",0.705384615384615,"Social and political relations"
"Egyptian Arabic","Latvian",0.538461538461539,"Social and political relations"
"Kabyle","Latvian",0.583076923076923,"Social and political relations"
"Neapolitan","Latvian",0.502307692307692,"Social and political relations"
"Spanish","Latvian",0.483846153846154,"Social and political relations"
"English","Latvian",0.328461538461539,"Social and political relations"
"French","Latvian",0.35,"Social and political relations"
"Dutch","Latvian",0.493076923076923,"Social and political relations"
"Icelandic","Latvian",0.582307692307693,"Social and political relations"
"Irish","Latvian",0.359230769230769,"Social and political relations"
"Serbian","Latvian",0.611538461538462,"Social and political relations"
"Russian","Latvian",0.355384615384616,"Social and political relations"
"Bashkir","Latvian",0.355384615384616,"Social and political relations"
"Chuvash","Latvian",0.364615384615385,"Social and political relations"
"Erzya","Latvian",0.284615384615385,"Social and political relations"
"Estonian","Latvian",0.249230769230769,"Social and political relations"
"Gagauz","Latvian",0.520769230769231,"Social and political relations"
"Latvian","Latvian",0,"Social and political relations"
"Vepsian","Latvian",0.374615384615385,"Social and political relations"
"Czech","Latvian",0.394615384615385,"Social and political relations"
"Bulgarian","Latvian",0.504615384615385,"Social and political relations"
"Lithuanian","Latvian",0.504615384615385,"Social and political relations"
"Kalmyk","Latvian",0.793076923076923,"Social and political relations"
"Armenian","Latvian",0.524615384615385,"Social and political relations"
"Kurdish (Sorani)","Latvian",0.671538461538462,"Social and political relations"
"Abkhazian","Latvian",0.573846153846154,"Social and political relations"
"Turkish","Latvian",0.392307692307692,"Social and political relations"
"Hebrew","Latvian",0.640769230769231,"Social and political relations"
"Eastern Punjabi","Latvian",0.713076923076923,"Social and political relations"
"Kazakh","Latvian",0.763076923076923,"Social and political relations"
"Sakha","Latvian",0.726923076923077,"Social and political relations"
"Korean","Latvian",0.581538461538462,"Social and political relations"
"Nuosu","Latvian",0.662307692307692,"Social and political relations"
"Japanese","Latvian",0.369230769230769,"Social and political relations"
"Tibetan","Latvian",0.533076923076923,"Social and political relations"
"Bengali","Latvian",0.686153846153847,"Social and political relations"
"Kashmiri","Latvian",0.609230769230769,"Social and political relations"
"Telugu","Latvian",0.522307692307692,"Social and political relations"
"Tamil","Latvian",0.541538461538462,"Social and political relations"
"Malayalam","Latvian",0.622307692307693,"Social and political relations"
"Burmese","Latvian",0.460769230769231,"Social and political relations"
"Vietnamese","Latvian",0.561538461538462,"Social and political relations"
"Khmer","Latvian",0.390769230769231,"Social and political relations"
"Malay","Latvian",0.597692307692308,"Social and political relations"
"Thai","Latvian",0.446153846153846,"Social and political relations"
"Cebuano","Latvian",0.351538461538462,"Social and political relations"
"Banyumasan","Latvian",0.421538461538462,"Social and political relations"
"Minangkabau","Latvian",0.64,"Social and political relations"
"Chamorro","Latvian",0.483846153846154,"Social and political relations"
"Samoan","Latvian",0.748461538461538,"Social and political relations"
"Tongan","Latvian",0.738461538461538,"Social and political relations"
"Maori","Latvian",0.753076923076923,"Social and political relations"
"Hawaiian","Latvian",0.68923076923077,"Social and political relations"
"Inupiak","Latvian",0.648461538461538,"Social and political relations"
"Cheyenne","Latvian",0.766923076923077,"Social and political relations"
"Choctaw","Latvian",0.587692307692308,"Social and political relations"
"Muscogee","Latvian",0.688461538461539,"Social and political relations"
"Cherokee","Latvian",0.644615384615384,"Social and political relations"
"Navajo","Latvian",0.663076923076923,"Social and political relations"
"Haitian","Latvian",0.49,"Social and political relations"
"Aymara","Latvian",0.634615384615385,"Social and political relations"
"Guarani","Latvian",0.631538461538462,"Social and political relations"
"Herero","Vepsian",0.623846153846154,"Social and political relations"
"Zulu","Vepsian",0.709230769230769,"Social and political relations"
"Tswana","Vepsian",0.745384615384615,"Social and political relations"
"Ndonga","Vepsian",0.614615384615385,"Social and political relations"
"Swati","Vepsian",0.713846153846154,"Social and political relations"
"Tsonga","Vepsian",0.69,"Social and political relations"
"Venda","Vepsian",0.626923076923077,"Social and political relations"
"Kongo","Vepsian",0.561538461538462,"Social and political relations"
"Kikuyu","Vepsian",0.600769230769231,"Social and political relations"
"Luganda","Vepsian",0.609230769230769,"Social and political relations"
"Kinyarwanda","Vepsian",0.7,"Social and political relations"
"Kirundi","Vepsian",0.703076923076923,"Social and political relations"
"Igbo","Vepsian",0.673846153846154,"Social and political relations"
"Bambara","Vepsian",0.720769230769231,"Social and political relations"
"Amharic","Vepsian",0.673846153846154,"Social and political relations"
"Kanuri","Vepsian",0.718461538461538,"Social and political relations"
"Wolof","Vepsian",0.742307692307692,"Social and political relations"
"Egyptian Arabic","Vepsian",0.605384615384615,"Social and political relations"
"Kabyle","Vepsian",0.505384615384615,"Social and political relations"
"Neapolitan","Vepsian",0.554615384615385,"Social and political relations"
"Spanish","Vepsian",0.491538461538461,"Social and political relations"
"English","Vepsian",0.374615384615385,"Social and political relations"
"French","Vepsian",0.343846153846154,"Social and political relations"
"Dutch","Vepsian",0.424615384615385,"Social and political relations"
"Icelandic","Vepsian",0.487692307692307,"Social and political relations"
"Irish","Vepsian",0.512307692307692,"Social and political relations"
"Serbian","Vepsian",0.569230769230769,"Social and political relations"
"Russian","Vepsian",0.456153846153846,"Social and political relations"
"Bashkir","Vepsian",0.439230769230769,"Social and political relations"
"Chuvash","Vepsian",0.356923076923077,"Social and political relations"
"Erzya","Vepsian",0.288461538461539,"Social and political relations"
"Estonian","Vepsian",0.500769230769231,"Social and political relations"
"Gagauz","Vepsian",0.433846153846154,"Social and political relations"
"Latvian","Vepsian",0.374615384615385,"Social and political relations"
"Vepsian","Vepsian",0,"Social and political relations"
"Czech","Vepsian",0.485384615384615,"Social and political relations"
"Bulgarian","Vepsian",0.514615384615385,"Social and political relations"
"Lithuanian","Vepsian",0.501538461538461,"Social and political relations"
"Kalmyk","Vepsian",0.743846153846154,"Social and political relations"
"Armenian","Vepsian",0.428461538461538,"Social and political relations"
"Kurdish (Sorani)","Vepsian",0.598461538461539,"Social and political relations"
"Abkhazian","Vepsian",0.672307692307692,"Social and political relations"
"Turkish","Vepsian",0.509230769230769,"Social and political relations"
"Hebrew","Vepsian",0.566923076923077,"Social and political relations"
"Eastern Punjabi","Vepsian",0.757692307692308,"Social and political relations"
"Kazakh","Vepsian",0.705384615384615,"Social and political relations"
"Sakha","Vepsian",0.565384615384615,"Social and political relations"
"Korean","Vepsian",0.527692307692308,"Social and political relations"
"Nuosu","Vepsian",0.543076923076923,"Social and political relations"
"Japanese","Vepsian",0.507692307692308,"Social and political relations"
"Tibetan","Vepsian",0.503076923076923,"Social and political relations"
"Bengali","Vepsian",0.57,"Social and political relations"
"Kashmiri","Vepsian",0.546923076923077,"Social and political relations"
"Telugu","Vepsian",0.550769230769231,"Social and political relations"
"Tamil","Vepsian",0.555384615384615,"Social and political relations"
"Malayalam","Vepsian",0.616153846153846,"Social and political relations"
"Burmese","Vepsian",0.476923076923077,"Social and political relations"
"Vietnamese","Vepsian",0.471538461538461,"Social and political relations"
"Khmer","Vepsian",0.469230769230769,"Social and political relations"
"Malay","Vepsian",0.489230769230769,"Social and political relations"
"Thai","Vepsian",0.211538461538462,"Social and political relations"
"Cebuano","Vepsian",0.365384615384616,"Social and political relations"
"Banyumasan","Vepsian",0.426153846153846,"Social and political relations"
"Minangkabau","Vepsian",0.506923076923077,"Social and political relations"
"Chamorro","Vepsian",0.396153846153846,"Social and political relations"
"Samoan","Vepsian",0.533076923076923,"Social and political relations"
"Tongan","Vepsian",0.518461538461539,"Social and political relations"
"Maori","Vepsian",0.625384615384616,"Social and political relations"
"Hawaiian","Vepsian",0.558461538461539,"Social and political relations"
"Inupiak","Vepsian",0.618461538461539,"Social and political relations"
"Cheyenne","Vepsian",0.697692307692308,"Social and political relations"
"Choctaw","Vepsian",0.591538461538462,"Social and political relations"
"Muscogee","Vepsian",0.61,"Social and political relations"
"Cherokee","Vepsian",0.563846153846154,"Social and political relations"
"Navajo","Vepsian",0.598461538461539,"Social and political relations"
"Haitian","Vepsian",0.486923076923077,"Social and political relations"
"Aymara","Vepsian",0.469230769230769,"Social and political relations"
"Guarani","Vepsian",0.503076923076923,"Social and political relations"
"Herero","Czech",0.740769230769231,"Social and political relations"
"Zulu","Czech",0.626153846153846,"Social and political relations"
"Tswana","Czech",0.719230769230769,"Social and political relations"
"Ndonga","Czech",0.720769230769231,"Social and political relations"
"Swati","Czech",0.633076923076923,"Social and political relations"
"Tsonga","Czech",0.609230769230769,"Social and political relations"
"Venda","Czech",0.672307692307692,"Social and political relations"
"Kongo","Czech",0.674615384615385,"Social and political relations"
"Kikuyu","Czech",0.614615384615385,"Social and political relations"
"Luganda","Czech",0.546153846153846,"Social and political relations"
"Kinyarwanda","Czech",0.662307692307693,"Social and political relations"
"Kirundi","Czech",0.651538461538462,"Social and political relations"
"Igbo","Czech",0.676153846153846,"Social and political relations"
"Bambara","Czech",0.723076923076923,"Social and political relations"
"Amharic","Czech",0.581538461538462,"Social and political relations"
"Kanuri","Czech",0.691538461538462,"Social and political relations"
"Wolof","Czech",0.691538461538462,"Social and political relations"
"Egyptian Arabic","Czech",0.474615384615385,"Social and political relations"
"Kabyle","Czech",0.526153846153846,"Social and political relations"
"Neapolitan","Czech",0.395384615384616,"Social and political relations"
"Spanish","Czech",0.314615384615385,"Social and political relations"
"English","Czech",0.305384615384616,"Social and political relations"
"French","Czech",0.282307692307692,"Social and political relations"
"Dutch","Czech",0.331538461538462,"Social and political relations"
"Icelandic","Czech",0.636923076923077,"Social and political relations"
"Irish","Czech",0.290769230769231,"Social and political relations"
"Serbian","Czech",0.452307692307692,"Social and political relations"
"Russian","Czech",0.333076923076923,"Social and political relations"
"Bashkir","Czech",0.447692307692308,"Social and political relations"
"Chuvash","Czech",0.446923076923077,"Social and political relations"
"Erzya","Czech",0.483076923076923,"Social and political relations"
"Estonian","Czech",0.361538461538462,"Social and political relations"
"Gagauz","Czech",0.529230769230769,"Social and political relations"
"Latvian","Czech",0.394615384615385,"Social and political relations"
"Vepsian","Czech",0.485384615384615,"Social and political relations"
"Czech","Czech",0,"Social and political relations"
"Bulgarian","Czech",0.293846153846154,"Social and political relations"
"Lithuanian","Czech",0.357692307692308,"Social and political relations"
"Kalmyk","Czech",0.714615384615385,"Social and political relations"
"Armenian","Czech",0.360769230769231,"Social and political relations"
"Kurdish (Sorani)","Czech",0.570769230769231,"Social and political relations"
"Abkhazian","Czech",0.613076923076923,"Social and political relations"
"Turkish","Czech",0.327692307692308,"Social and political relations"
"Hebrew","Czech",0.525384615384615,"Social and political relations"
"Eastern Punjabi","Czech",0.661538461538462,"Social and political relations"
"Kazakh","Czech",0.71,"Social and political relations"
"Sakha","Czech",0.725384615384616,"Social and political relations"
"Korean","Czech",0.576153846153846,"Social and political relations"
"Nuosu","Czech",0.661538461538462,"Social and political relations"
"Japanese","Czech",0.368461538461539,"Social and political relations"
"Tibetan","Czech",0.471538461538462,"Social and political relations"
"Bengali","Czech",0.566923076923077,"Social and political relations"
"Kashmiri","Czech",0.461538461538462,"Social and political relations"
"Telugu","Czech",0.38,"Social and political relations"
"Tamil","Czech",0.404615384615385,"Social and political relations"
"Malayalam","Czech",0.536923076923077,"Social and political relations"
"Burmese","Czech",0.436153846153846,"Social and political relations"
"Vietnamese","Czech",0.54,"Social and political relations"
"Khmer","Czech",0.404615384615385,"Social and political relations"
"Malay","Czech",0.570769230769231,"Social and political relations"
"Thai","Czech",0.409230769230769,"Social and political relations"
"Cebuano","Czech",0.325384615384615,"Social and political relations"
"Banyumasan","Czech",0.394615384615385,"Social and political relations"
"Minangkabau","Czech",0.653076923076923,"Social and political relations"
"Chamorro","Czech",0.425384615384615,"Social and political relations"
"Samoan","Czech",0.637692307692308,"Social and political relations"
"Tongan","Czech",0.633076923076923,"Social and political relations"
"Maori","Czech",0.658461538461539,"Social and political relations"
"Hawaiian","Czech",0.708461538461538,"Social and political relations"
"Inupiak","Czech",0.586923076923077,"Social and political relations"
"Cheyenne","Czech",0.675384615384616,"Social and political relations"
"Choctaw","Czech",0.533846153846154,"Social and political relations"
"Muscogee","Czech",0.569230769230769,"Social and political relations"
"Cherokee","Czech",0.574615384615385,"Social and political relations"
"Navajo","Czech",0.668461538461538,"Social and political relations"
"Haitian","Czech",0.416923076923077,"Social and political relations"
"Aymara","Czech",0.536153846153846,"Social and political relations"
"Guarani","Czech",0.527692307692308,"Social and political relations"
"Herero","Bulgarian",0.685384615384615,"Social and political relations"
"Zulu","Bulgarian",0.588461538461538,"Social and political relations"
"Tswana","Bulgarian",0.633846153846154,"Social and political relations"
"Ndonga","Bulgarian",0.705384615384616,"Social and political relations"
"Swati","Bulgarian",0.584615384615385,"Social and political relations"
"Tsonga","Bulgarian",0.646923076923077,"Social and political relations"
"Venda","Bulgarian",0.623076923076923,"Social and political relations"
"Kongo","Bulgarian",0.666923076923077,"Social and political relations"
"Kikuyu","Bulgarian",0.577692307692308,"Social and political relations"
"Luganda","Bulgarian",0.58,"Social and political relations"
"Kinyarwanda","Bulgarian",0.624615384615385,"Social and political relations"
"Kirundi","Bulgarian",0.603846153846154,"Social and political relations"
"Igbo","Bulgarian",0.689230769230769,"Social and political relations"
"Bambara","Bulgarian",0.682307692307692,"Social and political relations"
"Amharic","Bulgarian",0.568461538461539,"Social and political relations"
"Kanuri","Bulgarian",0.620769230769231,"Social and political relations"
"Wolof","Bulgarian",0.649230769230769,"Social and political relations"
"Egyptian Arabic","Bulgarian",0.522307692307692,"Social and political relations"
"Kabyle","Bulgarian",0.539230769230769,"Social and political relations"
"Neapolitan","Bulgarian",0.456153846153846,"Social and political relations"
"Spanish","Bulgarian",0.365384615384615,"Social and political relations"
"English","Bulgarian",0.413846153846154,"Social and political relations"
"French","Bulgarian",0.386153846153846,"Social and political relations"
"Dutch","Bulgarian",0.307692307692308,"Social and political relations"
"Icelandic","Bulgarian",0.618461538461539,"Social and political relations"
"Irish","Bulgarian",0.405384615384615,"Social and political relations"
"Serbian","Bulgarian",0.391538461538462,"Social and political relations"
"Russian","Bulgarian",0.391538461538462,"Social and political relations"
"Bashkir","Bulgarian",0.454615384615385,"Social and political relations"
"Chuvash","Bulgarian",0.556153846153846,"Social and political relations"
"Erzya","Bulgarian",0.587692307692308,"Social and political relations"
"Estonian","Bulgarian",0.422307692307692,"Social and political relations"
"Gagauz","Bulgarian",0.509230769230769,"Social and political relations"
"Latvian","Bulgarian",0.504615384615385,"Social and political relations"
"Vepsian","Bulgarian",0.514615384615385,"Social and political relations"
"Czech","Bulgarian",0.293846153846154,"Social and political relations"
"Bulgarian","Bulgarian",0,"Social and political relations"
"Lithuanian","Bulgarian",0.340769230769231,"Social and political relations"
"Kalmyk","Bulgarian",0.694615384615385,"Social and political relations"
"Armenian","Bulgarian",0.359230769230769,"Social and political relations"
"Kurdish (Sorani)","Bulgarian",0.544615384615385,"Social and political relations"
"Abkhazian","Bulgarian",0.643076923076923,"Social and political relations"
"Turkish","Bulgarian",0.380769230769231,"Social and political relations"
"Hebrew","Bulgarian",0.506923076923077,"Social and political relations"
"Eastern Punjabi","Bulgarian",0.645384615384615,"Social and political relations"
"Kazakh","Bulgarian",0.656923076923077,"Social and political relations"
"Sakha","Bulgarian",0.66,"Social and political relations"
"Korean","Bulgarian",0.554615384615385,"Social and political relations"
"Nuosu","Bulgarian",0.639230769230769,"Social and political relations"
"Japanese","Bulgarian",0.465384615384615,"Social and political relations"
"Tibetan","Bulgarian",0.476923076923077,"Social and political relations"
"Bengali","Bulgarian",0.526923076923077,"Social and political relations"
"Kashmiri","Bulgarian",0.507692307692308,"Social and political relations"
"Telugu","Bulgarian",0.398461538461539,"Social and political relations"
"Tamil","Bulgarian",0.426153846153846,"Social and political relations"
"Malayalam","Bulgarian",0.507692307692308,"Social and political relations"
"Burmese","Bulgarian",0.504615384615385,"Social and political relations"
"Vietnamese","Bulgarian",0.554615384615385,"Social and political relations"
"Khmer","Bulgarian",0.502307692307692,"Social and political relations"
"Malay","Bulgarian",0.541538461538462,"Social and political relations"
"Thai","Bulgarian",0.457692307692308,"Social and political relations"
"Cebuano","Bulgarian",0.426153846153846,"Social and political relations"
"Banyumasan","Bulgarian",0.403846153846154,"Social and political relations"
"Minangkabau","Bulgarian",0.694615384615385,"Social and political relations"
"Chamorro","Bulgarian",0.534615384615385,"Social and political relations"
"Samoan","Bulgarian",0.650769230769231,"Social and political relations"
"Tongan","Bulgarian",0.603076923076923,"Social and political relations"
"Maori","Bulgarian",0.610769230769231,"Social and political relations"
"Hawaiian","Bulgarian",0.69,"Social and political relations"
"Inupiak","Bulgarian",0.606153846153846,"Social and political relations"
"Cheyenne","Bulgarian",0.626153846153846,"Social and political relations"
"Choctaw","Bulgarian",0.581538461538462,"Social and political relations"
"Muscogee","Bulgarian",0.583076923076923,"Social and political relations"
"Cherokee","Bulgarian",0.553846153846154,"Social and political relations"
"Navajo","Bulgarian",0.624615384615385,"Social and political relations"
"Haitian","Bulgarian",0.423076923076923,"Social and political relations"
"Aymara","Bulgarian",0.473846153846154,"Social and political relations"
"Guarani","Bulgarian",0.508461538461538,"Social and political relations"
"Herero","Lithuanian",0.746153846153846,"Social and political relations"
"Zulu","Lithuanian",0.63,"Social and political relations"
"Tswana","Lithuanian",0.673076923076923,"Social and political relations"
"Ndonga","Lithuanian",0.703846153846154,"Social and political relations"
"Swati","Lithuanian",0.637692307692308,"Social and political relations"
"Tsonga","Lithuanian",0.682307692307693,"Social and political relations"
"Venda","Lithuanian",0.665384615384615,"Social and political relations"
"Kongo","Lithuanian",0.67,"Social and political relations"
"Kikuyu","Lithuanian",0.604615384615385,"Social and political relations"
"Luganda","Lithuanian",0.617692307692308,"Social and political relations"
"Kinyarwanda","Lithuanian",0.627692307692308,"Social and political relations"
"Kirundi","Lithuanian",0.626153846153846,"Social and political relations"
"Igbo","Lithuanian",0.713846153846154,"Social and political relations"
"Bambara","Lithuanian",0.673076923076923,"Social and political relations"
"Amharic","Lithuanian",0.5,"Social and political relations"
"Kanuri","Lithuanian",0.597692307692308,"Social and political relations"
"Wolof","Lithuanian",0.62,"Social and political relations"
"Egyptian Arabic","Lithuanian",0.528461538461539,"Social and political relations"
"Kabyle","Lithuanian",0.571538461538462,"Social and political relations"
"Neapolitan","Lithuanian",0.506153846153846,"Social and political relations"
"Spanish","Lithuanian",0.395384615384615,"Social and political relations"
"English","Lithuanian",0.426923076923077,"Social and political relations"
"French","Lithuanian",0.386153846153846,"Social and political relations"
"Dutch","Lithuanian",0.365384615384616,"Social and political relations"
"Icelandic","Lithuanian",0.618461538461539,"Social and political relations"
"Irish","Lithuanian",0.440769230769231,"Social and political relations"
"Serbian","Lithuanian",0.49,"Social and political relations"
"Russian","Lithuanian",0.393846153846154,"Social and political relations"
"Bashkir","Lithuanian",0.465384615384615,"Social and political relations"
"Chuvash","Lithuanian",0.558461538461539,"Social and political relations"
"Erzya","Lithuanian",0.591538461538462,"Social and political relations"
"Estonian","Lithuanian",0.475384615384615,"Social and political relations"
"Gagauz","Lithuanian",0.568461538461539,"Social and political relations"
"Latvian","Lithuanian",0.504615384615385,"Social and political relations"
"Vepsian","Lithuanian",0.501538461538461,"Social and political relations"
"Czech","Lithuanian",0.357692307692308,"Social and political relations"
"Bulgarian","Lithuanian",0.340769230769231,"Social and political relations"
"Lithuanian","Lithuanian",0,"Social and political relations"
"Kalmyk","Lithuanian",0.749230769230769,"Social and political relations"
"Armenian","Lithuanian",0.393846153846154,"Social and political relations"
"Kurdish (Sorani)","Lithuanian",0.564615384615385,"Social and political relations"
"Abkhazian","Lithuanian",0.673076923076923,"Social and political relations"
"Turkish","Lithuanian",0.404615384615385,"Social and political relations"
"Hebrew","Lithuanian",0.530769230769231,"Social and political relations"
"Eastern Punjabi","Lithuanian",0.661538461538462,"Social and political relations"
"Kazakh","Lithuanian",0.716923076923077,"Social and political relations"
"Sakha","Lithuanian",0.731538461538462,"Social and political relations"
"Korean","Lithuanian",0.49,"Social and political relations"
"Nuosu","Lithuanian",0.650769230769231,"Social and political relations"
"Japanese","Lithuanian",0.433846153846154,"Social and political relations"
"Tibetan","Lithuanian",0.473076923076923,"Social and political relations"
"Bengali","Lithuanian",0.579230769230769,"Social and political relations"
"Kashmiri","Lithuanian",0.456923076923077,"Social and political relations"
"Telugu","Lithuanian",0.381538461538462,"Social and political relations"
"Tamil","Lithuanian",0.394615384615385,"Social and political relations"
"Malayalam","Lithuanian",0.552307692307692,"Social and political relations"
"Burmese","Lithuanian",0.503846153846154,"Social and political relations"
"Vietnamese","Lithuanian",0.59,"Social and political relations"
"Khmer","Lithuanian",0.490769230769231,"Social and political relations"
"Malay","Lithuanian",0.572307692307692,"Social and political relations"
"Thai","Lithuanian",0.460769230769231,"Social and political relations"
"Cebuano","Lithuanian",0.431538461538461,"Social and political relations"
"Banyumasan","Lithuanian",0.448461538461538,"Social and political relations"
"Minangkabau","Lithuanian",0.671538461538462,"Social and political relations"
"Chamorro","Lithuanian",0.526153846153846,"Social and political relations"
"Samoan","Lithuanian",0.670769230769231,"Social and political relations"
"Tongan","Lithuanian",0.63,"Social and political relations"
"Maori","Lithuanian",0.657692307692308,"Social and political relations"
"Hawaiian","Lithuanian",0.71,"Social and political relations"
"Inupiak","Lithuanian",0.64,"Social and political relations"
"Cheyenne","Lithuanian",0.670769230769231,"Social and political relations"
"Choctaw","Lithuanian",0.603846153846154,"Social and political relations"
"Muscogee","Lithuanian",0.59,"Social and political relations"
"Cherokee","Lithuanian",0.562307692307692,"Social and political relations"
"Navajo","Lithuanian",0.606153846153846,"Social and political relations"
"Haitian","Lithuanian",0.423076923076923,"Social and political relations"
"Aymara","Lithuanian",0.517692307692308,"Social and political relations"
"Guarani","Lithuanian",0.530769230769231,"Social and political relations"
"Herero","Kalmyk",0.653076923076923,"Social and political relations"
"Zulu","Kalmyk",0.455384615384615,"Social and political relations"
"Tswana","Kalmyk",0.691538461538462,"Social and political relations"
"Ndonga","Kalmyk",0.650769230769231,"Social and political relations"
"Swati","Kalmyk",0.476153846153846,"Social and political relations"
"Tsonga","Kalmyk",0.509230769230769,"Social and political relations"
"Venda","Kalmyk",0.553846153846154,"Social and political relations"
"Kongo","Kalmyk",0.632307692307692,"Social and political relations"
"Kikuyu","Kalmyk",0.654615384615385,"Social and political relations"
"Luganda","Kalmyk",0.618461538461539,"Social and political relations"
"Kinyarwanda","Kalmyk",0.621538461538462,"Social and political relations"
"Kirundi","Kalmyk",0.617692307692308,"Social and political relations"
"Igbo","Kalmyk",0.646153846153846,"Social and political relations"
"Bambara","Kalmyk",0.613076923076923,"Social and political relations"
"Amharic","Kalmyk",0.697692307692308,"Social and political relations"
"Kanuri","Kalmyk",0.630769230769231,"Social and political relations"
"Wolof","Kalmyk",0.636923076923077,"Social and political relations"
"Egyptian Arabic","Kalmyk",0.753846153846154,"Social and political relations"
"Kabyle","Kalmyk",0.649230769230769,"Social and political relations"
"Neapolitan","Kalmyk",0.749230769230769,"Social and political relations"
"Spanish","Kalmyk",0.761538461538461,"Social and political relations"
"English","Kalmyk",0.769230769230769,"Social and political relations"
"French","Kalmyk",0.761538461538461,"Social and political relations"
"Dutch","Kalmyk",0.765384615384615,"Social and political relations"
"Icelandic","Kalmyk",0.703846153846154,"Social and political relations"
"Irish","Kalmyk",0.757692307692308,"Social and political relations"
"Serbian","Kalmyk",0.774615384615384,"Social and political relations"
"Russian","Kalmyk",0.783076923076923,"Social and political relations"
"Bashkir","Kalmyk",0.792307692307692,"Social and political relations"
"Chuvash","Kalmyk",0.78,"Social and political relations"
"Erzya","Kalmyk",0.800769230769231,"Social and political relations"
"Estonian","Kalmyk",0.787692307692308,"Social and political relations"
"Gagauz","Kalmyk",0.769230769230769,"Social and political relations"
"Latvian","Kalmyk",0.793076923076923,"Social and political relations"
"Vepsian","Kalmyk",0.743846153846154,"Social and political relations"
"Czech","Kalmyk",0.714615384615385,"Social and political relations"
"Bulgarian","Kalmyk",0.694615384615385,"Social and political relations"
"Lithuanian","Kalmyk",0.749230769230769,"Social and political relations"
"Kalmyk","Kalmyk",0,"Social and political relations"
"Armenian","Kalmyk",0.71,"Social and political relations"
"Kurdish (Sorani)","Kalmyk",0.61,"Social and political relations"
"Abkhazian","Kalmyk",0.643076923076923,"Social and political relations"
"Turkish","Kalmyk",0.711538461538462,"Social and political relations"
"Hebrew","Kalmyk",0.712307692307692,"Social and political relations"
"Eastern Punjabi","Kalmyk",0.642307692307692,"Social and political relations"
"Kazakh","Kalmyk",0.290769230769231,"Social and political relations"
"Sakha","Kalmyk",0.578461538461539,"Social and political relations"
"Korean","Kalmyk",0.861538461538461,"Social and political relations"
"Nuosu","Kalmyk",0.558461538461539,"Social and political relations"
"Japanese","Kalmyk",0.820769230769231,"Social and political relations"
"Tibetan","Kalmyk",0.786153846153846,"Social and political relations"
"Bengali","Kalmyk",0.716153846153846,"Social and political relations"
"Kashmiri","Kalmyk",0.738461538461538,"Social and political relations"
"Telugu","Kalmyk",0.68,"Social and political relations"
"Tamil","Kalmyk",0.67923076923077,"Social and political relations"
"Malayalam","Kalmyk",0.8,"Social and political relations"
"Burmese","Kalmyk",0.752307692307693,"Social and political relations"
"Vietnamese","Kalmyk",0.845384615384616,"Social and political relations"
"Khmer","Kalmyk",0.796153846153846,"Social and political relations"
"Malay","Kalmyk",0.663076923076923,"Social and political relations"
"Thai","Kalmyk",0.812307692307692,"Social and political relations"
"Cebuano","Kalmyk",0.796153846153846,"Social and political relations"
