"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"sv","ca","Possession",0.309179337274786,32,NA
"hi","sv","Food and drink",0.309213730287825,47,NA
"hy","av","Time",0.309226755494221,42,NA
"cs","sv","The body",0.309263151450111,97,NA
"lv","it","Clothing and grooming",0.309267549028853,23,NA
"be","av","Motion",0.309275491739547,18,NA
"hy","bg","Social and political relations",0.30928296892137,34,0.355769230769231
"et","cv","Miscellaneous function words",0.309313722823759,9,NA
"lt","eu","Cognition",0.30931958969768,33,NA
"sq","be","Sense perception",0.30932857825751,40,NA
"ru","es","Basic actions and technology",0.309344041300712,157,0.618333333333333
"kv","hi","Speech and language",0.309345928459798,17,NA
"mrj","mhr","Modern world",0.309364028971799,2,NA
"es","ar","Clothing and grooming",0.309372891737113,34,NA
"no","kn","The body",0.309382120148981,86,NA
"et","lv","The body",0.309412611319579,93,NA
"hr","ro","Cognition",0.309422237560102,38,NA
"no","lez","Time",0.309424185838315,45,NA
"lt","nl","The body",0.309426773091064,108,NA
"no","sv","Modern world",0.309427787833714,30,NA
"sah","ar","Quantity",0.309429997772155,33,NA
"cs","ca","Emotions and values",0.309431945368907,59,NA
"en","ja","Miscellaneous function words",0.309455518516027,9,NA
"lt","pt","Clothing and grooming",0.309461464494842,36,NA
"lv","tt","Kinship",0.309473907369469,28,0.346071428571429
"fa","pl","Speech and language",0.309480908071647,16,NA
"kv","ru","Quantity",0.309483143361555,17,NA
"os","es","Possession",0.309489841585784,15,0.516136363636364
"vep","sq","Quantity",0.309495926275626,19,NA
"et","ca","Animals",0.309508871929006,49,NA
"fi","fr","The body",0.309524637611292,109,NA
"os","ce","Time",0.309528949837805,35,NA
"kv","da","Motion",0.309532778036463,13,NA
"la","fr","Time",0.309554522923359,53,NA
"nl","ca","The body",0.309564273789167,101,NA
"fr","it","Motion",0.309568950325951,88,NA
"mhr","sq","Motion",0.309572469958714,2,NA
"bg","az","The physical world",0.309577981558397,82,NA
"hr","ru","Food and drink",0.309578509537004,42,NA
"pl","lt","Modern world",0.309597971683604,38,NA
"lv","de","The body",0.309606102392495,16,NA
"el","he","Kinship",0.309615867226215,33,0.575714285714285
"fa","ja","Miscellaneous function words",0.309621062172727,10,NA
"es","ar","Food and drink",0.309622201582299,52,NA
"uk","nl","Clothing and grooming",0.309623596449238,31,NA
"sq","is","Kinship",0.309637325926882,39,0.589642857142857
"el","pt","Emotions and values",0.309675850306143,79,NA
"en","he","Food and drink",0.309684479075717,46,NA
"ru","br","Cognition",0.309686690986767,25,NA
"hi","sq","Speech and language",0.309688740632712,24,NA
"hi","ka","Sense perception",0.309699187227669,73,NA
"pl","es","Clothing and grooming",0.309703104508844,31,NA
"hi","az","Cognition",0.309712229839262,31,NA
"da","tr","Spatial relations",0.309712391605741,112,NA
"it","kk","Clothing and grooming",0.309716164247954,35,NA
"bg","sv","Cognition",0.309726162318873,31,NA
"fi","hu","The house",0.309728307988759,23,NA
"fr","tr","Sense perception",0.309740471331814,67,NA
"ku","hy","Quantity",0.309740721197814,35,NA
"et","be","Cognition",0.309744652437482,30,NA
"et","pl","Animals",0.309753659812086,48,NA
"ca","it","Modern world",0.309761185802637,35,NA
"et","ka","Miscellaneous function words",0.309784318480561,18,NA
"fa","ml","Miscellaneous function words",0.309786239843869,10,NA
"en","es","Modern world",0.309789905119284,32,NA
"cs","eu","Sense perception",0.309791006088354,52,NA
"da","mn","Time",0.309792581368072,62,NA
"udm","fr","Possession",0.30979884149754,20,NA
"hi","pt","Animals",0.309799334769364,68,NA
"nl","tr","Miscellaneous function words",0.30981152310281,24,NA
"el","sk","The body",0.309821268118903,93,NA
"is","he","Kinship",0.30982898152377,36,0.585
"fa","it","The body",0.309832633288829,105,NA
"da","it","Spatial relations",0.309832703050775,104,NA
"ru","az","The physical world",0.309850021063725,72,NA
"lv","sv","Food and drink",0.309854174624149,36,NA
"el","ta","Animals",0.309858602006562,39,NA
"nl","ca","Cognition",0.309859296353275,33,NA
"uz","ml","Time",0.309885603843533,37,NA
"bg","kn","Miscellaneous function words",0.309901079823471,17,NA
"ta","te","Emotions and values",0.309906371874728,28,0.358666666666666
"ru","lt","Animals",0.309909685580996,49,NA
"de","es","Speech and language",0.309909702098196,16,NA
"nl","tr","Agriculture and vegetation",0.309933850487059,25,0.181818181818182
"hu","sv","Sense perception",0.309937912297803,62,NA
"lv","cv","Food and drink",0.309944420695756,9,NA
"lt","az","The physical world",0.309953222221796,80,NA
"os","kk","Motion",0.309954048773724,7,NA
"fr","ta","Food and drink",0.309958504482497,31,NA
"sah","eu","Quantity",0.309967219421758,33,NA
"lv","lt","Food and drink",0.30997163283255,29,NA
"sk","ta","Miscellaneous function words",0.309979264473519,16,NA
"fi","ka","Animals",0.309979731814352,47,NA
"be","en","The body",0.309985786586856,86,NA
"cs","it","Spatial relations",0.310009012136189,106,NA
"hu","br","Possession",0.310028531717862,30,NA
"ca","it","Basic actions and technology",0.310044230528721,142,NA
"sq","bg","Sense perception",0.31004793677095,43,NA
"nl","pt","Agriculture and vegetation",0.310052975075934,25,NA
"et","bg","Possession",0.310073136628207,27,0.436363636363636
"da","sah","Quantity",0.310083238764859,32,NA
"bg","eu","Social and political relations",0.310093375376894,35,NA
"bg","no","Social and political relations",0.310096707127022,36,NA
"hi","es","Cognition",0.310118184765537,37,NA
"fi","el","Sense perception",0.310131968713384,66,NA
"et","fa","Clothing and grooming",0.310133012842753,23,NA
"lv","az","Sense perception",0.310135076470316,47,NA
"uk","da","Social and political relations",0.310137576398803,34,NA
"el","be","The body",0.310156065573491,89,NA
"et","cs","Social and political relations",0.310162915316871,30,0.368461538461538
"fa","sv","Animals",0.310164884783829,47,NA
"et","ta","Animals",0.310165727162915,40,NA
"hu","it","Spatial relations",0.310167215691953,126,NA
"el","sk","Food and drink",0.310173936821119,34,NA
"tr","kk","Cognition",0.310210026906162,43,NA
"bg","kk","Food and drink",0.310211671387094,39,NA
"fr","cv","Animals",0.310212695174118,14,NA
"fa","te","Food and drink",0.310230684247082,27,NA
"sk","de","Speech and language",0.310238556836573,13,NA
"sk","da","Spatial relations",0.310250589315972,111,NA
"fi","ca","Emotions and values",0.310254487910925,74,NA
"uk","fr","Spatial relations",0.31025849830282,98,NA
"lv","ja","Time",0.310259717034174,62,NA
"sv","az","Agriculture and vegetation",0.31026384734555,28,NA
"lv","pl","Modern world",0.310269357535666,40,NA
"da","ca","Sense perception",0.310277848344472,51,NA
"it","ce","Kinship",0.310278130695534,20,NA
"av","he","Time",0.310279754430527,35,NA
"mhr","ps","Time",0.310287865303366,16,NA
"el","no","The body",0.310308671488239,101,NA
"hr","fr","Sense perception",0.310312677060025,68,NA
"hu","es","Modern world",0.31031977077183,39,NA
"pl","fr","Cognition",0.310328681803345,33,NA
"hi","bg","Possession",0.310331743581813,26,NA
"fa","ka","The physical world",0.310333289467056,87,NA
"sq","te","Miscellaneous function words",0.310338590290519,11,NA
"sv","lez","Time",0.310341338950411,47,NA
"kv","sk","Basic actions and technology",0.310342936654011,30,NA
"hr","lt","Spatial relations",0.310361431262764,145,NA
"hy","pt","The physical world",0.310375246322766,80,NA
"sk","en","Animals",0.310377062776336,48,NA
"lv","ru","The physical world",0.3103796922114,82,0.166666666666666
"no","az","Time",0.310389577810962,52,NA
"fr","pt","Spatial relations",0.310393114179128,126,NA
"sq","bg","Cognition",0.310408757504452,26,NA
"fr","av","Time",0.310425742686583,50,NA
"uk","az","Food and drink",0.310453878827883,37,NA
"fi","kn","Cognition",0.310475225646734,24,NA
"ru","ca","Spatial relations",0.310484221511905,82,NA
"cs","no","Speech and language",0.310494408288538,26,NA
"bg","fr","Agriculture and vegetation",0.310501240942907,22,0.181818181818182
"kv","pt","Basic actions and technology",0.310523035284264,35,NA
"bn","de","Kinship",0.310538330042256,6,NA
"pl","ta","The body",0.310540263432985,79,NA
"et","nl","Speech and language",0.310551539185984,25,NA
"hu","be","Possession",0.310561101339526,34,0.280681818181818
"lv","ka","Miscellaneous function words",0.310571321580191,20,NA
"bg","lez","Time",0.310587585657801,47,NA
"az","ta","Animals",0.310591296653025,37,NA
"lt","cv","Food and drink",0.310595955154849,9,NA
"et","kn","Animals",0.310596020569165,39,NA
"tr","tt","Food and drink",0.310610148140268,44,NA
"hu","sk","Social and political relations",0.310612007889766,34,NA
"el","no","Cognition",0.310618514653437,29,NA
"kk","mn","Time",0.310624299604331,68,NA
"hu","sk","Food and drink",0.310632068278571,43,NA
"lt","tr","Sense perception",0.310642799247744,65,NA
"fi","pt","Emotions and values",0.310647507746949,103,NA
"hi","kk","Social and political relations",0.310659216455001,46,NA
"fr","eu","Social and political relations",0.310661941124476,41,NA
"da","en","Spatial relations",0.31067417176113,92,NA
"nl","kn","Miscellaneous function words",0.31067762375265,15,NA
"it","kn","Sense perception",0.310713804828004,51,NA
"it","tr","Emotions and values",0.310738751642528,78,NA
"fa","pl","The body",0.310738989593784,103,NA
"no","ca","Cognition",0.31074092519872,32,NA
"fi","hr","The physical world",0.310744949303055,95,NA
"os","uk","Kinship",0.310774120168133,20,0.661071428571429
"hu","be","Food and drink",0.31078305083105,34,NA
"fi","kv","Quantity",0.310784230779528,19,NA
"la","av","Motion",0.310798359530772,18,NA
"ru","da","The body",0.310808077865749,99,NA
"fa","az","Speech and language",0.310815423439996,17,NA
"hu","no","Clothing and grooming",0.310815794741432,30,NA
"pl","av","Time",0.310825148859643,49,NA
"da","tr","The physical world",0.31084698146962,92,NA
"hy","pl","Food and drink",0.310852497275234,47,NA
"hu","de","Possession",0.310863717403089,30,NA
"sv","da","Clothing and grooming",0.310870548736838,31,NA
"cs","en","The house",0.310872459480158,22,0.631818181818182
"lt","tr","Agriculture and vegetation",0.310879986360426,28,0.181818181818182
"fa","es","Modern world",0.310880346295999,38,NA
"el","ru","Spatial relations",0.310913297533112,81,NA
"pl","nl","Agriculture and vegetation",0.310923151201341,25,NA
"kv","hr","Speech and language",0.310936611505393,14,NA
"be","ta","Animals",0.310936650760328,39,NA
"ro","sah","Quantity",0.310944046881329,29,NA
"uk","te","Sense perception",0.310944223462287,31,NA
"uk","ro","Cognition",0.310945953738627,33,NA
"de","az","Spatial relations",0.310993411972278,61,NA
"ku","nl","Food and drink",0.311009643085586,29,NA
"uk","pt","The house",0.311033981317132,28,NA
"hr","es","Social and political relations",0.311035737085005,47,NA
"fi","da","Spatial relations",0.311052969841881,113,NA
"fa","nl","Emotions and values",0.31105306179414,62,NA
"be","da","Sense perception",0.311099009344217,48,NA
"it","tr","Miscellaneous function words",0.311102751681919,27,NA
"ro","te","Quantity",0.311109943433261,30,NA
"hi","cy","Speech and language",0.311113591748285,24,NA
"br","ko","Quantity",0.311117366336968,25,NA
"ca","ro","Possession",0.311118989800292,38,NA
"fi","hu","The body",0.311129282180449,126,NA
"sk","fr","The body",0.311131670204373,92,NA
"pl","lez","Time",0.311140849710317,51,NA
"cs","en","Possession",0.311150304879277,28,0.25
"uk","nl","Possession",0.311158470517469,30,0.380681818181818
"bg","ca","Cognition",0.311163331697515,30,NA
"fa","da","Sense perception",0.311174631402446,55,NA
"pl","no","Possession",0.311203983974684,30,NA
"hy","it","Cognition",0.311230503181237,32,NA
"pt","ta","Animals",0.3112347725544,44,NA
"cs","en","Speech and language",0.311243259483361,26,NA
"es","zh","Food and drink",0.311250203695682,40,NA
"cv","eu","Animals",0.311261814559264,14,NA
"lt","it","Food and drink",0.311268940005401,43,NA
"fi","lv","Cognition",0.311281210666463,21,NA
"tt","cv","Animals",0.311287635024864,13,NA
"lv","fr","Agriculture and vegetation",0.311292837979392,22,0
"hi","fa","Emotions and values",0.311326370558516,78,NA
"bg","it","Emotions and values",0.311340902005877,62,NA
"lv","ru","Cognition",0.311342409360216,20,NA
"uk","pt","Clothing and grooming",0.311345263183118,31,NA
"la","ab","Basic actions and technology",0.311346268124342,13,0.600416666666666
"kk","ar","Kinship",0.311371497027108,32,NA
"fa","uz","Miscellaneous function words",0.31137441017253,8,NA
"pl","ar","The physical world",0.31138646699767,91,NA
"ru","es","Spatial relations",0.311393785311448,95,NA
"kv","sk","Quantity",0.311413345400794,18,NA
"fa","ar","Emotions and values",0.311420625882024,58,NA
"da","fr","Food and drink",0.311420779497515,50,NA
"cs","da","Spatial relations",0.311424104819926,102,NA
"lv","en","Animals",0.311428107081832,47,NA
"lv","en","Speech and language",0.311435061433719,12,NA
"vep","tr","Time",0.311454697057522,33,NA
"sv","ar","Miscellaneous function words",0.31145680460268,21,NA
"it","az","Social and political relations",0.311470961421435,36,NA
"hi","ba","Speech and language",0.311471443114449,26,NA
"lv","hu","Food and drink",0.311476244005429,31,NA
"ps","ml","Motion",0.311476343407369,24,NA
"no","de","Kinship",0.311482809061849,6,NA
"el","te","Animals",0.311488092782154,34,NA
"ku","en","Quantity",0.311488761993737,34,NA
"bg","en","Cognition",0.311490988847176,29,NA
"pl","lt","The body",0.311494376216657,106,NA
"fa","ca","Agriculture and vegetation",0.311499827809694,24,NA
"ru","lt","The body",0.311525361983156,109,NA
"ku","ca","Time",0.311530016538345,41,NA
"lv","pl","Spatial relations",0.311575499626277,86,NA
"ru","ca","Clothing and grooming",0.311581694225233,24,NA
"el","eu","The physical world",0.311582881825724,99,NA
"lt","tr","Social and political relations",0.311584875020916,51,0.393846153846154
"lv","es","Emotions and values",0.311591003574847,50,0.458666666666667
"es","eu","The body",0.311599315118906,115,NA
"fi","hu","Modern world",0.311602332659452,39,NA
"da","zh","Miscellaneous function words",0.311618200397591,12,NA
"no","sv","Emotions and values",0.311636219580699,68,NA
"hi","ro","Social and political relations",0.311666172393691,52,NA
"fr","az","Sense perception",0.311680373992021,57,NA
"es","ro","Modern world",0.311693485405715,49,NA
"fi","sk","The physical world",0.311696868486165,88,NA
"kn","ar","Time",0.311713597475788,42,NA
"hy","sv","Miscellaneous function words",0.31171808361379,16,NA
"tr","ka","Food and drink",0.311725550070349,35,NA
"fa","ro","Cognition",0.311737752814324,28,NA
"tt","he","Time",0.311760281528928,53,NA
"kv","ca","Basic actions and technology",0.311771541505242,30,NA
"br","es","The physical world",0.311817399539638,69,NA
"sk","uk","The house",0.311818812193249,27,NA
"fr","lbe","Quantity",0.31182840567454,10,NA
"fi","hi","Social and political relations",0.311834313314849,45,NA
"hu","pl","The body",0.31184573367233,114,NA
"el","fr","Agriculture and vegetation",0.311852092342772,25,0.181818181818182
"hu","ka","Speech and language",0.311857772794417,25,NA
"sv","fr","Food and drink",0.311864393865138,55,NA
"lt","es","Clothing and grooming",0.311874041799179,36,NA
"hr","lez","Time",0.311875165411861,63,NA
"bg","it","Possession",0.311890159461355,26,NA
"et","pl","Cognition",0.311919468543017,30,NA
"uk","es","Motion",0.311922644655354,88,NA
"kv","pt","Quantity",0.311923344757103,18,NA
"en","ta","The physical world",0.311924522193374,64,0.609999999999999
"br","ro","Time",0.311926043354967,50,NA
"el","ca","Miscellaneous function words",0.311936215632264,10,NA
"tr","ml","Animals",0.311947047929205,42,NA
"fa","nl","The body",0.311957607428434,106,NA
"uk","da","Cognition",0.311960507780612,27,NA
"hy","ca","Food and drink",0.311964727646527,44,NA
"bg","be","Cognition",0.311973697074279,32,NA
"lv","cs","Social and political relations",0.311976003719387,27,0.387307692307692
"fa","da","Food and drink",0.311982943584126,40,NA
"el","ar","Sense perception",0.311989252829936,55,NA
"el","sv","Agriculture and vegetation",0.311990743154031,31,NA
"ca","tr","Sense perception",0.311991751881038,54,NA
"nl","it","The physical world",0.311994341134865,97,NA
"lt","fr","Clothing and grooming",0.311999057323146,38,NA
"bg","av","Time",0.312009317297131,45,NA
"hr","pt","The physical world",0.312015208638231,92,NA
"fa","he","Cognition",0.312015236440756,24,NA
"pl","ce","Quantity",0.312032154863342,33,NA
"sq","es","Sense perception",0.312035883492375,49,NA
"bg","tr","The physical world",0.312042147106606,100,0.548333333333333
"hr","da","The physical world",0.312053526210563,91,NA
"bn","be","Sense perception",0.312058328421865,39,NA
"hu","bg","Speech and language",0.312078025686648,34,NA
"ps","eu","Quantity",0.312089078378845,38,NA
"lt","tt","Cognition",0.312105357013774,34,NA
"fa","pt","Sense perception",0.31211070334671,63,NA
"kv","es","Quantity",0.312112088901385,16,NA
"ml","ar","Miscellaneous function words",0.312113553044161,14,NA
"lt","no","Possession",0.312114421091666,34,NA
"hu","el","Spatial relations",0.312132294112804,105,NA
"et","sv","Miscellaneous function words",0.312139502008309,20,NA
"uk","no","Social and political relations",0.312182665839638,36,NA
"en","ga","Time",0.312192487821307,40,NA
"hr","tr","Miscellaneous function words",0.312192553980661,29,NA
"fi","no","Food and drink",0.312207078679183,45,NA
"fa","da","Social and political relations",0.312208775274785,28,NA
"nl","ka","Miscellaneous function words",0.312216231842931,20,NA
"hu","az","Time",0.31222952971411,72,NA
"udm","ro","Motion",0.312244930435819,24,NA
"fi","ru","The body",0.312254094478767,117,NA
"bg","tr","Miscellaneous function words",0.312254797803941,27,NA
"hi","cy","Social and political relations",0.312274784569948,43,NA
"bn","es","Emotions and values",0.312285862245499,50,0.514666666666666
"hi","be","Speech and language",0.312288010254048,27,NA
"fr","kn","Animals",0.312289936476496,40,NA
"en","es","Spatial relations",0.312290567098718,95,NA
"fa","el","Sense perception",0.312302929517379,58,NA
"el","uk","Spatial relations",0.312306722661285,86,NA
"sv","nl","The physical world",0.312310325054117,101,NA
"bn","fa","Cognition",0.312312692278948,21,NA
"it","sah","Time",0.312322845318118,46,NA
"fa","av","Possession",0.312332017760396,16,NA
"la","pt","Time",0.312350277975399,46,NA
"pt","te","Sense perception",0.31235525969407,33,NA
"en","tr","Clothing and grooming",0.312360735330887,29,NA
"el","bg","Possession",0.31236896463201,28,0.403863636363636
"hy","fr","Food and drink",0.312388581467374,50,NA
"sq","ru","Cognition",0.312388895202791,27,NA
"ga","fr","Quantity",0.312404268687878,44,NA
"el","lt","Modern world",0.312405791802247,33,NA
"kn","ta","The body",0.312406968009854,68,NA
"lt","ro","Possession",0.312410511665181,44,NA
"fr","tr","Clothing and grooming",0.312422048384292,39,NA
"hu","sv","Food and drink",0.312428949319135,47,NA
"bg","de","Cognition",0.312466354266563,23,NA
"el","ru","Cognition",0.31247947489519,30,NA
"lv","es","Clothing and grooming",0.312479518580466,23,NA
"hy","uk","The physical world",0.312495198824504,75,0.52
"bg","nl","Speech and language",0.312496819699083,29,NA
"fr","ar","Food and drink",0.312500581035072,56,NA
"te","ce","Time",0.312517243114483,39,NA
"fi","bg","Food and drink",0.312546986279539,37,NA
"es","ro","Social and political relations",0.312565709761001,53,NA
"fi","az","Speech and language",0.31256813743063,23,NA
"ca","eu","The physical world",0.312587432639467,93,NA
"fa","uz","Time",0.31259829349881,47,NA
"es","pt","Spatial relations",0.312598866590248,125,NA
"be","lt","The body",0.312599320043144,98,NA
"no","nl","Spatial relations",0.312601649651655,118,NA
"az","eu","Spatial relations",0.312632225556527,107,NA
"ml","ka","Animals",0.312637852958243,40,NA
"ps","nl","Time",0.312660836757077,69,NA
"uz","ba","Animals",0.312679758703383,27,NA
"et","it","The physical world",0.312690585854084,89,NA
"hu","te","Cognition",0.312701635048203,34,NA
"sk","en","Food and drink",0.312725282894727,42,NA
"el","ta","The body",0.312741257225777,75,NA
"lv","ce","Quantity",0.312754519504009,30,NA
"sv","uz","Animals",0.312758754696522,28,NA
"it","ka","The physical world",0.312759512735079,92,NA
"hi","ca","Social and political relations",0.31276495633882,42,NA
"kv","no","Quantity",0.312784858014482,16,NA
"ru","cv","Animals",0.312785916255379,12,NA
"pt","ba","Kinship",0.312812660522599,31,NA
"sk","pt","Food and drink",0.312834668052964,44,NA
"sk","tr","Miscellaneous function words",0.31284573850178,22,NA
"lt","eu","Possession",0.312849653622581,36,NA
"kv","br","Motion",0.312853424088412,15,NA
"sk","nl","The body",0.312866425755499,100,NA
"hu","nl","Food and drink",0.31287577591326,43,NA
"uk","sv","Spatial relations",0.312876240605992,105,NA
"lv","hi","Social and political relations",0.312879011408016,37,NA
"az","kk","Time",0.312884429560653,55,NA
"pl","eu","Agriculture and vegetation",0.312902080436599,25,NA
"fr","kk","Clothing and grooming",0.312921025337885,40,NA
"ba","tt","Possession",0.312922498795027,26,0.2825
"pl","es","Speech and language",0.312933441381713,28,NA
"pt","eu","Emotions and values",0.3129466473342,78,NA
"el","bg","Modern world",0.312949342493143,33,NA
"bg","az","Possession",0.312964507809465,24,NA
"lv","lez","Time",0.312993590886534,49,NA
"it","te","Sense perception",0.313000609933302,33,NA
"es","kk","Possession",0.313021734339762,36,0.648863636363635
"is","lez","Time",0.313022909135929,49,NA
"be","ja","Kinship",0.313031360261418,35,0.369285714285714
"hu","ro","Food and drink",0.313038278446902,43,NA
"sah","av","Quantity",0.313046155051967,19,NA
"pl","tr","Social and political relations",0.31306583382958,39,NA
"cs","en","Emotions and values",0.313073468843077,54,0.363333333333333
"pl","eu","Sense perception",0.313078597797647,57,NA
"es","eu","Food and drink",0.313102534607326,45,NA
"tr","he","Miscellaneous function words",0.313109955853625,19,NA
"fi","be","Cognition",0.313145503807914,38,NA
"sq","uk","Cognition",0.3131525659612,24,NA
"uk","lt","Food and drink",0.313153320808878,43,NA
"fi","el","Cognition",0.313161780940461,36,NA
"hi","sq","Cognition",0.313163786847153,27,NA
"da","eu","Cognition",0.31316879423143,34,NA
"et","hu","Animals",0.313175457321188,53,NA
"et","hu","Spatial relations",0.313176972875963,132,NA
"sk","ta","Sense perception",0.313187793199728,39,NA
"fi","tr","The body",0.313200093326432,113,NA
"mhr","lt","Agriculture and vegetation",0.313200152670448,4,0.181818181818182
"hu","lez","Time",0.313206615257135,56,NA
"no","es","Animals",0.313208240577888,53,NA
"lv","el","The physical world",0.313231995298892,94,0.623333333333333
"lt","en","Animals",0.313273757402451,49,NA
"cs","ce","Quantity",0.313282453335409,35,NA
"it","ka","Social and political relations",0.313328872573352,33,NA
"lv","hu","The physical world",0.313334347146202,95,0.571666666666666
"cs","cv","Animals",0.313347102629102,13,NA
"mdf","hy","Time",0.313357449496615,32,NA
"hu","ce","Time",0.31336204420278,60,NA
"pl","de","The house",0.313363394965867,1,NA
"en","ka","Animals",0.313364255044147,46,NA
"lt","pt","The physical world",0.313364571114629,90,NA
"en","te","Food and drink",0.313371392861869,30,NA
"lt","nl","Miscellaneous function words",0.313382365290772,26,NA
"nl","ja","Miscellaneous function words",0.313399892935487,12,NA
"fa","fr","Cognition",0.313412078819764,29,NA
"lv","mn","Quantity",0.313412506673954,31,NA
"fr","sah","Time",0.313417096343728,50,NA
"no","nl","Social and political relations",0.313436032492132,39,NA
"el","pt","Modern world",0.313451091066391,30,NA
"lv","bg","Sense perception",0.313451733864633,50,NA
"os","tt","Time",0.313452701814321,47,NA
"fi","et","Food and drink",0.313466631613024,41,NA
"nl","te","Miscellaneous function words",0.313469627628475,12,NA
"cs","ta","The physical world",0.313486168646504,67,0.489999999999999
"mhr","udm","Basic actions and technology",0.313489913625403,4,NA
"fr","ca","Cognition",0.313495615008821,38,NA
"uk","is","Miscellaneous function words",0.31351662407478,15,NA
"en","he","Sense perception",0.313525916048722,48,NA
"fa","sv","Speech and language",0.31353585773822,16,NA
"et","fr","Sense perception",0.313541461140438,66,NA
"sk","it","Clothing and grooming",0.313555400820734,34,NA
"be","he","Kinship",0.313555409349439,29,0.591785714285713
"vep","lt","Possession",0.313563768912821,12,0.46590909090909
"pt","ar","The physical world",0.313566906202481,91,NA
"hy","it","Speech and language",0.313576616271041,27,NA
"be","av","Time",0.313582822667223,46,NA
"ru","no","Animals",0.31359230136536,51,NA
"hu","sk","Modern world",0.313593326986717,40,NA
"vep","sk","Possession",0.313618603656214,10,NA
"uk","ga","Quantity",0.313631402836478,38,NA
"hu","tr","The physical world",0.313653034269603,103,0.461666666666667
"ku","pl","Quantity",0.313687957987071,36,NA
"hu","nl","The body",0.313707480106333,120,NA
"no","da","Clothing and grooming",0.313715207486316,32,NA
"fa","kn","Cognition",0.313718296080511,20,NA
"no","nl","Food and drink",0.313723498351797,45,NA
"de","pt","Clothing and grooming",0.313730719090188,7,NA
"myv","cv","Food and drink",0.313730908652142,6,NA
"el","uk","Agriculture and vegetation",0.313737102637572,26,0
"bg","hr","Miscellaneous function words",0.313737748981712,28,NA
"sk","no","Social and political relations",0.313749272407389,40,NA
"hu","he","Clothing and grooming",0.313759297226004,30,NA
"sv","nl","Sense perception",0.313766801792256,62,NA
"nl","te","Animals",0.313767395871695,32,NA
"ru","nl","The house",0.313775236398292,22,0.626363636363636
"da","en","Agriculture and vegetation",0.313785439644936,23,NA
"fi","bg","Emotions and values",0.313789475258875,76,NA
"de","en","Possession",0.313794643515685,23,NA
"it","az","The physical world",0.313796229762355,87,NA
"ru","uz","Food and drink",0.313797614177788,22,NA
"cs","no","Social and political relations",0.313798831958653,35,NA
"hy","sk","Social and political relations",0.313800352046833,38,NA
"ru","ca","Agriculture and vegetation",0.313803093352128,24,NA
"fi","eu","Cognition",0.313819863451765,48,NA
"be","tr","Spatial relations",0.313821817212791,107,NA
"hu","ko","Speech and language",0.313822432341305,20,NA
"br","la","Kinship",0.313837992528986,24,NA
"hy","sah","Kinship",0.31383894053759,30,0.707142857142857
"fi","az","Sense perception",0.313849810475241,61,NA
"lt","ga","Time",0.313869506366318,38,NA
"hi","mn","Social and political relations",0.313880565771082,49,NA
"hy","bg","Miscellaneous function words",0.31388154096366,20,NA
"mrj","cs","Motion",0.313892984107101,18,NA
"pl","ka","Agriculture and vegetation",0.313899294521653,28,NA
"es","he","The physical world",0.313944548723976,91,0.406666666666667
"hy","de","Food and drink",0.313952542937972,17,NA
"ko","kn","Quantity",0.313954891098475,26,NA
"ka","av","Time",0.313968975721172,49,NA
"tr","uz","Cognition",0.313970650163227,15,NA
"fa","da","Possession",0.313995348989286,24,NA
"lt","ta","Possession",0.314008312654972,20,0.451136363636363
"cs","sv","Cognition",0.31403494830718,25,NA
"it","ar","Food and drink",0.314036373114144,51,NA
"sv","he","Kinship",0.314053059298066,28,NA
"hu","ar","Cognition",0.314057057009445,45,NA
"bg","az","Food and drink",0.314058048414168,34,NA
"sk","lt","Modern world",0.31406526296223,44,NA
"fr","ca","Modern world",0.31407847977495,37,NA
"sah","ka","Quantity",0.314080683916595,30,NA
"pt","ta","The physical world",0.314081683538507,68,NA
"de","tr","Cognition",0.314082798064525,31,NA
"vep","cy","Quantity",0.314095320556656,16,NA
"sk","az","Time",0.314101830410905,62,NA
"hu","bg","Clothing and grooming",0.314103801332865,29,NA
"hr","it","Social and political relations",0.314104638416796,37,NA
"lt","pt","Modern world",0.314109413349233,41,NA
"os","ru","Possession",0.31411259685615,13,0.654772727272727
"et","sah","Kinship",0.314126343042151,28,0.789285714285714
"pl","da","Spatial relations",0.31414082048925,89,NA
"bg","da","Social and political relations",0.314170712536591,33,NA
"fi","pt","The physical world",0.314180978611538,91,NA
"sv","es","Clothing and grooming",0.314191261097817,33,NA
"it","uz","Social and political relations",0.314191307909014,20,NA
"myv","la","Possession",0.314193359818407,13,0.525227272727273
"mhr","tt","Motion",0.314202152126491,1,NA
"hr","fr","Social and political relations",0.314209425430973,47,NA
"fa","lt","Sense perception",0.314243739800549,61,NA
"de","ja","Kinship",0.314245221337405,4,NA
"hu","fa","Possession",0.31425453071476,26,NA
"hu","fa","Sense perception",0.314286122679897,61,NA
"lv","da","Sense perception",0.314288900102599,45,NA
"fi","nl","The physical world",0.314299352917369,92,NA
"be","da","Possession",0.314305420754051,30,NA
"lv","ml","Sense perception",0.314310335260179,41,NA
"hu","ko","Miscellaneous function words",0.314322464988293,11,NA
"sv","nl","Agriculture and vegetation",0.31435387540744,30,NA
"mn","te","Time",0.31436393987988,45,NA
"br","it","Social and political relations",0.314371085287605,28,NA
"hu","no","Spatial relations",0.314374206989464,125,NA
