"l1","l2","imputed_semantic_domain","rho","nconcepts_compared","cult.dist"
"kl","sv","physical_world",-0.273726995563,3,NA
"kl","sv","quantity",0.239358712093,9,NA
"kl","sv","religion_and_belief",-0.956747900831,1,NA
"kl","sv","social_and_political_relations",-0.392509351186,3,NA
"kl","sv","spatial_relations",-0.100876276755,4,NA
"kl","sv","speech_and_language",0.0450417789415,2,NA
"kl","sv","the_house",NA,0,NA
"kl","sv","time",0.339950598613,19,NA
"kl","sv","warfare_and_hunting",NA,0,NA
"kl","ta","animals",NA,0,NA
"kl","ta","basic_actions_and_technology",NA,0,0.807083333333333
"kl","ta","body_parts",0.127253632193,2,NA
"kl","ta","cognition",0.74599260568,2,NA
"kl","ta","food_and_drink",NA,0,NA
"kl","ta","kinship",-0.536977556822,1,0.677142857142857
"kl","ta","law",NA,0,0.573636363636363
"kl","ta","motion",0.273712446184,1,NA
"kl","ta","physical_world",0.336763882172,1,NA
"kl","ta","quantity",0.252313877346,8,NA
"kl","ta","religion_and_belief",NA,0,0.538333333333333
"kl","ta","sense_perception",1,1,NA
"kl","ta","social_and_political_relations",0.571949178508,3,0.550769230769231
"kl","ta","spatial_relations",0.392409340677,5,NA
"kl","ta","speech_and_language",-0.118138697683,3,NA
"kl","ta","time",0.284227872774,18,NA
"kl","ta","warfare_and_hunting",1,1,NA
"kl","te","animals",0.993944866944,1,NA
"kl","te","basic_actions_and_technology",0.771239443818,1,0.722916666666667
"kl","te","body_parts",-0.26705918622,3,NA
"kl","te","cognition",0.775884372388,2,NA
"kl","te","kinship",0.0702342071943,1,0.680714285714286
"kl","te","law",NA,0,0.589090909090908
"kl","te","motion",0.843978473833,1,NA
"kl","te","physical_world",-0.237689119086,3,NA
"kl","te","quantity",0.308214392538,7,NA
"kl","te","sense_perception",NA,0,NA
"kl","te","social_and_political_relations",0.880708379426,1,0.518461538461539
"kl","te","spatial_relations",-0.047879234561,3,NA
"kl","te","speech_and_language",-0.0252459564505,2,NA
"kl","te","time",0.601127131509,15,NA
"kl","te","warfare_and_hunting",1,1,NA
"kl","tr","animals",NA,0,NA
"kl","tr","basic_actions_and_technology",1,1,0.842083333333334
"kl","tr","body_parts",1,1,NA
"kl","tr","cognition",0.562778891208,3,NA
"kl","tr","kinship",-0.672020589888,2,0.614642857142857
"kl","tr","law",0.397919613118,1,0.575454545454545
"kl","tr","motion",0.524053508306,1,NA
"kl","tr","physical_world",0.629795423132,3,NA
"kl","tr","quantity",0.401940508196,9,NA
"kl","tr","religion_and_belief",-0.920460705413,1,0.626666666666666
"kl","tr","sense_perception",NA,0,NA
"kl","tr","social_and_political_relations",0.698553544526,2,0.552692307692308
"kl","tr","spatial_relations",0.118726294252,6,NA
"kl","tr","speech_and_language",-0.336576671148,1,NA
"kl","tr","the_house",NA,0,0.549090909090909
"kl","tr","time",0.305546852012,19,NA
"kl","tr","warfare_and_hunting",-0.244807664962,1,NA
"kl","tt","animals",NA,0,NA
"kl","tt","body_parts",-0.425889158317,1,NA
"kl","tt","cognition",0.553954433937,2,NA
"kl","tt","kinship",-0.336705177281,2,0.537142857142857
"kl","tt","motion",0.56514719218,1,NA
"kl","tt","physical_world",0.993840893306,2,NA
"kl","tt","quantity",0.285294226902,9,NA
"kl","tt","religion_and_belief",0.570844940238,1,0.576666666666666
"kl","tt","social_and_political_relations",0,2,0.54846153846154
"kl","tt","spatial_relations",-0.57919834973,4,NA
"kl","tt","speech_and_language",-0.318365511084,1,NA
"kl","tt","time",0.0314829246641,15,NA
"kl","uk","animals",NA,0,NA
"kl","uk","body_parts",1,2,NA
"kl","uk","cognition",-0.130084303492,3,NA
"kl","uk","kinship",-0.786279172606,2,0.463214285714286
"kl","uk","law",-0.916115171493,1,0.487272727272728
"kl","uk","motion",0.926842570751,1,NA
"kl","uk","physical_world",0.856683272482,4,NA
"kl","uk","quantity",0.287268348296,7,NA
"kl","uk","religion_and_belief",0.433112630147,1,0.428333333333333
"kl","uk","social_and_political_relations",0.312159988155,3,0.555384615384616
"kl","uk","spatial_relations",0.119716207363,6,NA
"kl","uk","speech_and_language",0.733659681409,1,NA
"kl","uk","the_house",-0.462786978605,1,0.552727272727273
"kl","uk","time",0.274511415252,20,NA
"kl","uk","warfare_and_hunting",NA,0,NA
"kn","cy","agriculture_and_vegetation",-0.14156083506,21,NA
"kn","cy","animals",0.181421719559,30,NA
"kn","cy","basic_actions_and_technology",0.456985497594,34,NA
"kn","cy","body_parts",0.200158972028,79,NA
"kn","cy","clothing_and_grooming",-0.0982229432207,17,NA
"kn","cy","cognition",0.202166045526,29,NA
"kn","cy","emotion_and_values",0.308676664416,27,NA
"kn","cy","food_and_drink",0.115001648656,32,NA
"kn","cy","kinship",0.171320967212,23,NA
"kn","cy","law",0.35204767683,2,NA
"kn","cy","motion",0.178303345552,44,NA
"kn","cy","physical_world",0.234627971131,48,NA
"kn","cy","posession",0.194607008537,24,NA
"kn","cy","quantity",0.141395005342,32,NA
"kn","cy","religion_and_belief",-0.105795696808,4,NA
"kn","cy","sense_perception",0.41384462373,35,NA
"kn","cy","social_and_political_relations",-0.00162546069843,16,NA
"kn","cy","spatial_relations",0.261579661613,65,NA
"kn","cy","speech_and_language",0.332065516899,17,NA
"kn","cy","the_house",0.11115376434,14,NA
"kn","cy","time",0.301614903995,38,NA
"kn","cy","warfare_and_hunting",0.448294939748,13,NA
"kn","es","agriculture_and_vegetation",0.153860854189,20,NA
"kn","es","animals",0.267903777319,35,NA
"kn","es","basic_actions_and_technology",0.355222270287,37,NA
"kn","es","body_parts",0.302227342274,83,NA
"kn","es","clothing_and_grooming",0.0978533747359,25,NA
"kn","es","cognition",0.280421527682,29,NA
"kn","es","emotion_and_values",0.225867417395,29,NA
"kn","es","food_and_drink",0.0731425205592,35,NA
"kn","es","kinship",0.34106641846,23,NA
"kn","es","law",0.299760368263,2,NA
"kn","es","motion",0.0158496743647,42,NA
"kn","es","physical_world",0.246718832477,52,NA
"kn","es","posession",0.347366280432,22,NA
"kn","es","quantity",0.544583077923,36,NA
"kn","es","religion_and_belief",0.258005116809,4,NA
"kn","es","sense_perception",0.315345123445,40,NA
"kn","es","social_and_political_relations",0.10839619136,14,NA
"kn","es","spatial_relations",0.321731740571,66,NA
"kn","es","speech_and_language",0.280502357391,20,NA
"kn","es","the_house",0.213797596845,17,NA
"kn","es","time",0.313328227967,44,NA
"kn","es","warfare_and_hunting",0.416303446257,14,NA
"kn","kk","agriculture_and_vegetation",0.213462020922,19,NA
"kn","kk","animals",0.334145306647,32,NA
"kn","kk","basic_actions_and_technology",0.184726141089,33,NA
"kn","kk","body_parts",0.20493973291,74,NA
"kn","kk","clothing_and_grooming",0.140924057403,25,NA
"kn","kk","cognition",0.258889431241,30,NA
"kn","kk","emotion_and_values",0.0560595578095,27,NA
"kn","kk","food_and_drink",0.118467637558,32,NA
"kn","kk","kinship",0.230216512056,23,NA
"kn","kk","law",-0.343058912002,1,NA
"kn","kk","motion",0.336627489593,35,NA
"kn","kk","physical_world",-0.0192555247845,46,NA
"kn","kk","posession",0.222084244864,20,NA
"kn","kk","quantity",0.331708020872,33,NA
"kn","kk","religion_and_belief",0.286248104915,4,NA
"kn","kk","sense_perception",0.21968668043,32,NA
"kn","kk","social_and_political_relations",0.180835581581,12,NA
"kn","kk","spatial_relations",0.2028195415,59,NA
"kn","kk","speech_and_language",0.157122637276,20,NA
"kn","kk","the_house",0.145233131741,17,NA
"kn","kk","time",0.151347566032,40,NA
"kn","kk","warfare_and_hunting",0.386142681586,14,NA
"kn","ko","agriculture_and_vegetation",0.145484726785,16,NA
"kn","ko","animals",0.0702851018061,30,NA
"kn","ko","basic_actions_and_technology",0.217666448658,23,NA
"kn","ko","body_parts",0.069659277439,68,NA
"kn","ko","clothing_and_grooming",-0.0638369045062,19,NA
"kn","ko","cognition",0.196416936186,24,NA
"kn","ko","emotion_and_values",0.327591617129,25,NA
"kn","ko","food_and_drink",0.20645154504,23,NA
"kn","ko","kinship",0.135156720551,23,NA
"kn","ko","law",0.482868201625,2,NA
"kn","ko","motion",0.357605028573,24,NA
"kn","ko","physical_world",0.203079816283,35,NA
"kn","ko","posession",0.23008852687,19,NA
"kn","ko","quantity",0.37750028006,25,NA
"kn","ko","religion_and_belief",0.106610977967,3,NA
"kn","ko","sense_perception",0.165561800221,34,NA
"kn","ko","social_and_political_relations",-0.0309656979256,12,NA
"kn","ko","spatial_relations",0.168631518318,53,NA
"kn","ko","speech_and_language",0.350568789273,14,NA
"kn","ko","the_house",0.411896128709,11,NA
"kn","ko","time",0.356892608193,34,NA
"kn","ko","warfare_and_hunting",-0.0471737679207,9,NA
"kn","la","agriculture_and_vegetation",0.140424793706,16,NA
"kn","la","animals",0.309800936573,34,NA
"kn","la","basic_actions_and_technology",0.225328031715,27,NA
"kn","la","body_parts",0.0354941508706,74,NA
"kn","la","clothing_and_grooming",0.138472691045,19,NA
"kn","la","cognition",0.200367168982,27,NA
"kn","la","emotion_and_values",0.106548474433,26,NA
"kn","la","food_and_drink",-0.129200879216,26,NA
"kn","la","kinship",0.268170409623,24,NA
"kn","la","law",0.92677858642,1,NA
"kn","la","motion",0.240890114623,35,NA
"kn","la","physical_world",0.124794188957,46,NA
"kn","la","posession",0.152224895094,24,NA
"kn","la","quantity",0.439194232325,37,NA
"kn","la","religion_and_belief",0.490921131025,4,NA
"kn","la","sense_perception",0.122557753136,31,NA
"kn","la","social_and_political_relations",0.0510958007902,11,NA
"kn","la","spatial_relations",0.254496915485,57,NA
"kn","la","speech_and_language",-0.171145634262,17,NA
"kn","la","the_house",-0.0357478719589,14,NA
"kn","la","time",0.244021134592,42,NA
"kn","la","warfare_and_hunting",0.275143194972,12,NA
"kn","lt","agriculture_and_vegetation",0.158072500182,21,NA
"kn","lt","animals",0.305598862175,32,NA
"kn","lt","basic_actions_and_technology",0.242406548881,35,NA
"kn","lt","body_parts",0.308975643311,77,NA
"kn","lt","clothing_and_grooming",0.254970533685,21,NA
"kn","lt","cognition",0.276805861243,31,NA
"kn","lt","emotion_and_values",0.240405213051,29,NA
"kn","lt","food_and_drink",0.183396855214,32,NA
"kn","lt","kinship",0.369963860413,24,NA
"kn","lt","law",0.268697536771,2,NA
"kn","lt","motion",0.168177667188,42,NA
"kn","lt","physical_world",0.270194361613,51,NA
"kn","lt","posession",0.108422818538,20,NA
"kn","lt","quantity",0.608090914842,35,NA
"kn","lt","religion_and_belief",0.550062493589,4,NA
"kn","lt","sense_perception",0.335009418291,36,NA
"kn","lt","social_and_political_relations",0.226604005306,12,NA
"kn","lt","spatial_relations",0.346066755532,61,NA
"kn","lt","speech_and_language",0.280729569839,20,NA
"kn","lt","the_house",0.114704211467,16,NA
"kn","lt","time",0.401156119489,43,NA
"kn","lt","warfare_and_hunting",0.18583937327,14,NA
"kn","lv","agriculture_and_vegetation",0.274258144208,19,NA
"kn","lv","animals",0.320987897137,34,NA
"kn","lv","basic_actions_and_technology",0.322797000274,30,NA
"kn","lv","body_parts",0.234565010021,78,NA
"kn","lv","clothing_and_grooming",0.0324838092209,20,NA
"kn","lv","cognition",0.0766769638336,27,NA
"kn","lv","emotion_and_values",0.177176120472,25,NA
"kn","lv","food_and_drink",0.230966999992,31,NA
"kn","lv","kinship",0.325047346918,24,NA
"kn","lv","law",0.297262542661,2,NA
"kn","lv","motion",0.0256188872808,41,NA
"kn","lv","physical_world",0.194219102645,51,NA
"kn","lv","posession",0.114902609428,23,NA
"kn","lv","quantity",0.569419475394,34,NA
"kn","lv","religion_and_belief",0.0574075920697,4,NA
"kn","lv","sense_perception",0.272664827856,39,NA
"kn","lv","social_and_political_relations",0.304910382303,15,NA
"kn","lv","spatial_relations",0.251308400204,67,NA
"kn","lv","speech_and_language",0.0500298774933,18,NA
"kn","lv","the_house",-0.0335176923295,16,NA
"kn","lv","time",0.377134073909,41,NA
"kn","lv","warfare_and_hunting",0.0236395494914,14,NA
"kn","ml","agriculture_and_vegetation",0.165879114455,19,NA
"kn","ml","animals",0.362398228104,30,NA
"kn","ml","basic_actions_and_technology",0.313191664322,30,NA
"kn","ml","body_parts",0.228711521198,67,NA
"kn","ml","clothing_and_grooming",-0.0419952043084,18,NA
"kn","ml","cognition",0.34599263327,27,NA
"kn","ml","emotion_and_values",0.137056685604,22,NA
"kn","ml","food_and_drink",0.104288198315,28,NA
"kn","ml","kinship",0.118123416392,22,NA
"kn","ml","law",0.247902496504,2,NA
"kn","ml","motion",0.263246200811,40,NA
"kn","ml","physical_world",0.269850979315,42,NA
"kn","ml","posession",-0.000488442258735,23,NA
"kn","ml","quantity",0.486225543167,35,NA
"kn","ml","religion_and_belief",-0.153777244012,2,NA
"kn","ml","sense_perception",0.207114287771,30,NA
"kn","ml","social_and_political_relations",0.451842319574,11,NA
"kn","ml","spatial_relations",0.206932065115,58,NA
"kn","ml","speech_and_language",0.214812122237,18,NA
"kn","ml","the_house",0.212589851753,14,NA
"kn","ml","time",0.395901205589,41,NA
"kn","ml","warfare_and_hunting",0.153481908383,13,NA
"kn","no","agriculture_and_vegetation",0.0253261815092,19,NA
"kn","no","animals",0.261412571567,33,NA
"kn","no","basic_actions_and_technology",0.342976387945,31,NA
"kn","no","body_parts",0.191888145082,81,NA
"kn","no","clothing_and_grooming",0.258171217922,22,NA
"kn","no","cognition",0.346310792715,30,NA
"kn","no","emotion_and_values",0.181419501381,27,NA
"kn","no","food_and_drink",-0.0837103320236,33,NA
"kn","no","kinship",0.49160997338,24,NA
"kn","no","law",0.386683163242,2,NA
"kn","no","motion",-0.0059454550021,39,NA
"kn","no","physical_world",0.077227900381,51,NA
"kn","no","posession",0.351578258608,20,NA
"kn","no","quantity",0.353291274345,33,NA
"kn","no","religion_and_belief",0.406616142018,4,NA
"kn","no","sense_perception",0.320947327334,36,NA
"kn","no","social_and_political_relations",0.151806008681,15,NA
"kn","no","spatial_relations",0.199983006391,70,NA
"kn","no","speech_and_language",0.234246219495,18,NA
"kn","no","the_house",0.0223252788188,16,NA
"kn","no","time",0.274329827125,44,NA
"kn","no","warfare_and_hunting",0.611171133098,12,NA
"kn","os","agriculture_and_vegetation",-0.324590039647,6,NA
"kn","os","animals",0.0088713091167,10,NA
"kn","os","basic_actions_and_technology",0.347485400259,6,NA
"kn","os","body_parts",0.154892126149,20,NA
"kn","os","clothing_and_grooming",0.806581347553,4,NA
"kn","os","cognition",0.224935099992,15,NA
"kn","os","emotion_and_values",0.44380727145,8,NA
"kn","os","food_and_drink",-0.363900767259,10,NA
"kn","os","kinship",0.393490898926,15,NA
"kn","os","law",-0.00147449368449,1,NA
"kn","os","motion",-0.14029413669,3,NA
"kn","os","physical_world",0.0410736240241,22,NA
"kn","os","posession",0.0132419153733,10,NA
"kn","os","quantity",0.325946752948,14,NA
"kn","os","religion_and_belief",0.0809947392532,3,NA
"kn","os","sense_perception",0.725881510497,14,NA
"kn","os","social_and_political_relations",-0.465962129175,3,NA
"kn","os","spatial_relations",-0.142975533244,26,NA
"kn","os","speech_and_language",-0.118254380464,9,NA
"kn","os","the_house",0.587563472329,4,NA
"kn","os","time",0.235443771207,23,NA
"kn","os","warfare_and_hunting",0.874269120913,3,NA
"kn","pl","agriculture_and_vegetation",0.179303147601,22,NA
"kn","pl","animals",0.341984169597,32,NA
"kn","pl","basic_actions_and_technology",0.313702462804,36,NA
"kn","pl","body_parts",0.133168353181,81,NA
"kn","pl","clothing_and_grooming",-0.0126692262303,22,NA
"kn","pl","cognition",0.152018990616,30,NA
"kn","pl","emotion_and_values",0.13660096163,25,NA
"kn","pl","food_and_drink",0.115544424288,34,NA
"kn","pl","kinship",0.313518187812,24,NA
"kn","pl","law",0.0140274124875,2,NA
"kn","pl","motion",0.203589579993,41,NA
"kn","pl","physical_world",0.322293425496,51,NA
"kn","pl","posession",0.377169130913,21,NA
"kn","pl","quantity",0.464814557949,36,NA
"kn","pl","religion_and_belief",0.413394782672,4,NA
"kn","pl","sense_perception",0.277080030589,38,NA
"kn","pl","social_and_political_relations",0.211725562816,14,NA
"kn","pl","spatial_relations",0.329881467361,70,NA
"kn","pl","speech_and_language",0.110453501322,22,NA
"kn","pl","the_house",-0.0635777489842,17,NA
"kn","pl","time",0.427190309702,44,NA
"kn","pl","warfare_and_hunting",0.402550820683,14,NA
"kn","pt","agriculture_and_vegetation",-0.119000466333,20,NA
"kn","pt","animals",0.264817992171,35,NA
"kn","pt","basic_actions_and_technology",0.225237432057,32,NA
"kn","pt","body_parts",0.28399336199,81,NA
"kn","pt","clothing_and_grooming",-0.00793619581,22,NA
"kn","pt","cognition",0.270732285828,31,NA
"kn","pt","emotion_and_values",0.146189708925,28,NA
"kn","pt","food_and_drink",0.0735089865106,35,NA
"kn","pt","kinship",0.269750050947,24,NA
"kn","pt","law",0.285301610806,2,NA
"kn","pt","motion",0.188505010608,45,NA
"kn","pt","physical_world",0.229884847706,52,NA
"kn","pt","posession",0.206861676599,21,NA
"kn","pt","quantity",0.543194596391,36,NA
"kn","pt","religion_and_belief",-0.0759759422441,4,NA
"kn","pt","sense_perception",0.339366196878,39,NA
"kn","pt","social_and_political_relations",0.0479550877557,15,NA
"kn","pt","spatial_relations",0.205413549894,64,NA
"kn","pt","speech_and_language",0.113135060075,21,NA
"kn","pt","the_house",0.0149520626576,17,NA
"kn","pt","time",0.168558761599,43,NA
"kn","pt","warfare_and_hunting",0.281840482511,12,NA
"kn","ro","agriculture_and_vegetation",0.124873252007,21,NA
"kn","ro","animals",0.32579193877,33,NA
"kn","ro","basic_actions_and_technology",0.0874696159563,35,NA
"kn","ro","body_parts",0.125353007092,81,NA
"kn","ro","clothing_and_grooming",-0.0173956927443,22,NA
"kn","ro","cognition",0.125081845215,29,NA
"kn","ro","emotion_and_values",0.289478992515,27,NA
"kn","ro","food_and_drink",0.0651179962269,33,NA
"kn","ro","kinship",0.272983236,23,NA
"kn","ro","law",0.592564026269,2,NA
"kn","ro","motion",0.108907527567,44,NA
"kn","ro","physical_world",0.100169624354,49,NA
"kn","ro","posession",0.0815004601768,23,NA
"kn","ro","quantity",0.487690657513,35,NA
"kn","ro","religion_and_belief",0.217388923679,4,NA
"kn","ro","sense_perception",0.251821515947,39,NA
"kn","ro","social_and_political_relations",0.112826855168,14,NA
"kn","ro","spatial_relations",0.15890136025,63,NA
"kn","ro","speech_and_language",0.131174219606,21,NA
"kn","ro","the_house",0.229816270197,17,NA
"kn","ro","time",0.258111178641,42,NA
"kn","ro","warfare_and_hunting",0.184198481123,13,NA
"kn","ru","agriculture_and_vegetation",0.221615016433,21,NA
"kn","ru","animals",0.351545798891,34,NA
"kn","ru","basic_actions_and_technology",0.268273048752,35,NA
"kn","ru","body_parts",0.179779851332,81,NA
"kn","ru","clothing_and_grooming",0.192124623118,23,NA
"kn","ru","cognition",-0.0045232380648,33,NA
"kn","ru","emotion_and_values",0.215177060259,27,NA
"kn","ru","food_and_drink",0.0513697574895,35,NA
"kn","ru","kinship",0.373250309162,24,NA
"kn","ru","law",0.383420922448,2,NA
"kn","ru","motion",0.278273765911,44,NA
"kn","ru","physical_world",0.223599596501,51,NA
"kn","ru","posession",0.182122139177,21,NA
"kn","ru","quantity",0.461430729366,36,NA
"kn","ru","religion_and_belief",0.370294398202,4,NA
"kn","ru","sense_perception",0.322698429099,40,NA
"kn","ru","social_and_political_relations",0.171689948708,14,NA
"kn","ru","spatial_relations",0.306560811505,77,NA
"kn","ru","speech_and_language",0.173980112773,22,NA
"kn","ru","the_house",0.352399518008,16,NA
"kn","ru","time",0.376935049918,44,NA
"kn","ru","warfare_and_hunting",0.370105201883,14,NA
"kn","se","agriculture_and_vegetation",0.193608138854,3,NA
"kn","se","animals",0.0931978271346,5,NA
"kn","se","basic_actions_and_technology",0.419722678725,5,NA
"kn","se","body_parts",0.2,5,NA
"kn","se","clothing_and_grooming",1,1,NA
"kn","se","cognition",0.038164936615,20,NA
"kn","se","emotion_and_values",0.75554102219,7,NA
"kn","se","food_and_drink",-0.251675450485,3,NA
"kn","se","kinship",0.0633371627182,18,NA
"kn","se","law",-0.419656614556,1,NA
"kn","se","motion",0.206616843291,10,NA
"kn","se","physical_world",0.604026859683,9,NA
"kn","se","posession",1,2,NA
"kn","se","quantity",0.106834945739,19,NA
"kn","se","religion_and_belief",0,2,NA
"kn","se","sense_perception",0.493404191109,6,NA
"kn","se","social_and_political_relations",-0.424908268833,5,NA
"kn","se","spatial_relations",0.356612072919,30,NA
"kn","se","speech_and_language",0.292196156074,11,NA
"kn","se","time",-0.0661766880047,16,NA
"kn","se","warfare_and_hunting",-0.052355269989,2,NA
"kn","sk","agriculture_and_vegetation",0.146082780805,20,NA
"kn","sk","animals",0.165739280001,34,NA
"kn","sk","basic_actions_and_technology",0.338526632485,34,NA
"kn","sk","body_parts",0.201882143308,78,NA
"kn","sk","clothing_and_grooming",0.0934090416725,22,NA
"kn","sk","cognition",0.390658669905,30,NA
"kn","sk","emotion_and_values",0.0244270157167,27,NA
"kn","sk","food_and_drink",0.169506040599,35,NA
"kn","sk","kinship",0.132013810771,25,NA
"kn","sk","law",0.565119356524,2,NA
"kn","sk","motion",0.115781137297,37,NA
"kn","sk","physical_world",0.122193923716,51,NA
"kn","sk","posession",0.236368847374,21,NA
"kn","sk","quantity",0.476472733277,37,NA
"kn","sk","religion_and_belief",0.368156982965,4,NA
"kn","sk","sense_perception",0.164537952775,38,NA
"kn","sk","social_and_political_relations",0.0132675351001,15,NA
"kn","sk","spatial_relations",0.162120682698,64,NA
"kn","sk","speech_and_language",0.271069768726,22,NA
"kn","sk","the_house",0.0776079313395,15,NA
"kn","sk","time",0.351664997178,43,NA
"kn","sk","warfare_and_hunting",0.201454439125,14,NA
"kn","sl","animals",1,1,NA
"kn","sl","basic_actions_and_technology",1,1,NA
"kn","sl","body_parts",0,2,NA
"kn","sl","cognition",0.632888881501,4,NA
"kn","sl","emotion_and_values",0.949814264578,1,NA
"kn","sl","food_and_drink",1,1,NA
"kn","sl","kinship",1,1,NA
"kn","sl","law",-1,1,NA
"kn","sl","motion",-1,1,NA
"kn","sl","physical_world",-0.0932133323015,7,NA
"kn","sl","quantity",0.199160636185,10,NA
"kn","sl","religion_and_belief",0.20210740093,1,NA
"kn","sl","social_and_political_relations",0.404058996534,2,NA
"kn","sl","spatial_relations",0.336250474731,10,NA
"kn","sl","speech_and_language",-0.269381069615,1,NA
"kn","sl","time",-0.264488749697,4,NA
"kn","sl","warfare_and_hunting",NA,0,NA
"kn","sv","agriculture_and_vegetation",0.0715802065745,22,NA
"kn","sv","animals",0.352377637986,31,NA
"kn","sv","basic_actions_and_technology",0.184843580152,32,NA
"kn","sv","body_parts",0.126911707372,79,NA
"kn","sv","clothing_and_grooming",0.0164285978627,26,NA
"kn","sv","cognition",0.250447338265,31,NA
"kn","sv","emotion_and_values",0.133211836945,27,NA
"kn","sv","food_and_drink",0.0839291123456,33,NA
"kn","sv","kinship",0.446650064206,23,NA
"kn","sv","law",0.283139956688,2,NA
"kn","sv","motion",0.113293213607,43,NA
"kn","sv","physical_world",0.164679641182,52,NA
"kn","sv","posession",0.00918764584313,21,NA
"kn","sv","quantity",0.438051185098,33,NA
"kn","sv","religion_and_belief",0.482263616374,4,NA
"kn","sv","sense_perception",0.309788800173,37,NA
"kn","sv","social_and_political_relations",0.0238097972364,14,NA
"kn","sv","spatial_relations",0.225345493709,64,NA
"kn","sv","speech_and_language",0.237925059114,20,NA
"kn","sv","the_house",0.0602362797371,16,NA
"kn","sv","time",0.301287679466,45,NA
"kn","sv","warfare_and_hunting",0.37922077892,12,NA
"kn","ta","agriculture_and_vegetation",0.289094391747,20,NA
"kn","ta","animals",0.327634047643,30,NA
"kn","ta","basic_actions_and_technology",0.27881915869,34,NA
"kn","ta","body_parts",0.145930060922,75,NA
"kn","ta","clothing_and_grooming",0.374584699137,21,NA
"kn","ta","cognition",0.267722758456,26,NA
"kn","ta","emotion_and_values",0.364468562683,24,NA
"kn","ta","food_and_drink",0.0912700244382,28,NA
"kn","ta","kinship",0.402399765711,24,NA
"kn","ta","law",0.0791658268915,2,NA
"kn","ta","motion",0.277571604402,37,NA
"kn","ta","physical_world",0.275227105577,46,NA
"kn","ta","posession",0.235421957424,24,NA
"kn","ta","quantity",0.525850326819,33,NA
"kn","ta","religion_and_belief",0.601374856662,4,NA
"kn","ta","sense_perception",0.344462332683,36,NA
"kn","ta","social_and_political_relations",0.0956230362289,13,NA
"kn","ta","spatial_relations",0.308449981669,67,NA
"kn","ta","speech_and_language",0.367905286739,19,NA
"kn","ta","the_house",0.0901928014208,16,NA
"kn","ta","time",0.392612235944,41,NA
"kn","ta","warfare_and_hunting",0.380160371033,13,NA
"kn","te","agriculture_and_vegetation",0.290107378359,16,NA
"kn","te","animals",0.0351421667358,25,NA
"kn","te","basic_actions_and_technology",0.227085502931,29,NA
"kn","te","body_parts",0.213806364097,64,NA
"kn","te","clothing_and_grooming",-0.0291680312621,19,NA
"kn","te","cognition",0.42262570448,26,NA
"kn","te","emotion_and_values",0.31251395936,27,NA
"kn","te","food_and_drink",0.282602502521,28,NA
"kn","te","kinship",0.488302635112,19,NA
"kn","te","law",-0.07605419079,2,NA
"kn","te","motion",0.0560207823923,32,NA
"kn","te","physical_world",0.311649722645,42,NA
"kn","te","posession",0.279218613014,18,NA
"kn","te","quantity",0.234915883701,22,NA
"kn","te","religion_and_belief",-0.265173571433,2,NA
"kn","te","sense_perception",0.327354025789,25,NA
"kn","te","social_and_political_relations",0.290760695212,14,NA
"kn","te","spatial_relations",0.267041696232,51,NA
"kn","te","speech_and_language",0.271955734254,15,NA
"kn","te","the_house",0.352679412491,15,NA
"kn","te","time",0.491600353733,30,NA
"kn","te","warfare_and_hunting",0.491604140177,14,NA
"kn","tr","agriculture_and_vegetation",0.244205860064,19,NA
"kn","tr","animals",0.316545533078,34,NA
"kn","tr","basic_actions_and_technology",0.36964771191,34,NA
"kn","tr","body_parts",0.231518075119,80,NA
"kn","tr","clothing_and_grooming",0.225014177058,24,NA
"kn","tr","cognition",0.225887373818,30,NA
"kn","tr","emotion_and_values",0.239312051879,29,NA
"kn","tr","food_and_drink",0.170250354595,34,NA
"kn","tr","kinship",0.299904988294,24,NA
"kn","tr","law",0.492191155428,2,NA
"kn","tr","motion",0.226683597603,44,NA
"kn","tr","physical_world",0.185837647676,46,NA
"kn","tr","posession",0.249781524616,23,NA
"kn","tr","quantity",0.419407670576,37,NA
"kn","tr","religion_and_belief",0.691030096636,4,NA
"kn","tr","sense_perception",0.059393148126,39,NA
"kn","tr","social_and_political_relations",-0.00657067778966,15,NA
"kn","tr","spatial_relations",0.270278748954,71,NA
"kn","tr","speech_and_language",0.177569132786,21,NA
"kn","tr","the_house",0.156376910768,17,NA
"kn","tr","time",0.250339926083,47,NA
"kn","tr","warfare_and_hunting",0.225151703844,13,NA
"kn","tt","agriculture_and_vegetation",0.176127333661,20,NA
"kn","tt","animals",0.209764784834,32,NA
"kn","tt","basic_actions_and_technology",0.228454407316,30,NA
"kn","tt","body_parts",0.131027390591,74,NA
"kn","tt","clothing_and_grooming",0.236278986133,22,NA
"kn","tt","cognition",0.206253546937,30,NA
"kn","tt","emotion_and_values",0.219305071199,20,NA
"kn","tt","food_and_drink",0.0316285747135,31,NA
"kn","tt","kinship",0.153278666056,23,NA
"kn","tt","law",0.194214172013,2,NA
"kn","tt","motion",0.293222433192,31,NA
"kn","tt","physical_world",0.103136125461,49,NA
"kn","tt","posession",0.00350620417712,20,NA
"kn","tt","quantity",0.314878993907,33,NA
"kn","tt","religion_and_belief",0.156243388003,4,NA
"kn","tt","sense_perception",0.104032530631,36,NA
"kn","tt","social_and_political_relations",0.0213652306027,12,NA
"kn","tt","spatial_relations",0.275579397587,61,NA
"kn","tt","speech_and_language",0.322262252349,15,NA
